tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5131b1d25423b2b1_score,player_550f8696_x,player_550f8696_y,player_550f8696_move_target,player_550f8696_item,player_550f8696_score,player_550f8696_cut_speed,player_550f8696_speed,player_d83a5264_x,player_d83a5264_y,player_d83a5264_move_target,player_d83a5264_item,player_d83a5264_score,player_d83a5264_cut_speed,player_d83a5264_speed
1856,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,97.45266296376963,24.00000014340478,,,2,1.0,30.0
1857,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,98.70266296376991,24.000000116026325,,,2,1.0,30.0
1858,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,99.9526629637702,24.00000008864787,,,2,1.0,30.0
1859,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,101.20266296377048,24.000000061269414,,,2,1.0,30.0
1860,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,102.45266296377076,24.00000003389096,,,2,1.0,30.0
1861,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,103.70266296377105,24.000000006512504,,,2,1.0,30.0
1862,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,,2,1.0,30.0
1863,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1864,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1865,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1866,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1867,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1868,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1869,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1870,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1871,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1872,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1873,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1874,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1875,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1876,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1877,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1878,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1879,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1880,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,70.74999999999972,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1881,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,69.49999999999943,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1882,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,68.24999999999915,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1883,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,66.99999999999886,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1884,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,65.74999999999858,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1885,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,64.4999999999983,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1886,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,63.24999999999801,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1887,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,61.999999999997726,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1888,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,60.74999999999744,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1889,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,59.49999999999716,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1890,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,58.249999999996874,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1891,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.99999999999659,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1892,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.749999999996305,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1893,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.49999999999602,,,2,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
1894,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.24999999999574,,,2,1.0,30.0,102.74999999999972,24.0,,plate,2,1.0,30.0
1895,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,51.99999999999545,,,2,1.0,30.0,101.49999999999943,24.0,,plate,2,1.0,30.0
1896,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,50.74999999999517,,,2,1.0,30.0,100.24999999999915,24.0,,plate,2,1.0,30.0
1897,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,49.499999999994884,,,2,1.0,30.0,98.99999999999886,24.0,,plate,2,1.0,30.0
1898,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,48.2499999999946,,,2,1.0,30.0,97.74999999999858,24.0,,plate,2,1.0,30.0
1899,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.999999999994316,,,2,1.0,30.0,96.4999999999983,24.0,,plate,2,1.0,30.0
1900,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.74999999999403,,,2,1.0,30.0,95.24999999999801,24.0,,plate,2,1.0,30.0
1901,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.49999999999375,,,2,1.0,30.0,93.99999999999773,24.0,,plate,2,1.0,30.0
1902,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.24999999999346,,,2,1.0,30.0,92.74999999999744,24.0,,plate,2,1.0,30.0
1903,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.99999999999318,,,2,1.0,30.0,91.49999999999716,24.0,,plate,2,1.0,30.0
1904,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.749999999992895,,,2,1.0,30.0,90.24999999999687,24.0,,plate,2,1.0,30.0
1905,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.50810911865676,39.70196048263347,,,2,1.0,30.0,88.99999999999659,24.0,,plate,2,1.0,30.0
1906,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.62973254482955,38.812604201634024,,,2,1.0,30.0,87.7499999999963,24.0,,plate,2,1.0,30.0
1907,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.75135597100234,37.92324792063456,,,2,1.0,30.0,86.49999999999602,24.0,,plate,2,1.0,30.0
1908,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.87297939717513,37.033891639635094,,,2,1.0,30.0,85.24999999999574,24.0,,plate,2,1.0,30.0
1909,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.99460282334792,36.14453535863563,,,2,1.0,30.0,83.99999999999545,24.0,,plate,2,1.0,30.0
1910,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.11622624952071,35.255179077636164,,,2,1.0,30.0,82.74999999999517,24.0,,plate,2,1.0,30.0
1911,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.2378496756935,34.3658227966367,,,2,1.0,30.0,81.49999999999488,24.0,,plate,2,1.0,30.0
1912,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.35947310186629,33.476466515637235,,,2,1.0,30.0,80.2499999999946,24.0,,plate,2,1.0,30.0
1913,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.48109652803907,32.58711023463777,,,2,1.0,30.0,78.99999999999432,24.0,,plate,2,1.0,30.0
1914,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.60271995421186,31.697753953638426,,,2,1.0,30.0,77.74999999999403,24.0,,plate,2,1.0,30.0
1915,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.72434338038512,30.808397672639316,,,2,1.0,30.0,76.49999999999375,24.0,,plate,2,1.0,30.0
1916,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.84596680655876,29.919041391640206,,,2,1.0,30.0,75.24999999999346,24.0,,plate,2,1.0,30.0
1917,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.96759023273239,29.029685110641097,,,2,1.0,30.0,73.99999999999318,24.0,,plate,2,1.0,30.0
1918,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.08921365890603,28.140328829641987,,,2,1.0,30.0,72.7499999999929,24.0,,plate,2,1.0,30.0
1919,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.21083708507967,27.250972548642878,,,2,1.0,30.0,71.70196048263347,24.49189088134284,,plate,2,1.0,30.0
1920,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.33246051125332,26.361616267643768,,,2,1.0,30.0,70.81260420163471,25.37026745516934,,plate,2,1.0,30.0
1921,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.45408393742696,25.47225998664466,,,2,1.0,30.0,69.92324792063596,26.24864402899584,,plate,2,1.0,30.0
1922,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.5757073636006,24.58290370564555,,,2,1.0,30.0,69.0338916396372,27.12702060282234,,plate,2,1.0,30.0
1923,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,,2,1.0,30.0,68.14453535863845,28.00539717664884,,plate,2,1.0,30.0
1924,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,67.2551790776397,28.883773750475342,,plate,2,1.0,30.0
1925,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,66.36582279664094,29.762150324301842,,plate,2,1.0,30.0
1926,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,65.47646651564219,30.640526898128343,,plate,2,1.0,30.0
1927,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,64.58711023464343,31.518903471954843,,plate,2,1.0,30.0
1928,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,63.69775395364444,32.39728004578134,,plate,2,1.0,30.0
1929,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,62.80839767264497,33.275656619607844,,plate,2,1.0,30.0
1930,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,61.91904139164551,34.154033193434344,,plate,2,1.0,30.0
1931,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,61.02968511064632,35.032409767260845,,plate,2,1.0,30.0
1932,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,60.14032882964735,35.910786341087345,,plate,2,1.0,30.0
1933,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,59.25097254864839,36.789162914913845,,plate,2,1.0,30.0
1934,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,58.361616267649424,37.667539488740346,,plate,2,1.0,30.0
1935,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,2,1.0,30.0,57.47225998665046,38.545916062566846,,plate,2,1.0,30.0
