tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b9d6defee680e893_score,player_ceb0d0a1_x,player_ceb0d0a1_y,player_ceb0d0a1_move_target,player_ceb0d0a1_item,player_ceb0d0a1_score,player_ceb0d0a1_cut_speed,player_ceb0d0a1_speed,player_71114de7_x,player_71114de7_y,player_71114de7_move_target,player_71114de7_item,player_71114de7_score,player_71114de7_cut_speed,player_71114de7_speed
1851,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.901416064676624,88.16864762211576,,tomato_salad,1,1.0,30.0,59.93873698927945,84.05778752103762,,,0,1.0,30.0
1852,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.1513266429873,88.15369615976631,,tomato_salad,1,1.0,30.0,60.822747821793286,83.17403141893797,,,0,1.0,30.0
1853,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.401237221297976,88.13874469741687,,tomato_salad,1,1.0,30.0,61.70675865430712,82.29027531683832,,,0,1.0,30.0
1854,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.65114779960865,88.12379323506742,,tomato_salad,1,1.0,30.0,62.59076948682096,81.40651921473867,,,0,1.0,30.0
1855,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.90105837791933,88.10884177271798,,tomato_salad,1,1.0,30.0,63.4747803193348,80.52276311263901,,,0,1.0,30.0
1856,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.15096895623,88.09389031036855,,tomato_salad,1,1.0,30.0,64.35879115184892,79.63900701053936,,,0,1.0,30.0
1857,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.40087953454068,88.0789388480191,,tomato_salad,1,1.0,30.0,65.24280198436347,78.7552509084397,,,0,1.0,30.0
1858,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.65079011285135,88.06398738566966,,tomato_salad,1,1.0,30.0,66.12681281687802,77.87149480634005,,,0,1.0,30.0
1859,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.90070069116203,88.04903592332022,,tomato_salad,1,1.0,30.0,67.01082364939256,76.9877387042404,,,0,1.0,30.0
1860,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.1506112694727,88.03408446097079,,tomato_salad,1,1.0,30.0,67.89483448190711,76.10398260214075,,,0,1.0,30.0
1861,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.40052184778338,88.01913299862134,,tomato_salad,1,1.0,30.0,68.77884531442166,75.2202265000411,,,0,1.0,30.0
1862,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.65043242609406,88.0041815362719,,tomato_salad,1,1.0,30.0,69.6628561469362,74.33647039794144,,,0,1.0,30.0
1863,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.58298750109228,87.22934741362964,,tomato_salad,1,1.0,30.0,70.54686697945075,73.45271429584179,,,0,1.0,30.0
1864,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.4722668256388,86.35089292822018,,tomato_salad,1,1.0,30.0,71.4308778119653,72.56895819374213,,,0,1.0,30.0
1865,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.36154615018532,85.47243844281071,,tomato_salad,1,1.0,30.0,72.31481568011074,71.6851291166301,,,0,1.0,30.0
1866,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.25082547473184,84.59398395740125,,tomato_salad,1,1.0,30.0,73.19870071198889,70.80124719554357,,,0,1.0,30.0
1867,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.14010479927836,83.71552947199179,,tomato_salad,1,1.0,30.0,74.0825857438667,69.91736527445704,,,0,1.0,30.0
1868,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.02938412382488,82.83707498658232,,tomato_salad,1,1.0,30.0,74.96647077574448,69.03348335337051,,,0,1.0,30.0
1869,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.9186634483714,81.95862050117286,,tomato_salad,1,1.0,30.0,75.85035580762225,68.14960143228399,,,0,1.0,30.0
1870,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.80794277291793,81.0801660157634,,tomato_salad,1,1.0,30.0,76.73424083950002,67.26571951119746,,,0,1.0,30.0
1871,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.69722209746445,80.20171153035393,,tomato_salad,1,1.0,30.0,77.6181258713778,66.38183759011093,,,0,1.0,30.0
1872,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.58650142201097,79.32325704494447,,tomato_salad,1,1.0,30.0,78.50201090325558,65.4979556690244,,,0,1.0,30.0
1873,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.47578074655749,78.4448025595352,,tomato_salad,1,1.0,30.0,79.38589593513336,64.61407374793788,,,0,1.0,30.0
1874,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.36506007110401,77.56634807412608,,tomato_salad,1,1.0,30.0,80.26978096701113,63.73019182685135,,,0,1.0,30.0
1875,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.25433939565053,76.68789358871696,,tomato_salad,1,1.0,30.0,81.15366599888891,62.84630990576483,,,0,1.0,30.0
1876,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.14361872019705,75.80943910330782,,tomato_salad,1,1.0,30.0,82.03755103076668,61.9624279846783,,,0,1.0,30.0
1877,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.03289804474358,74.9309846178987,,tomato_salad,1,1.0,30.0,82.92143606264446,61.07854606359177,,,0,1.0,30.0
1878,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.9221773692901,74.05253013248958,,tomato_salad,1,1.0,30.0,83.80532109452224,60.194664142505246,,,0,1.0,30.0
1879,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.81145669383662,73.17407564708044,,tomato_salad,1,1.0,30.0,84.68920612640001,59.31078222141872,,,0,1.0,30.0
1880,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.70073601838314,72.29562116167132,,tomato_salad,1,1.0,30.0,85.57309115827779,58.42690030033219,,,0,1.0,30.0
1881,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,72.0,,tomato_salad,1,1.0,30.0,86.45697619015556,57.543018379245666,,,0,1.0,30.0
1882,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.34086122203334,56.65913645815914,,,0,1.0,30.0
1883,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.80787067446892,55.59956336159173,,,0,1.0,30.0
1884,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.82326491584212,54.34965815825334,,,0,1.0,30.0
1885,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.83865915721502,53.099752954914955,,,0,1.0,30.0
1886,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.85405339858751,51.84984775157657,,,0,1.0,30.0
1887,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.86944763996,50.59994254823818,,,0,1.0,30.0
1888,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.88484188133249,49.350037344899796,,,0,1.0,30.0
1889,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.90023612270498,48.10013214156141,,,0,1.0,30.0
1890,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.91563036407747,46.850226938223024,,,0,1.0,30.0
1891,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.93102460544996,45.60032173488464,,,0,1.0,30.0
1892,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.94641884682245,44.35041653154625,,,0,1.0,30.0
1893,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.96181308819494,43.100511328207865,,,0,1.0,30.0
1894,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.97720732956743,41.85060612486948,,,0,1.0,30.0
1895,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,87.99260157093991,40.60070092153109,,,0,1.0,30.0
1896,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,88.58645356704426,39.59261999506062,,,0,1.0,30.0
1897,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,89.46521759159862,38.703646548241515,,,0,1.0,30.0
1898,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,90.34398161615297,37.81467310142241,,,0,1.0,30.0
1899,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,91.22274564070733,36.9256996546033,,,0,1.0,30.0
1900,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,92.10150966526169,36.03672620778419,,,0,1.0,30.0
1901,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,92.98027368981604,35.14775276096508,,,0,1.0,30.0
1902,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,93.8590377143704,34.258779314145976,,,0,1.0,30.0
1903,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,94.73780173892476,33.3698058673273,,,0,1.0,30.0
1904,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,95.61656576347912,32.48083242050867,,,0,1.0,30.0
1905,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,96.49532978803347,31.591858973689988,,,0,1.0,30.0
1906,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,97.37409381258783,30.702885526871235,,,0,1.0,30.0
1907,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,98.25285783714219,29.813912080052482,,,0,1.0,30.0
1908,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,99.13162186169654,28.92493863323373,,,0,1.0,30.0
1909,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,100.0103858862509,28.035965186414977,,,0,1.0,30.0
1910,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,100.88914991080526,27.146991739596224,,,0,1.0,30.0
1911,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,101.76791393535962,26.25801829277747,,,0,1.0,30.0
1912,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,102.64667795991397,25.36904484595899,,,0,1.0,30.0
1913,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,2,1.0,30.0,103.52544198446833,24.48007139914059,,,0,1.0,30.0
1914,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,70.74999999999972,,,2,1.0,30.0,104.0,24.0,,,0,1.0,30.0
1915,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,69.49999999999943,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1916,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,68.24999999999915,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1917,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,66.99999999999886,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1918,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,65.74999999999858,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1919,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,64.4999999999983,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1920,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,63.24999999999801,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1921,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,61.999999999997726,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1922,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,60.74999999999744,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1923,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,59.49999999999716,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1924,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,58.249999999996874,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
1925,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.99999999999659,,,2,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
