tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2f9fde1ed0657cd8_score,player_573eb9de_x,player_573eb9de_y,player_573eb9de_move_target,player_573eb9de_item,player_573eb9de_score,player_573eb9de_cut_speed,player_573eb9de_speed,player_7f606261_x,player_7f606261_y,player_7f606261_move_target,player_7f606261_item,player_7f606261_score,player_7f606261_cut_speed,player_7f606261_speed
2503,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.50000000000182,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2504,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.00000000000136,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2505,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.50000000000091,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2506,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.00000000000045,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2507,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.5,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2508,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.99999999999955,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2509,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.49999999999909,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2510,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.99999999999864,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2511,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.49999999999818,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2512,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.99999999999773,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2513,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.49999999999727,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2514,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_cut,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2515,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2516,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2517,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2518,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2519,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2520,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2521,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2522,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2523,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2524,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2525,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2526,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2527,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2528,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2529,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2530,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2531,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2532,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2533,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2534,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2535,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2536,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2537,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2538,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2539,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2540,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2541,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2542,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2543,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2544,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2545,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2546,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2547,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2548,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2549,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2550,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2551,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2552,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2553,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2554,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2555,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2556,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2557,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2558,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2559,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2560,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2561,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2562,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2563,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2564,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2565,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2566,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2567,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2568,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2569,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2570,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2571,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2572,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2573,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2574,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2575,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2576,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2577,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2578,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2579,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2580,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2581,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2582,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2583,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2584,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2585,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
2586,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,,2,3,,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,1,1.0,12.0,24.0,72.0,,plate,0,0.2,30.0
