tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a61e4470cbdb2bfd_score,player_3238b3a3_x,player_3238b3a3_y,player_3238b3a3_move_target,player_3238b3a3_item,player_3238b3a3_score,player_3238b3a3_cut_speed,player_3238b3a3_speed,player_ef74b29a_x,player_ef74b29a_y,player_ef74b29a_move_target,player_ef74b29a_item,player_ef74b29a_score,player_ef74b29a_cut_speed,player_ef74b29a_speed
1757,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,81.01902961144071,46.980970388559285,,plate,0,1.0,30.0
1758,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,80.13514613495767,47.864853865042335,,plate,0,1.0,30.0
1759,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,79.25126265847462,48.748737341525384,,plate,0,1.0,30.0
1760,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,78.36737918199157,49.632620818008434,,plate,0,1.0,30.0
1761,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,77.48349570550852,50.51650429449148,,plate,0,1.0,30.0
1762,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,76.59961222902547,51.40038777097453,,plate,0,1.0,30.0
1763,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,75.71572875254242,52.28427124745758,,plate,0,1.0,30.0
1764,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,74.83184527605937,53.16815472394063,,plate,0,1.0,30.0
1765,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,73.94796179957632,54.05203820042368,,plate,0,1.0,30.0
1766,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,73.06407832309327,54.93592167690673,,plate,0,1.0,30.0
1767,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,72.18019484661022,55.81980515338978,,plate,0,1.0,30.0
1768,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,71.29631137012717,56.70368862987283,,plate,0,1.0,30.0
1769,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,70.41242789364412,57.58757210635588,,plate,0,1.0,30.0
1770,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,69.52854441716107,58.47145558283893,,plate,0,1.0,30.0
1771,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,68.64466094067802,59.35533905932198,,plate,0,1.0,30.0
1772,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,67.76077746419497,60.23922253580503,,plate,0,1.0,30.0
1773,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,66.87689398771192,61.123106012288076,,plate,0,1.0,30.0
1774,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,65.99301051122887,62.006989488771126,,plate,0,1.0,30.0
1775,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,65.10912703474582,62.890872965254175,,plate,0,1.0,30.0
1776,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,64.22524355826278,63.774756441737225,,plate,0,1.0,30.0
1777,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,63.341360081779726,64.65863991822027,,plate,0,1.0,30.0
1778,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,62.45747660529668,65.54252339470332,,plate,0,1.0,30.0
1779,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,61.57359312881363,66.42640687118637,,plate,0,1.0,30.0
1780,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,60.68970965233058,67.31029034766942,,plate,0,1.0,30.0
1781,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,59.80582617584753,68.19417382415247,,plate,0,1.0,30.0
1782,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,58.92194269936448,69.07805730063552,,plate,0,1.0,30.0
1783,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,58.03805922288143,69.96194077711857,,plate,0,1.0,30.0
1784,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,57.15417574639838,70.84582425360162,,plate,0,1.0,30.0
1785,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,56.27029226991533,71.72970773008467,,plate,0,1.0,30.0
1786,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,56.0,72.0,,plate,0,1.0,30.0
1787,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1788,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,103.11611652351695,24.88388347648305,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1789,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,102.2322330470339,25.7677669529661,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1790,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,101.34834957055085,26.65165042944915,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1791,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.4644660940678,27.535533905932198,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1792,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,99.58058261758475,28.419417382415247,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1793,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.6966991411017,29.303300858898297,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1794,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.81281566461865,30.187184335381346,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1795,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.9289321881356,31.071067811864395,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1796,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.04504871165256,31.954951288347445,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1797,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.1611652351695,32.838834764830494,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1798,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.27728175868646,33.722718241313544,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1799,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.3933982822034,34.60660171779659,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1800,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.50951480572036,35.49048519427964,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1801,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.62563132923731,36.37436867076269,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1802,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.74174785275426,37.25825214724574,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1803,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.85786437627121,38.14213562372879,,plate,1,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1804,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.97398089978816,39.02601910021184,,plate,1,1.0,30.0,56.0,70.74999999999972,,,0,1.0,30.0
1805,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.09009742330511,39.90990257669489,,plate,1,1.0,30.0,56.0,69.49999999999943,,,0,1.0,30.0
1806,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.20621394682206,40.79378605317794,,plate,1,1.0,30.0,56.0,68.24999999999915,,,0,1.0,30.0
1807,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.32233047033901,41.67766952966099,,plate,1,1.0,30.0,56.0,66.99999999999886,,,0,1.0,30.0
1808,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.43844699385596,42.56155300614404,,plate,1,1.0,30.0,56.0,65.74999999999858,,,0,1.0,30.0
1809,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.55456351737291,43.44543648262709,,plate,1,1.0,30.0,56.0,64.4999999999983,,,0,1.0,30.0
1810,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.67068004088986,44.32931995911014,,plate,1,1.0,30.0,56.0,63.24999999999801,,,0,1.0,30.0
1811,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.78679656440681,45.213203435593186,,plate,1,1.0,30.0,56.0,61.999999999997726,,,0,1.0,30.0
1812,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.90291308792376,46.097086912076236,,plate,1,1.0,30.0,56.0,60.74999999999744,,,0,1.0,30.0
1813,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.01902961144071,46.980970388559285,,plate,1,1.0,30.0,56.0,59.49999999999716,,,0,1.0,30.0
1814,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.13514613495767,47.864853865042335,,plate,1,1.0,30.0,56.0,58.249999999996874,,,0,1.0,30.0
1815,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.25126265847462,48.748737341525384,,plate,1,1.0,30.0,56.0,56.99999999999659,,,0,1.0,30.0
1816,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.36737918199157,49.632620818008434,,plate,1,1.0,30.0,56.0,55.749999999996305,,,0,1.0,30.0
1817,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.48349570550852,50.51650429449148,,plate,1,1.0,30.0,56.0,54.49999999999602,,,0,1.0,30.0
1818,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.59961222902547,51.40038777097453,,plate,1,1.0,30.0,56.0,53.24999999999574,,,0,1.0,30.0
1819,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.71572875254242,52.28427124745758,,plate,1,1.0,30.0,56.0,51.99999999999545,,,0,1.0,30.0
1820,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.83184527605937,53.16815472394063,,plate,1,1.0,30.0,56.0,50.74999999999517,,,0,1.0,30.0
1821,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.94796179957632,54.05203820042368,,plate,1,1.0,30.0,56.0,49.499999999994884,,,0,1.0,30.0
1822,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.06407832309327,54.93592167690673,,plate,1,1.0,30.0,56.0,48.2499999999946,,,0,1.0,30.0
1823,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.18019484661022,55.81980515338978,,plate,1,1.0,30.0,56.0,46.999999999994316,,,0,1.0,30.0
1824,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.29631137012717,56.70368862987283,,plate,1,1.0,30.0,56.0,45.74999999999403,,,0,1.0,30.0
1825,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.41242789364412,57.58757210635588,,plate,1,1.0,30.0,56.0,44.49999999999375,,,0,1.0,30.0
1826,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.52854441716107,58.47145558283893,,plate,1,1.0,30.0,56.0,43.24999999999346,,,0,1.0,30.0
1827,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.64466094067802,59.35533905932198,,plate,1,1.0,30.0,56.0,41.99999999999318,,,0,1.0,30.0
1828,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.76077746419497,60.23922253580503,,plate,1,1.0,30.0,56.0,40.749999999992895,,,0,1.0,30.0
1829,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.87689398771192,61.123106012288076,,plate,1,1.0,30.0,56.49189088134284,39.70196048263347,,,0,1.0,30.0
