tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,b21dae19d258c0d6_score,player_b0f28eca_x,player_b0f28eca_y,player_b0f28eca_move_target,player_b0f28eca_item,player_b0f28eca_score,player_b0f28eca_cut_speed,player_b0f28eca_speed,player_7b65e048_x,player_7b65e048_y,player_7b65e048_move_target,player_7b65e048_item,player_7b65e048_score,player_7b65e048_cut_speed,player_7b65e048_speed,09b4fdf49e1573b7_score,9d14348596b2792e_message,55347663332a7f54_score
6782,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.29733703620421,39.99998328547318,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6783,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.5833333333333333,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.04733703620677,39.99998553269283,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6784,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.6249999999999999,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.79733703620933,39.99998777991249,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6785,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.6666666666666665,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.54733703621189,39.99999002713214,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6786,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.29733703621444,39.9999922743518,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6787,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7499999999999998,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.047337036217,39.99999452157145,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6788,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7916666666666664,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.79733703621672,39.99999488109897,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6789,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.833333333333333,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.54733703621643,39.99999524062628,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6790,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.8749999999999997,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.29733703621615,39.99999560015345,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6791,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.9166666666666663,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.04733703621586,39.99999595968061,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6792,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.9583333333333329,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.79733703621558,39.999996319207774,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6793,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.9999999999999996,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.5473370362153,39.99999667873494,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6794,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.0416666666666663,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.29733703621501,39.9999970382621,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6795,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.04733703621473,39.999997397789265,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6796,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.1249999999999998,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.797337036214444,39.99999775731643,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6797,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.1666666666666665,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.54733703621416,39.99999811684359,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6798,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.2083333333333333,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.297337036213875,39.999998476370756,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6799,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.25,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.04733703621359,39.99999883589792,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6800,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.79733703621331,39.99999919542508,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6801,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.3333333333333335,1,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,plate,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6802,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6803,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6804,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.4583333333333337,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6805,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.5000000000000004,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6806,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.5416666666666672,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6807,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.583333333333334,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6808,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.6250000000000007,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6809,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.6666666666666674,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6810,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.7083333333333341,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6811,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.7500000000000009,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6812,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.7916666666666676,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6813,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.8333333333333344,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6814,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.875000000000001,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6815,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.9166666666666679,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6816,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.9583333333333346,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6817,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.0000000000000013,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6818,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.041666666666668,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6819,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.0833333333333344,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6820,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.125000000000001,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.250000000000284,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6821,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.1666666666666674,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.50000000000057,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6822,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.208333333333334,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.75000000000085,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6823,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.2500000000000004,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.00000000000114,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6824,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.291666666666667,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.25000000000142,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6825,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.3333333333333335,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.500000000001705,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6826,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.375,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.75000000000199,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6827,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.4166666666666665,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.000000000002274,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6828,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.458333333333333,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.25000000000256,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6829,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.50000000000284,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6830,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.541666666666666,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.750000000003126,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6831,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.5833333333333326,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.00000000000341,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6832,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.624999999999999,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6833,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.6666666666666656,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6834,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.708333333333332,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6835,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.7499999999999987,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6836,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.791666666666665,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6837,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.8333333333333317,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6838,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.8749999999999982,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6839,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6840,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.9583333333333313,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6841,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.999999999999998,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6842,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6843,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.083333333333331,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
6844,test,False,0,1,tomato_cut,4.0,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,9,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,9.0
