tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a5806dad9b65da74_score,player_fb63cef8_x,player_fb63cef8_y,player_fb63cef8_move_target,player_fb63cef8_item,player_fb63cef8_score,player_fb63cef8_cut_speed,player_fb63cef8_speed,player_b9edfedc_x,player_b9edfedc_y,player_b9edfedc_move_target,player_b9edfedc_item,player_b9edfedc_score,player_b9edfedc_cut_speed,player_b9edfedc_speed
2451,0,1,,0,2,tomato,0.8416666666666661,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2452,0,1,,0,2,tomato,0.8499999999999994,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2453,0,1,,0,2,tomato,0.8583333333333327,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2454,0,1,,0,2,tomato,0.866666666666666,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2455,0,1,,0,2,tomato,0.8749999999999993,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2456,0,1,,0,2,tomato,0.8833333333333326,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2457,0,1,,0,2,tomato,0.8916666666666659,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2458,0,1,,0,2,tomato,0.8999999999999992,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2459,0,1,,0,2,tomato,0.9083333333333325,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2460,0,1,,0,2,tomato,0.9166666666666659,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2461,0,1,,0,2,tomato,0.9249999999999992,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2462,0,1,,0,2,tomato,0.9333333333333325,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2463,0,1,,0,2,tomato,0.9416666666666658,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2464,0,1,,0,2,tomato,0.9499999999999991,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2465,0,1,,0,2,tomato,0.9583333333333324,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2466,0,1,,0,2,tomato,0.9666666666666657,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2467,0,1,,0,2,tomato,0.974999999999999,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2468,0,1,,0,2,tomato,0.9833333333333323,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2469,0,1,,0,2,tomato,0.9916666666666656,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2470,0,1,,0,2,tomato,0.9999999999999989,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2471,0,1,,0,2,tomato,1.0083333333333322,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2472,0,1,,0,2,tomato,1.0166666666666655,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2473,0,1,,0,2,tomato,1.0249999999999988,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2474,0,1,,0,2,tomato,1.033333333333332,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2475,0,1,,0,2,tomato,1.0416666666666654,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2476,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2477,0,1,,0,2,tomato,1.058333333333332,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2478,0,1,,0,2,tomato,1.0666666666666653,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2479,0,1,,0,2,tomato,1.0749999999999986,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2480,0,1,,0,2,tomato,1.083333333333332,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2481,0,1,,0,2,tomato,1.0916666666666652,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2482,0,1,,0,2,tomato,1.0999999999999985,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2483,0,1,,0,2,tomato,1.1083333333333318,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2484,0,1,,0,2,tomato,1.1166666666666651,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2485,0,1,,0,2,tomato,1.1249999999999984,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2486,0,1,,0,2,tomato,1.1333333333333317,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2487,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2488,0,1,,0,2,tomato,1.1499999999999984,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2489,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2490,0,1,,0,2,tomato,1.166666666666665,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2491,0,1,,0,2,tomato,1.1749999999999983,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2492,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2493,0,1,,0,2,tomato,1.1916666666666649,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2494,0,1,,0,2,tomato,1.1999999999999982,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2495,0,1,,0,2,tomato,1.2083333333333315,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2496,0,1,,0,2,tomato,1.2166666666666648,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2497,0,1,,0,2,tomato,1.224999999999998,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2498,0,1,,0,2,tomato,1.2333333333333314,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2499,0,1,,0,2,tomato,1.2416666666666647,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2500,0,1,,0,2,tomato,1.249999999999998,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2501,0,1,,0,2,tomato,1.2583333333333313,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2502,0,1,,0,2,tomato,1.2666666666666646,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2503,0,1,,0,2,tomato,1.274999999999998,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2504,0,1,,0,2,tomato,1.2833333333333312,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2505,0,1,,0,2,tomato,1.2916666666666645,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2506,0,1,,0,2,tomato,1.2999999999999978,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2507,0,1,,0,2,tomato,1.3083333333333311,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2508,0,1,,0,2,tomato,1.3166666666666644,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2509,0,1,,0,2,tomato,1.3249999999999977,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2510,0,1,,0,2,tomato,1.333333333333331,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2511,0,1,,0,2,tomato,1.3416666666666643,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2512,0,1,,0,2,tomato,1.3499999999999976,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2513,0,1,,0,2,tomato,1.358333333333331,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2514,0,1,,0,2,tomato,1.3666666666666643,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2515,0,1,,0,2,tomato,1.3749999999999976,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2516,0,1,,0,2,tomato,1.3833333333333309,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2517,0,1,,0,2,tomato,1.3916666666666642,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2518,0,1,,0,2,tomato,1.3999999999999975,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2519,0,1,,0,2,tomato,1.4083333333333308,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2520,0,1,,0,2,tomato,1.416666666666664,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2521,0,1,,0,2,tomato,1.4249999999999974,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2522,0,1,,0,2,tomato,1.4333333333333307,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2523,0,1,,0,2,tomato,1.441666666666664,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2524,0,1,,0,2,tomato,1.4499999999999973,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2525,0,1,,0,2,tomato,1.4583333333333306,1,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,,2,4,tomato_cut,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
