tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,1df4f5b835fb3bca_score,player_a6722bfc_x,player_a6722bfc_y,player_a6722bfc_move_target,player_a6722bfc_item,player_a6722bfc_score,player_a6722bfc_cut_speed,player_a6722bfc_speed,player_2bf3e402_x,player_2bf3e402_y,player_2bf3e402_move_target,player_2bf3e402_item,player_2bf3e402_score,player_2bf3e402_cut_speed,player_2bf3e402_speed,eedfb0d0e6ad6444_score,b30d07cb0a9de8d0_message,f5e420a4d24e60bd_score
6328,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,72.2500000000037,40.0,,,1,1.0,30.0,,,3.0
6329,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,73.50000000000398,40.0,,,1,1.0,30.0,,,3.0
6330,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,74.75000000000426,40.0,,,1,1.0,30.0,,,3.0
6331,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,76.00000000000455,40.0,,,1,1.0,30.0,,,3.0
6332,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,77.25000000000483,40.0,,,1,1.0,30.0,,,3.0
6333,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,78.50000000000512,40.0,,,1,1.0,30.0,,,3.0
6334,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,79.7500000000054,40.0,,,1,1.0,30.0,,,3.0
6335,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,81.00000000000568,40.0,,,1,1.0,30.0,,,3.0
6336,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,82.25000000000597,40.0,,,1,1.0,30.0,,,3.0
6337,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,83.50000000000625,40.0,,,1,1.0,30.0,,,3.0
6338,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,84.75000000000654,40.0,,,1,1.0,30.0,,,3.0
6339,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,86.00000000000682,40.0,,,1,1.0,30.0,,,3.0
6340,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,84.75000000000654,40.0,,,1,1.0,30.0,,,3.0
6341,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,83.50000000000625,40.0,,,1,1.0,30.0,,,3.0
6342,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,82.25000000000597,40.0,,,1,1.0,30.0,,,3.0
6343,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,81.00000000000568,40.0,,,1,1.0,30.0,,,3.0
6344,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,79.7500000000054,40.0,,,1,1.0,30.0,,,3.0
6345,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,78.50000000000512,40.0,,,1,1.0,30.0,,,3.0
6346,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,77.25000000000483,40.0,,,1,1.0,30.0,,,3.0
6347,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,76.00000000000455,40.0,,,1,1.0,30.0,,,3.0
6348,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,74.75000000000426,40.0,,,1,1.0,30.0,,,3.0
6349,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,73.50000000000398,40.0,,,1,1.0,30.0,,,3.0
6350,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,2,1.0,30.0,72.2500000000037,40.0,,,1,1.0,30.0,,,3.0
6351,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,73.25000000000028,,,2,1.0,30.0,71.00000000000341,40.0,,,1,1.0,30.0,,,3.0
6352,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,74.50000000000057,,,2,1.0,30.0,69.75000000000313,40.0,,,1,1.0,30.0,,,3.0
6353,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,75.75000000000085,,,2,1.0,30.0,68.50000000000284,40.0,,,1,1.0,30.0,,,3.0
6354,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,77.00000000000114,,,2,1.0,30.0,67.25000000000256,40.0,,,1,1.0,30.0,,,3.0
6355,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,78.25000000000142,,,2,1.0,30.0,66.00000000000227,40.0,,,1,1.0,30.0,,,3.0
6356,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,79.5000000000017,,,2,1.0,30.0,64.75000000000199,40.0,,,1,1.0,30.0,,,3.0
6357,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,80.75000000000199,,,2,1.0,30.0,63.500000000001705,40.0,,,1,1.0,30.0,,,3.0
6358,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,82.00000000000227,,,2,1.0,30.0,62.25000000000142,40.0,,,1,1.0,30.0,,,3.0
6359,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,83.25000000000256,,,2,1.0,30.0,61.00000000000114,40.0,,,1,1.0,30.0,,,3.0
6360,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,84.50000000000284,,,2,1.0,30.0,59.75000000000085,40.0,,,1,1.0,30.0,,,3.0
6361,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,85.75000000000313,,,2,1.0,30.0,58.50000000000057,40.0,,,1,1.0,30.0,,,3.0
6362,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,87.00000000000341,,,2,1.0,30.0,57.250000000000284,40.0,,,1,1.0,30.0,,,3.0
6363,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.2500000000037,,,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6364,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,89.50000000000398,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6365,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,90.75000000000426,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6366,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,92.00000000000455,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6367,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,93.25000000000483,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6368,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,94.50000000000512,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6369,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,95.7500000000054,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6370,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,97.00000000000568,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6371,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,98.25000000000597,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6372,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,99.50000000000625,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6373,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,100.75000000000654,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6374,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,102.00000000000682,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6375,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,103.2500000000071,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6376,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.50000000000739,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6377,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,105.75000000000767,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6378,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,107.00000000000796,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6379,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,108.25000000000824,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6380,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,109.50000000000853,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6381,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,110.75000000000881,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6382,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,112.0000000000091,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6383,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,113.25000000000938,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6384,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,114.50000000000966,,,2,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6385,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,115.75000000000995,,,2,1.0,30.0,57.250000000000284,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6386,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,117.00000000001023,,,2,1.0,30.0,58.50000000000057,40.0,,tomato_salad,1,1.0,30.0,,,3.0
6387,test,False,0,1,tomato,2.9166666666666647,2,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,118.25000000001052,,,2,1.0,30.0,59.75000000000085,40.0,,tomato_salad,1,1.0,30.0,,,3.0
