tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8cd98b2fcc59f8ab_score,player_386e3211_x,player_386e3211_y,player_386e3211_move_target,player_386e3211_item,player_386e3211_score,player_386e3211_cut_speed,player_386e3211_speed,player_62495bbd_x,player_62495bbd_y,player_62495bbd_move_target,player_62495bbd_item,player_62495bbd_score,player_62495bbd_cut_speed,player_62495bbd_speed
2679,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.51254718179024,24.000222457371894,,,1,1.0,12.0,76.00000000000455,56.0,,tomato_salad,0,0.2,30.0
2680,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.01254717619781,24.00014767941367,,,1,1.0,12.0,77.25000000000483,56.0,,tomato_salad,0,0.2,30.0
2681,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.51254717060539,24.000072901455443,,,1,1.0,12.0,78.50000000000512,56.0,,tomato_salad,0,0.2,30.0
2682,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.01254716736159,24.00002914738004,,,1,1.0,12.0,79.7500000000054,56.0,,tomato_salad,0,0.2,30.0
2683,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.51254716736113,24.000028235809488,,,1,1.0,12.0,81.00000000000568,56.0,,tomato_salad,0,0.2,30.0
2684,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.01254716736068,24.000027324238935,,,1,1.0,12.0,82.25000000000597,56.0,,tomato_salad,0,0.2,30.0
2685,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.51254716736022,24.000026412668383,,,1,1.0,12.0,83.50000000000625,56.0,,tomato_salad,0,0.2,30.0
2686,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.01254716735977,24.00002550109783,,,1,1.0,12.0,84.75000000000654,56.0,,tomato_salad,0,0.2,30.0
2687,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.51254716735932,24.00002458952728,,,1,1.0,12.0,86.00000000000682,56.0,,tomato_salad,0,0.2,30.0
2688,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.01254716735886,24.000023677956726,,,1,1.0,12.0,87.2500000000071,56.0,,tomato_salad,0,0.2,30.0
2689,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.5125471673584,24.000022766386174,,,1,1.0,12.0,88.0,56.0,,tomato_salad,0,0.2,30.0
2690,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.01254716735795,24.00002185481562,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2691,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.5125471673575,24.00002094324507,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2692,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.01254716735704,24.000020031674516,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2693,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.51254716735659,24.000019120103964,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2694,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.01254716735613,24.00001820853341,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2695,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.51254716735568,24.00001729696286,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2696,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.01254716735522,24.000016385392307,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2697,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.51254716735477,24.000015473821755,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2698,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.01254716735431,24.000014562251202,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2699,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.51254716735386,24.00001365068065,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2700,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.0125471673534,24.000012739110097,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2701,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.51254716735295,24.00001182753962,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2702,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.0125471673525,24.000010915969245,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2703,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.51254716735204,24.00001000439887,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2704,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.01254716735158,24.000009092828495,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2705,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.51254716735113,24.00000818125812,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2706,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.01254716735068,24.000007269687746,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2707,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.51254716735022,24.00000635811737,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2708,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.01254716734977,24.000005446546997,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2709,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.51254716734931,24.000004534976622,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2710,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.01254716734886,24.000003623406247,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2711,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.5125471673484,24.000002711835872,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2712,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.01254716734795,24.000001800265498,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2713,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.51254716734749,24.000000888695123,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2714,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.01254716734704,24.00000035531704,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2715,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.51254716734658,24.00000034420451,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2716,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.01254716734613,24.000000333091975,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2717,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.51254716734567,24.000000321979453,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2718,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.01254716734522,24.000000310867097,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2719,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.51254716734476,24.000000299754742,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2720,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.01254716734431,24.000000288642386,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2721,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.51254716734385,24.00000027753003,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2722,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.0125471673434,24.000000266417675,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2723,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.51254716734294,24.00000025530532,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2724,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.01254716734249,24.000000244192965,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2725,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.51254716734203,24.00000023308061,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2726,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.01254716734158,24.000000221968254,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2727,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.51254716734113,24.000000210855898,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2728,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.01254716734067,24.000000199743543,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2729,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.51254716734022,24.000000188631187,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2730,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.01254716733976,24.00000017751883,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2731,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.5125471673393,24.000000166406476,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2732,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.01254716733885,24.00000015529412,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2733,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.5125471673384,24.000000144181765,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2734,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.01254716733794,24.00000013306941,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2735,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.51254716733749,24.000000121957054,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2736,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.01254716733703,24.0000001108447,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2737,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.51254716733658,24.000000099732343,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2738,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.01254716733612,24.000000088619988,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2739,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.51254716733567,24.000000077507632,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2740,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.01254716733521,24.000000066395277,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2741,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.51254716733476,24.00000005528292,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2742,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.0125471673343,24.000000044170566,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2743,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.51254716733385,24.00000003305821,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2744,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.0125471673334,24.000000021945855,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2745,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.51254716733294,24.0000000108335,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2746,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2747,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2748,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2749,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2750,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2751,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2752,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2753,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2754,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
2755,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,1,1.0,12.0,88.0,56.0,,,1,0.2,30.0
