tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,aaee1ce0ebaed94c_score,player_cf895221_x,player_cf895221_y,player_cf895221_move_target,player_cf895221_item,player_cf895221_score,player_cf895221_cut_speed,player_cf895221_speed,player_0adf82e8_x,player_0adf82e8_y,player_0adf82e8_move_target,player_0adf82e8_item,player_0adf82e8_score,player_0adf82e8_cut_speed,player_0adf82e8_speed,7b4fde9f83715fa4_score,764b88f71d5f23c6_message,c260de43986158df_score
2774,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,65.72271824131354,46.277281758686456,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2775,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,66.6066017177966,45.39339828220341,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2776,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,67.49048519427964,44.50951480572036,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2777,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,68.37436867076269,43.62563132923731,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2778,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,69.25825214724574,42.74174785275426,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2779,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,70.14213562372879,41.85786437627121,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2780,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,71.02601910021184,40.97398089978816,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2781,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,71.95382555869026,40.19434681531624,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2782,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,73.20373388513468,40.179208272259245,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2783,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,74.45364221157911,40.164069729202254,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2784,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,75.70355053802353,40.14893118614526,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2785,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,76.95345886446796,40.13379264308827,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2786,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,78.20336719091239,40.11865410003128,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2787,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,79.45327551735681,40.10351555697429,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2788,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,80.70318384380124,40.088377013917295,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2789,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,81.95309217024567,40.0732384708603,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2790,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,83.2030004966901,40.05809992780313,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2791,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,84.45290882313452,40.04296138474578,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2792,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,85.70281714957895,40.027822841688426,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2793,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,86.95272547602337,40.01268429863107,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2794,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,88.20266313365056,40.00233106509771,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2795,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,89.45266312004111,40.0021466143028,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2796,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,90.70266310643166,40.0019621635079,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2797,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,91.9526630928222,40.00177771271299,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2798,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,93.20266307921275,40.00159326191809,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2799,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,94.4526630656033,40.001408811123184,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2800,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,95.70266305199385,40.00122436032828,,,4,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,
2801,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,96.9526630383844,40.001039909533375,,,4,1.0,30.0,86.74999999999972,24.0,,tomato,1,1.0,30.0,,,
2802,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,98.20266302477495,40.00085545873847,,,4,1.0,30.0,85.49999999999943,24.0,,tomato,1,1.0,30.0,,,
2803,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,99.4526630111655,40.00067100794384,,,4,1.0,30.0,84.24999999999915,24.0,,tomato,1,1.0,30.0,,,
2804,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,100.70266299755605,40.000486557149294,,,4,1.0,30.0,82.99999999999886,24.0,,tomato,1,1.0,30.0,,,
2805,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,101.9526629839466,40.000302106354745,,,4,1.0,30.0,81.74999999999858,24.0,,tomato,1,1.0,30.0,,,
2806,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,103.20266297033714,40.000117655560196,,,4,1.0,30.0,80.4999999999983,24.0,,tomato,1,1.0,30.0,,,
2807,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,104.45266296380328,40.00002795062478,,,4,1.0,30.0,79.24999999999801,24.0,,tomato,1,1.0,30.0,,,
2808,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,105.70266296380072,40.00002570340544,,,4,1.0,30.0,77.99999999999773,24.0,,tomato,1,1.0,30.0,,,
2809,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,106.95266296379816,40.00002345618579,,,4,1.0,30.0,76.74999999999744,24.0,,tomato,1,1.0,30.0,,,
2810,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,108.2026629637956,40.00002120896613,,,4,1.0,30.0,75.49999999999716,24.0,,tomato,1,1.0,30.0,,,
2811,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,109.45266296379305,40.00001896174648,,,4,1.0,30.0,74.24999999999687,24.0,,tomato,1,1.0,30.0,,,
2812,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,110.70266296379049,40.00001671452682,,,4,1.0,30.0,72.99999999999659,24.0,,tomato,1,1.0,30.0,,,
2813,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,111.95266296378793,40.00001446730717,,,4,1.0,30.0,71.7499999999963,24.0,,tomato,1,1.0,30.0,,,
2814,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,113.20266296378537,40.00001222008751,,,4,1.0,30.0,70.49999999999602,24.0,,tomato,1,1.0,30.0,,,
2815,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,114.45266296378281,40.00000997286786,,,4,1.0,30.0,69.24999999999574,24.0,,tomato,1,1.0,30.0,,,
2816,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,115.70266296378026,40.0000077256482,,,4,1.0,30.0,67.99999999999545,24.0,,tomato,1,1.0,30.0,,,
2817,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,116.9526629637777,40.00000547842855,,,4,1.0,30.0,66.74999999999517,24.0,,tomato,1,1.0,30.0,,,
2818,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,118.20266296377514,40.00000323120889,,,4,1.0,30.0,65.49999999999488,24.0,,tomato,1,1.0,30.0,,,
2819,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,119.45266296377258,40.00000098398924,,,4,1.0,30.0,64.2499999999946,24.0,,tomato,1,1.0,30.0,,,
2820,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,120.44294749693546,39.367516586919635,,,4,1.0,30.0,62.999999999994316,24.0,,tomato,1,1.0,30.0,,,
2821,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,121.33223157077379,38.489066909353156,,,4,1.0,30.0,61.74999999999403,24.0,,tomato,1,1.0,30.0,,,
2822,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,122.22151564461211,37.61061723178706,,,4,1.0,30.0,60.49999999999375,24.0,,tomato,1,1.0,30.0,,,
2823,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,123.11079971845044,36.732167554220965,,,4,1.0,30.0,59.24999999999346,24.0,,tomato,1,1.0,30.0,,,
2824,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,124.00008379228876,35.85371787665487,,,4,1.0,30.0,57.99999999999318,24.0,,tomato,1,1.0,30.0,,,
2825,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,124.88936786612709,34.975268199088774,,,4,1.0,30.0,56.749999999992895,24.0,,tomato,1,1.0,30.0,,,
2826,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,125.77865193996541,34.09681852152268,,,4,1.0,30.0,55.49999999999261,24.0,,tomato,1,1.0,30.0,,,
2827,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,126.66793601380374,33.21836884395658,,,4,1.0,30.0,54.249999999992326,24.0,,tomato,1,1.0,30.0,,,
2828,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,127.55722008764207,32.33991916639049,,,4,1.0,30.0,52.99999999999204,24.0,,tomato,1,1.0,30.0,,,
2829,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,128.4465041614804,31.46146948882417,,,4,1.0,30.0,51.74999999999176,24.0,,tomato,1,1.0,30.0,,,
2830,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,129.33578823531872,30.58301981125772,,,4,1.0,30.0,50.49999999999147,24.0,,tomato,1,1.0,30.0,,,
2831,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,130.22507230915704,29.704570133691362,,,4,1.0,30.0,49.24999999999119,24.0,,tomato,1,1.0,30.0,,,
2832,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,131.11435638299537,28.826120456125267,,,4,1.0,30.0,47.999999999990905,24.0,,tomato,1,1.0,30.0,,,
2833,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,132.0036404568337,27.94767077855917,,,4,1.0,30.0,46.74999999999062,24.0,,tomato,1,1.0,30.0,,,
2834,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,132.89292453067202,27.069221100993076,,,4,1.0,30.0,45.49999999999034,24.0,,tomato,1,1.0,30.0,,,
2835,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,133.78220860451034,26.190771423427094,,,4,1.0,30.0,44.24999999999005,24.0,,tomato,1,1.0,30.0,,,
2836,train,False,0,1,None_cut,3.7083333333333286,3,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,5.0,134.67149267834867,25.312321745861368,,,4,1.0,30.0,42.99999999998977,24.0,,tomato,1,1.0,30.0,,,
