tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,cac33e4d401a7bc6_score,player_6ad9a0b7_x,player_6ad9a0b7_y,player_6ad9a0b7_move_target,player_6ad9a0b7_item,player_6ad9a0b7_score,player_6ad9a0b7_cut_speed,player_6ad9a0b7_speed,player_30b5ae3f_x,player_30b5ae3f_y,player_30b5ae3f_move_target,player_30b5ae3f_item,player_30b5ae3f_score,player_30b5ae3f_cut_speed,player_30b5ae3f_speed
2889,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2890,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2891,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2892,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2893,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
2894,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,24.0,57.250000000000284,,tomato_cut,0,0.2,30.0
2895,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,24.0,58.50000000000057,,tomato_cut,0,0.2,30.0
2896,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.4999999999999,,tomato,2,1.0,12.0,24.0,59.75000000000085,,tomato_cut,0,0.2,30.0
2897,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.9999999999998,,tomato,2,1.0,12.0,24.0,61.00000000000114,,tomato_cut,0,0.2,30.0
2898,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,25.4999999999997,,tomato,2,1.0,12.0,24.0,62.25000000000142,,tomato_cut,0,0.2,30.0
2899,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,25.999999999999602,,tomato,2,1.0,12.0,24.0,63.500000000001705,,tomato_cut,0,0.2,30.0
2900,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,26.499999999999503,,tomato,2,1.0,12.0,24.0,64.75000000000199,,tomato_cut,0,0.2,30.0
2901,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,26.999999999999403,,tomato,2,1.0,12.0,24.0,66.00000000000227,,tomato_cut,0,0.2,30.0
2902,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,27.499999999999304,,tomato,2,1.0,12.0,24.0,67.25000000000256,,tomato_cut,0,0.2,30.0
2903,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,27.999999999999204,,tomato,2,1.0,12.0,24.0,68.50000000000284,,tomato_cut,0,0.2,30.0
2904,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,28.499999999999105,,tomato,2,1.0,12.0,24.0,69.75000000000313,,tomato_cut,0,0.2,30.0
2905,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,28.999999999999005,,tomato,2,1.0,12.0,24.0,71.00000000000341,,tomato_cut,0,0.2,30.0
2906,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.499999999998906,,tomato,2,1.0,12.0,24.0,72.2500000000037,,tomato_cut,0,0.2,30.0
2907,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.999999999998806,,tomato,2,1.0,12.0,24.0,73.50000000000398,,tomato_cut,0,0.2,30.0
2908,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,30.499999999998707,,tomato,2,1.0,12.0,24.0,74.75000000000426,,tomato_cut,0,0.2,30.0
2909,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,30.999999999998607,,tomato,2,1.0,12.0,24.0,76.00000000000455,,tomato_cut,0,0.2,30.0
2910,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,31.499999999998508,,tomato,2,1.0,12.0,24.0,77.25000000000483,,tomato_cut,0,0.2,30.0
2911,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,31.99999999999841,,tomato,2,1.0,12.0,24.0,78.50000000000512,,tomato_cut,0,0.2,30.0
2912,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,32.499999999998664,,tomato,2,1.0,12.0,24.0,79.7500000000054,,tomato_cut,0,0.2,30.0
2913,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,32.99999999999892,,tomato,2,1.0,12.0,24.0,81.00000000000568,,tomato_cut,0,0.2,30.0
2914,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,33.499999999999176,,tomato,2,1.0,12.0,24.0,82.25000000000597,,tomato_cut,0,0.2,30.0
2915,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,33.99999999999943,,tomato,2,1.0,12.0,24.0,83.50000000000625,,tomato_cut,0,0.2,30.0
2916,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.49999999999969,,tomato,2,1.0,12.0,24.0,84.75000000000654,,tomato_cut,0,0.2,30.0
2917,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.99999999999994,,tomato,2,1.0,12.0,24.0,86.00000000000682,,tomato_cut,0,0.2,30.0
2918,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,35.5000000000002,,tomato,2,1.0,12.0,24.0,87.2500000000071,,tomato_cut,0,0.2,30.0
2919,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,36.000000000000455,,tomato,2,1.0,12.0,24.0,88.0,,tomato_cut,0,0.2,30.0
2920,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,36.50000000000071,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2921,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,37.000000000000966,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2922,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,37.50000000000122,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2923,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,38.00000000000148,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2924,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,38.500000000001734,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2925,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,39.00000000000199,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2926,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,39.500000000002245,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2927,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.85945974818776,39.94229700496214,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2928,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.50810911865716,40.2980395173615,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2929,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.15675848912656,40.65378202976086,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2930,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.80540785959596,41.00952454216022,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2931,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.45405723006536,41.36526705455958,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2932,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.10270660053476,41.72100956695894,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2933,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.75135597100416,42.0767520793584,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2934,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.40000534147356,42.43249459175813,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2935,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.04865471194296,42.78823710415786,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2936,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.69730408241236,43.14397961655759,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2937,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.34595345288176,43.499722128957316,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2938,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.99460282335116,43.855464641357045,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2939,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.64325219382056,44.21120715375678,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2940,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.29190156428996,44.56694966615651,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2941,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.94055093475936,44.92269217855624,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2942,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.58920030522876,45.27843469095597,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2943,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.23784967569816,45.6341772033557,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2944,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.88649904616756,45.98991971575543,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2945,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.53514841663696,46.345662228155156,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2946,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.18379778710636,46.701404740554885,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2947,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.83244715757576,47.05714725295462,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2948,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.48109652804516,47.41288976535434,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2949,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.12974589851456,47.76863227775408,,tomato,2,1.0,12.0,24.0,88.0,,,0,0.2,30.0
2950,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.77839526898396,48.12437479015381,,tomato,2,1.0,12.0,24.0,86.74999999999972,,,0,0.2,30.0
2951,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.42704463945336,48.48011730255354,,tomato,2,1.0,12.0,24.0,85.49999999999943,,,0,0.2,30.0
2952,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.075694009922756,48.83585981495327,,tomato,2,1.0,12.0,24.0,84.24999999999915,,,0,0.2,30.0
2953,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.724343380392156,49.191602327352996,,tomato,2,1.0,12.0,24.0,82.99999999999886,,,0,0.2,30.0
2954,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.372992750861556,49.547344839752725,,tomato,2,1.0,12.0,24.0,81.74999999999858,,,0,0.2,30.0
2955,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.021642121330956,49.903087352152454,,tomato,2,1.0,12.0,24.0,80.4999999999983,,,0,0.2,30.0
2956,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.670291491800356,50.25882986455218,,tomato,2,1.0,12.0,24.0,79.24999999999801,,,0,0.2,30.0
2957,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.318940862269756,50.61457237695191,,tomato,2,1.0,12.0,24.0,77.99999999999773,,,0,0.2,30.0
2958,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.967590232739155,50.97031488935165,,tomato,2,1.0,12.0,24.0,76.74999999999744,,,0,0.2,30.0
2959,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.616239603208555,51.32605740175138,,tomato,2,1.0,12.0,24.0,75.49999999999716,,,0,0.2,30.0
2960,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.264888973677955,51.68179991415111,,tomato,2,1.0,12.0,24.0,74.24999999999687,,,0,0.2,30.0
2961,0,1,,0,2,None_cut,3.5416666666666567,3,0,3,None_cut,3.2083333333333246,3,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.913538344147355,52.037542426550836,,tomato,2,1.0,12.0,24.0,72.99999999999659,,,0,0.2,30.0
