tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e7d5a2a3b2dcda64_score,player_61777212_x,player_61777212_y,player_61777212_move_target,player_61777212_item,player_61777212_score,player_61777212_cut_speed,player_61777212_speed,player_2469028c_x,player_2469028c_y,player_2469028c_move_target,player_2469028c_item,player_2469028c_score,player_2469028c_cut_speed,player_2469028c_speed,e1f5c5a2a184cb40_score,63a9805ec688bac1_message,dc1ec4982328be8a_score
3611,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.799999999999996,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.49999999997272,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3612,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8083333333333294,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.99999999997226,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3613,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8166666666666627,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.4999999999718,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3614,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.824999999999996,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.99999999997135,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3615,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8333333333333293,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.4999999999709,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3616,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8416666666666626,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.99999999997044,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3617,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8499999999999959,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.49999999996999,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3618,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8583333333333292,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.99999999996953,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3619,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8666666666666625,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.49999999996908,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3620,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8749999999999958,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.99999999996862,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3621,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.883333333333329,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.49999999996817,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3622,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8916666666666624,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.99999999996771,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3623,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.8999999999999957,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.49999999996726,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3624,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.908333333333329,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.9999999999668,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3625,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9166666666666623,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.49999999996635,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3626,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9249999999999956,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.9999999999659,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3627,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.933333333333329,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.49999999996544,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3628,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9416666666666622,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.99999999996498,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3629,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9499999999999955,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.49999999996453,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3630,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9583333333333288,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.99999999996407,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3631,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9666666666666621,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.49999999996362,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3632,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9749999999999954,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.99999999996317,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3633,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9833333333333287,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.49999999996271,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3634,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.991666666666662,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.99999999996226,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3635,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,1.9999999999999953,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.4999999999618,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3636,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.008333333333329,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.99999999996135,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3637,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.016666666666662,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.49999999996089,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3638,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.0249999999999955,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.99999999996044,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3639,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.0333333333333288,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.49999999995998,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3640,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.041666666666662,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.99999999995953,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3641,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.0499999999999954,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.49999999995907,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3642,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.0583333333333287,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.99999999995862,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3643,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.066666666666662,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.49999999995816,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3644,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.0749999999999953,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.99999999995771,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3645,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.0833333333333286,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.49999999995725,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3646,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.091666666666662,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.9999999999568,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3647,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.099999999999995,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.49999999995634,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3648,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.1083333333333285,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.99999999995589,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3649,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.116666666666662,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.49999999995543,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3650,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.124999999999995,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.99999999995498,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3651,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.1333333333333284,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.49999999995453,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3652,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.1416666666666617,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.99999999995407,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3653,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.149999999999995,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.49999999995362,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3654,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.1583333333333283,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.94371843036203,39.86295184399298,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3655,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.1666666666666616,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.29940671346122,39.511546315769856,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3656,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.174999999999995,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.65509499656042,39.16014078754673,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3657,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.1833333333333282,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.01078327965962,38.808735259323605,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3658,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.1916666666666615,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.36647156275882,38.45732973110048,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3659,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.199999999999995,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.72215984585802,38.105924202877354,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3660,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.208333333333328,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.07784812895721,37.75451867465423,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3661,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.2166666666666615,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.43353641205641,37.4031131464311,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3662,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.2249999999999948,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.78922469515561,37.05170761820798,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3663,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.233333333333328,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.14491297825481,36.70030208998485,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3664,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.2416666666666614,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.500601261354,36.34889656176173,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3665,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.2499999999999947,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.8562895444532,35.9974910335386,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3666,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.258333333333328,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.2119778275524,35.646085505315476,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3667,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.2666666666666613,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.5676661106516,35.29467997709235,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3668,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.2749999999999946,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.9233543937508,34.943274448869225,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3669,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.283333333333328,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.27904267685,34.5918689206461,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3670,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.291666666666661,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.6347309599492,34.240463392422974,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3671,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.2999999999999945,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.9904192430484,33.88905786419985,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3672,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.308333333333328,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.34610752614759,33.53765233597672,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3673,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.316666666666661,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.70179580924679,33.1862468077536,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3674,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.3249999999999944,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.05748409234599,32.83484127953047,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3675,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.3333333333333277,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.41317237544519,32.48343575130735,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3676,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.341666666666661,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.76886065854438,32.13203022308422,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
3677,test,True,0,1,tomato,0.5583333333333338,0,0,2,,0.0,0,1,0,tomato,2.3499999999999943,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.12454894164358,31.780624694861096,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
