tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,788c26c8958953f3_score,player_265b6013_x,player_265b6013_y,player_265b6013_move_target,player_265b6013_item,player_265b6013_score,player_265b6013_cut_speed,player_265b6013_speed,player_4857e50c_x,player_4857e50c_y,player_4857e50c_move_target,player_4857e50c_item,player_4857e50c_score,player_4857e50c_cut_speed,player_4857e50c_speed,6ee8c79efa730821_score,4472fd1d4e3946b1_message,8c9af0cd6a948515_score
3495,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,122.74174785274896,37.25825214724968,,plate,0,0.2,30.0,,,0.0
3496,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,121.85786437626591,38.14213562373317,,plate,0,0.2,30.0,,,0.0
3497,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,120.97398089978286,39.02601910021666,,plate,0,0.2,30.0,,,0.0
3498,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,120.04617444130444,39.805653184688964,,plate,0,0.2,30.0,,,0.0
3499,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,118.79626611486002,39.820791727745956,,plate,0,0.2,30.0,,,0.0
3500,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,117.54635778841559,39.83593027080295,,plate,0,0.2,30.0,,,0.0
3501,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,116.29644946197116,39.85106881385981,,plate,0,0.2,30.0,,,0.0
3502,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,115.04654113552674,39.866207356916455,,plate,0,0.2,30.0,,,0.0
3503,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,113.79663280908231,39.8813458999731,,plate,0,0.2,30.0,,,0.0
3504,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,112.54672448263788,39.896484443029735,,plate,0,0.2,30.0,,,0.0
3505,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,111.29681615619346,39.91162298608638,,plate,0,0.2,30.0,,,0.0
3506,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,110.04690782974903,39.92676152914302,,plate,0,0.2,30.0,,,0.0
3507,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,39.499999999999744,,tomato,0,1.0,12.0,108.7969995033046,39.94190007219966,,plate,0,0.2,30.0,,,0.0
3508,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,38.99999999999949,,tomato,0,1.0,12.0,107.54709117686018,39.9570386152563,,plate,0,0.2,30.0,,,0.0
3509,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,38.49999999999923,,tomato,0,1.0,12.0,106.29718285041575,39.972177158312945,,plate,0,0.2,30.0,,,0.0
3510,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,37.99999999999898,,tomato,0,1.0,12.0,105.04727452397132,39.98731570136958,,plate,0,0.2,30.0,,,0.0
3511,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,37.49999999999872,,tomato,0,1.0,12.0,103.79733686634414,39.99766893490247,,plate,0,0.2,30.0,,,0.0
3512,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,36.999999999998465,,tomato,0,1.0,12.0,102.54733687995359,39.997853385697375,,plate,0,0.2,30.0,,,0.0
3513,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,36.49999999999821,,tomato,0,1.0,12.0,101.29733689356304,39.99803783649228,,plate,0,0.2,30.0,,,0.0
3514,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,35.999999999997954,,tomato,0,1.0,12.0,100.0473369071725,39.998222287287184,,plate,0,0.2,30.0,,,0.0
3515,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,35.4999999999977,,tomato,0,1.0,12.0,98.79733692078194,39.99840673808209,,plate,0,0.2,30.0,,,0.0
3516,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,34.99999999999744,,tomato,0,1.0,12.0,97.5473369343914,39.99859118887699,,plate,0,0.2,30.0,,,0.0
3517,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,34.499999999997186,,tomato,0,1.0,12.0,96.29733694800085,39.9987756396719,,plate,0,0.2,30.0,,,0.0
3518,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,33.99999999999693,,tomato,0,1.0,12.0,95.0473369616103,39.9989600904668,,plate,0,0.2,30.0,,,0.0
3519,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,33.499999999996675,,tomato,0,1.0,12.0,93.79733697521975,39.99914454126161,,plate,0,0.2,30.0,,,0.0
3520,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,32.99999999999642,,tomato,0,1.0,12.0,92.5473369888292,39.99932899205616,,plate,0,0.2,30.0,,,0.0
3521,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,32.49999999999616,,tomato,0,1.0,12.0,91.29733700243865,39.999513442850706,,plate,0,0.2,30.0,,,0.0
3522,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,31.99999999999591,,tomato,0,1.0,12.0,90.0473370160481,39.999697893645255,,plate,0,0.2,30.0,,,0.0
3523,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,31.49999999999601,,tomato,0,1.0,12.0,88.79733702965756,39.999882344439804,,plate,0,0.2,30.0,,,0.0
3524,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,30.99999999999611,,tomato,0,1.0,12.0,87.54733703619142,39.99997204937522,,plate,0,0.2,30.0,,,0.0
3525,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,30.49999999999621,,tomato,0,1.0,12.0,86.29733703619398,39.99997429659456,,plate,0,0.2,30.0,,,0.0
3526,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,29.99999999999631,,tomato,0,1.0,12.0,85.04733703619654,39.99997654381421,,plate,0,0.2,30.0,,,0.0
3527,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,29.499999999996408,,tomato,0,1.0,12.0,83.7973370361991,39.99997879103387,,plate,0,0.2,30.0,,,0.0
3528,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,28.999999999996508,,tomato,0,1.0,12.0,82.54733703620165,39.99998103825352,,plate,0,0.2,30.0,,,0.0
3529,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,28.499999999996607,,tomato,0,1.0,12.0,81.29733703620421,39.99998328547318,,plate,0,0.2,30.0,,,0.0
3530,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,27.999999999996707,,tomato,0,1.0,12.0,80.04733703620677,39.99998553269283,,plate,0,0.2,30.0,,,0.0
3531,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,27.499999999996806,,tomato,0,1.0,12.0,78.79733703620933,39.99998777991249,,plate,0,0.2,30.0,,,0.0
3532,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,26.999999999996906,,tomato,0,1.0,12.0,77.54733703621189,39.99999002713214,,plate,0,0.2,30.0,,,0.0
3533,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,26.499999999997005,,tomato,0,1.0,12.0,76.29733703621444,39.9999922743518,,plate,0,0.2,30.0,,,0.0
3534,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,25.999999999997105,,tomato,0,1.0,12.0,75.047337036217,39.99999452157145,,plate,0,0.2,30.0,,,0.0
3535,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,25.499999999997204,,tomato,0,1.0,12.0,73.79733703621956,39.99999676879111,,plate,0,0.2,30.0,,,0.0
3536,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.999999999997303,,tomato,0,1.0,12.0,72.54733703622212,39.99999901601076,,plate,0,0.2,30.0,,,0.0
3537,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.499999999997403,,tomato,0,1.0,12.0,71.55705250305924,40.632483413080365,,plate,0,0.2,30.0,,,0.0
3538,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato,0,1.0,12.0,70.66776842922091,41.51093309064717,,plate,0,0.2,30.0,,,0.0
3539,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,69.77848435538259,42.38938276821398,,plate,0,0.2,30.0,,,0.0
3540,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.041666666666666664,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,68.88920028154426,43.26783244578078,,plate,0,0.2,30.0,,,0.0
3541,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.08333333333333333,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,67.99991620770594,44.14628212334759,,plate,0,0.2,30.0,,,0.0
3542,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.125,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,67.11063213386761,45.024731800914395,,plate,0,0.2,30.0,,,0.0
3543,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,66.22134806002929,45.9031814784812,,plate,0,0.2,30.0,,,0.0
3544,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.20833333333333331,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,65.33206398619096,46.78163115604774,,plate,0,0.2,30.0,,,0.0
3545,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.24999999999999997,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,64.44277991235263,47.66008083361383,,plate,0,0.2,30.0,,,0.0
3546,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.29166666666666663,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,63.553495838513946,48.53853051117993,,plate,0,0.2,30.0,,,0.0
3547,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.3333333333333333,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,62.66421176467491,49.41698018874657,,plate,0,0.2,30.0,,,0.0
3548,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.375,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,61.94213382743794,48.39663541733113,,plate,0,0.2,30.0,,,0.0
3549,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.4166666666666667,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,61.220055890200996,47.376290645915695,,plate,0,0.2,30.0,,,0.0
3550,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.45833333333333337,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,60.49797795296406,46.35594587450026,,plate,0,0.2,30.0,,,0.0
3551,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.5,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,59.77590001572712,45.33560110308482,,plate,0,0.2,30.0,,,0.0
3552,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.5416666666666666,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,59.05382207849018,44.31525633166938,,plate,0,0.2,30.0,,,0.0
3553,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.5833333333333333,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,58.33174414125323,43.294911560253944,,plate,0,0.2,30.0,,,0.0
3554,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.6249999999999999,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,57.60966620401629,42.274566788838506,,plate,0,0.2,30.0,,,0.0
3555,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.6666666666666665,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,56.88758826677935,41.25422201742307,,plate,0,0.2,30.0,,,0.0
3556,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.7083333333333331,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,56.16551032954241,40.23387724600763,,plate,0,0.2,30.0,,,0.0
3557,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.7499999999999998,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,56.0,40.0,,plate,0,0.2,30.0,,,0.0
3558,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.7916666666666664,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3559,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.833333333333333,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3560,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,0.8749999999999997,0,2,2,plate,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
