tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7be2e5b362066ab_score,player_108f7b2c_x,player_108f7b2c_y,player_108f7b2c_move_target,player_108f7b2c_item,player_108f7b2c_score,player_108f7b2c_cut_speed,player_108f7b2c_speed,player_d9bb93d3_x,player_d9bb93d3_y,player_d9bb93d3_move_target,player_d9bb93d3_item,player_d9bb93d3_score,player_d9bb93d3_cut_speed,player_d9bb93d3_speed
2167,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.954065154421045,24.345350181495174,,tomato_salad,0,1.0,12.0,44.953458864465034,24.13379264308827,,,1,0.2,30.0
2168,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.31195524521783,24.694513013006937,,tomato_salad,0,1.0,12.0,46.20336719090875,24.11865410003119,,,1,0.2,30.0
2169,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.66984533601462,25.0436758445187,,tomato_salad,0,1.0,12.0,47.453275517352466,24.103515556974024,,,1,0.2,30.0
2170,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.027735426811404,25.39283867603046,,tomato_salad,0,1.0,12.0,48.70318384379618,24.08837701391686,,,1,0.2,30.0
2171,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.38562551760819,25.742001507542223,,tomato_salad,0,1.0,12.0,49.9530921702399,24.073238470859692,,,1,0.2,30.0
2172,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.74351560840498,26.091164339053986,,tomato_salad,0,1.0,12.0,51.203000496683615,24.058099927802527,,,1,0.2,30.0
2173,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.10140569920176,26.440327170565748,,tomato_salad,0,1.0,12.0,52.45290882312733,24.04296138474536,,,1,0.2,30.0
2174,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.45929578999855,26.78949000207751,,tomato_salad,0,1.0,12.0,53.70281714957105,24.027822841688195,,,1,0.2,30.0
2175,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.817185880795336,27.138652833589273,,tomato_salad,0,1.0,12.0,54.95272547601476,24.01268429863103,,,1,0.2,30.0
2176,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.17507597159212,27.487815665101035,,tomato_salad,0,1.0,12.0,56.20266313364169,24.00233106509779,,,1,0.2,30.0
2177,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.53296606238891,27.836978496612797,,tomato_salad,0,1.0,12.0,57.45266312003295,24.002146614302884,,,1,0.2,30.0
2178,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.890856153185695,28.18614132812456,,tomato_salad,0,1.0,12.0,58.70266310642421,24.00196216350798,,,1,0.2,30.0
2179,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.24874624398248,28.535304159636322,,tomato_salad,0,1.0,12.0,59.95266309281547,24.001777712713075,,,1,0.2,30.0
2180,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.60663633477927,28.884466991148084,,tomato_salad,0,1.0,12.0,61.20266307920673,24.00159326191817,,,1,0.2,30.0
2181,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.964526425576054,29.233629822659847,,tomato_salad,0,1.0,12.0,62.45266306559799,24.001408811123397,,,1,0.2,30.0
2182,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.32241651637284,29.58279265417161,,tomato_salad,0,1.0,12.0,63.70266305198925,24.00122436032867,,,1,0.2,30.0
2183,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.680306607169626,29.93195548568337,,tomato_salad,0,1.0,12.0,64.95266303837997,24.001039909533944,,,1,0.2,30.0
2184,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.03819669796641,30.281118317195133,,tomato_salad,0,1.0,12.0,66.20266302477052,24.000855458739217,,,1,0.2,30.0
2185,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.3960867887632,30.630281148706896,,tomato_salad,0,1.0,12.0,67.45266301116106,24.00067100794449,,,1,0.2,30.0
2186,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.753976879559985,30.979443980218658,,tomato_salad,0,1.0,12.0,68.70266299755161,24.000486557149763,,,1,0.2,30.0
2187,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.11186697035677,31.32860681173042,,tomato_salad,0,1.0,12.0,69.95266298394216,24.000302106355036,,,1,0.2,30.0
2188,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.46975706115356,31.677769643242183,,tomato_salad,0,1.0,12.0,71.20266297033271,24.00011765556031,,,1,0.2,30.0
2189,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.827647151950345,32.02693247475395,,tomato_salad,0,1.0,12.0,72.0,24.0,,,1,0.2,30.0
2190,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.18553724274713,32.37609530626571,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2191,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.54342733354392,32.72525813777747,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2192,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.901317424340704,33.074420969289235,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2193,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.25920751513749,33.423583800801,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2194,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.617097605934276,33.77274663231276,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2195,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.97498769673106,34.12190946382452,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2196,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.33287778752785,34.471072295336285,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2197,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.690767878324635,34.82023512684805,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2198,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.04865796912142,35.16939795835981,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2199,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.40654805991821,35.51856078987157,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2200,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.764438150714994,35.867723621383334,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2201,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.12232824151178,36.216886452895096,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2202,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.48021833230857,36.56604928440686,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2203,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.83810842310535,36.91521211591862,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2204,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.19599851390214,37.26437494743038,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2205,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.553888604698926,37.613537778942145,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2206,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.91177869549571,37.96270061045391,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2207,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.2696687862925,38.3118634419661,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2208,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.627558877089285,38.66102627347834,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2209,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.98544896788607,39.01018910499059,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2210,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.34333905868286,39.359351936502826,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2211,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.701229149479644,39.70851476801507,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2212,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.16141263420465,39.8105853161325,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2213,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.66137688323508,39.81656442070751,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2214,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.161341132265505,39.822543525282455,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2215,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.66130538129593,39.828522629857105,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2216,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.16126963032636,39.834501734431754,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2217,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.661233879356786,39.8404808390064,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2218,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.16119812838721,39.84645994358105,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2219,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.66116237741764,39.8524390481557,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2220,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.161126626448066,39.85841815273035,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2221,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.66109087547849,39.86439725730501,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2222,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.16105512450892,39.87037636187966,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2223,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.66101937353935,39.87635546645431,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2224,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.16098362256977,39.882334571028956,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2225,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.6609478716002,39.888313675603605,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2226,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.16091212063063,39.894292780178255,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2227,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.660876369661054,39.900271884752904,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2228,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.16084061869148,39.90625098932755,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2229,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.66080486772191,39.91223009390221,,tomato_salad,0,1.0,12.0,70.74999999999972,24.0,,tomato,1,0.2,30.0
2230,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.16076911675233,39.91820919847686,,tomato_salad,0,1.0,12.0,69.49999999999943,24.0,,tomato,1,0.2,30.0
2231,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.66073336578276,39.92418830305151,,tomato_salad,0,1.0,12.0,68.24999999999915,24.0,,tomato,1,0.2,30.0
2232,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.16069761481319,39.93016740762616,,tomato_salad,0,1.0,12.0,66.99999999999886,24.0,,tomato,1,0.2,30.0
2233,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.66066186384361,39.93614651220081,,tomato_salad,0,1.0,12.0,65.74999999999858,24.0,,tomato,1,0.2,30.0
2234,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.16062611287404,39.942125616775456,,tomato_salad,0,1.0,12.0,64.4999999999983,24.0,,tomato,1,0.2,30.0
2235,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.66059036190447,39.948104721350106,,tomato_salad,0,1.0,12.0,63.24999999999801,24.0,,tomato,1,0.2,30.0
2236,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.1605546109349,39.954083825924755,,tomato_salad,0,1.0,12.0,61.999999999997726,24.0,,tomato,1,0.2,30.0
2237,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.66051885996532,39.960062930499404,,tomato_salad,0,1.0,12.0,60.74999999999744,24.0,,tomato,1,0.2,30.0
2238,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.16048310899575,39.96604203507406,,tomato_salad,0,1.0,12.0,59.49999999999716,24.0,,tomato,1,0.2,30.0
2239,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.66044735802618,39.97202113964871,,tomato_salad,0,1.0,12.0,58.249999999996874,24.0,,tomato,1,0.2,30.0
2240,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.1604116070566,39.97800024422336,,tomato_salad,0,1.0,12.0,56.99999999999659,24.0,,tomato,1,0.2,30.0
2241,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.66037585608703,39.98397934879801,,tomato_salad,0,1.0,12.0,55.749999999996305,24.0,,tomato,1,0.2,30.0
2242,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.16034010511746,39.98995845337266,,tomato_salad,0,1.0,12.0,54.49999999999602,24.0,,tomato,1,0.2,30.0
2243,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.66030435414788,39.99593755794731,,tomato_salad,0,1.0,12.0,53.24999999999574,24.0,,tomato,1,0.2,30.0
