tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,35ea100cad7f6061_score,player_3ac61f2a_x,player_3ac61f2a_y,player_3ac61f2a_move_target,player_3ac61f2a_item,player_3ac61f2a_score,player_3ac61f2a_cut_speed,player_3ac61f2a_speed,player_8d4cab8a_x,player_8d4cab8a_y,player_8d4cab8a_move_target,player_8d4cab8a_item,player_8d4cab8a_score,player_8d4cab8a_cut_speed,player_8d4cab8a_speed
2388,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2389,0,1,,0,2,tomato,2.0833333333333344,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2390,0,1,,0,2,tomato,2.125000000000001,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2391,0,1,,0,2,tomato,2.1666666666666674,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2392,0,1,,0,2,tomato,2.208333333333334,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2393,0,1,,0,2,tomato,2.2500000000000004,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2394,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2395,0,1,,0,2,tomato,2.3333333333333335,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2396,0,1,,0,2,tomato,2.375,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0
2397,0,1,,0,2,tomato,2.4166666666666665,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,41.250000000000284,,,2,0.2,30.0
2398,0,1,,0,2,tomato,2.458333333333333,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,42.50000000000057,,,2,0.2,30.0
2399,0,1,,0,2,tomato,2.4999999999999996,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,43.75000000000085,,,2,0.2,30.0
2400,0,1,,0,2,tomato,2.541666666666666,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,45.00000000000114,,,2,0.2,30.0
2401,0,1,,0,2,tomato,2.5833333333333326,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,46.25000000000142,,,2,0.2,30.0
2402,0,1,,0,2,tomato,2.624999999999999,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,47.500000000001705,,,2,0.2,30.0
2403,0,1,,0,2,tomato,2.6666666666666656,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,48.75000000000199,,,2,0.2,30.0
2404,0,1,,0,2,tomato,2.708333333333332,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,50.000000000002274,,,2,0.2,30.0
2405,0,1,,0,2,tomato,2.7499999999999987,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,51.25000000000256,,,2,0.2,30.0
2406,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,52.50000000000284,,,2,0.2,30.0
2407,0,1,,0,2,tomato,2.8333333333333317,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,53.750000000003126,,,2,0.2,30.0
2408,0,1,,0,2,tomato,2.8749999999999982,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,55.00000000000341,,,2,0.2,30.0
2409,0,1,,0,2,tomato,2.9166666666666647,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2410,0,1,,0,2,tomato,2.9583333333333313,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2411,0,1,,0,2,tomato,2.999999999999998,2,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2412,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2413,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2414,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2415,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2416,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2417,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2418,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2419,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2420,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2421,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2422,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2423,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2424,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2425,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2426,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2427,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2428,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2429,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2430,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,2,0.2,30.0
2431,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,57.250000000000284,56.0,,tomato_salad,2,0.2,30.0
2432,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,58.50000000000057,56.0,,tomato_salad,2,0.2,30.0
2433,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,59.75000000000085,56.0,,tomato_salad,2,0.2,30.0
2434,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,61.00000000000114,56.0,,tomato_salad,2,0.2,30.0
2435,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,62.25000000000142,56.0,,tomato_salad,2,0.2,30.0
2436,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,63.500000000001705,56.0,,tomato_salad,2,0.2,30.0
2437,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,64.75000000000199,56.0,,tomato_salad,2,0.2,30.0
2438,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,66.00000000000227,56.0,,tomato_salad,2,0.2,30.0
2439,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,67.25000000000256,56.0,,tomato_salad,2,0.2,30.0
2440,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,68.50000000000284,56.0,,tomato_salad,2,0.2,30.0
2441,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,69.75000000000313,56.0,,tomato_salad,2,0.2,30.0
2442,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,71.00000000000341,56.0,,tomato_salad,2,0.2,30.0
2443,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,72.2500000000037,56.0,,tomato_salad,2,0.2,30.0
2444,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,73.50000000000398,56.0,,tomato_salad,2,0.2,30.0
2445,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,74.75000000000426,56.0,,tomato_salad,2,0.2,30.0
2446,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,76.00000000000455,56.0,,tomato_salad,2,0.2,30.0
2447,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,0,1.0,12.0,77.25000000000483,56.0,,tomato_salad,2,0.2,30.0
2448,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,78.50000000000512,56.0,,tomato_salad,2,0.2,30.0
2449,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,79.7500000000054,56.0,,tomato_salad,2,0.2,30.0
2450,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,81.00000000000568,56.0,,tomato_salad,2,0.2,30.0
2451,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,82.25000000000597,56.0,,tomato_salad,2,0.2,30.0
2452,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,83.50000000000625,56.0,,tomato_salad,2,0.2,30.0
2453,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,84.75000000000654,56.0,,tomato_salad,2,0.2,30.0
2454,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,86.00000000000682,56.0,,tomato_salad,2,0.2,30.0
2455,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,87.2500000000071,56.0,,tomato_salad,2,0.2,30.0
2456,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato_salad,2,0.2,30.0
2457,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_cut,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
2458,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_cut,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
2459,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_cut,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
2460,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_cut,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
2461,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_cut,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
2462,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_cut,0,1.0,12.0,88.0,56.0,,,3,0.2,30.0
