tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6184777180219a1f_score,player_dffe9a8c_x,player_dffe9a8c_y,player_dffe9a8c_move_target,player_dffe9a8c_item,player_dffe9a8c_score,player_dffe9a8c_cut_speed,player_dffe9a8c_speed,player_7ea5f567_x,player_7ea5f567_y,player_7ea5f567_move_target,player_7ea5f567_item,player_7ea5f567_score,player_7ea5f567_cut_speed,player_7ea5f567_speed
2108,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,plate,0,1.0,30.0,72.0,63.500000000001705,,,1,1.0,30.0
2109,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,plate,0,1.0,30.0,72.0,64.75000000000199,,,1,1.0,30.0
2110,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,plate,0,1.0,30.0,72.0,66.00000000000227,,,1,1.0,30.0
2111,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,plate,0,1.0,30.0,72.0,67.25000000000256,,,1,1.0,30.0
2112,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,plate,0,1.0,30.0,72.0,68.50000000000284,,,1,1.0,30.0
2113,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,plate,0,1.0,30.0,72.0,69.75000000000313,,,1,1.0,30.0
2114,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,57.250000000000284,,plate,0,1.0,30.0,72.0,71.00000000000341,,,1,1.0,30.0
2115,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,58.50000000000057,,plate,0,1.0,30.0,72.0,72.2500000000037,,,1,1.0,30.0
2116,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,59.75000000000085,,plate,0,1.0,30.0,72.0,73.50000000000398,,,1,1.0,30.0
2117,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,61.00000000000114,,plate,0,1.0,30.0,72.0,74.75000000000426,,,1,1.0,30.0
2118,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,62.25000000000142,,plate,0,1.0,30.0,72.0,76.00000000000455,,,1,1.0,30.0
2119,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,63.500000000001705,,plate,0,1.0,30.0,72.0,77.25000000000483,,,1,1.0,30.0
2120,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,64.75000000000199,,plate,0,1.0,30.0,72.0,78.50000000000512,,,1,1.0,30.0
2121,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,66.00000000000227,,plate,0,1.0,30.0,72.0,79.7500000000054,,,1,1.0,30.0
2122,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,67.25000000000256,,plate,0,1.0,30.0,72.0,81.00000000000568,,,1,1.0,30.0
2123,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,68.50000000000284,,plate,0,1.0,30.0,72.0,82.25000000000597,,,1,1.0,30.0
2124,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,69.75000000000313,,plate,0,1.0,30.0,72.0,83.50000000000625,,,1,1.0,30.0
2125,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,71.00000000000341,,plate,0,1.0,30.0,72.0,84.75000000000654,,,1,1.0,30.0
2126,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,72.2500000000037,,plate,0,1.0,30.0,72.0,86.00000000000682,,,1,1.0,30.0
2127,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,73.50000000000398,,plate,0,1.0,30.0,72.0,87.2500000000071,,,1,1.0,30.0
2128,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,74.75000000000426,,plate,0,1.0,30.0,71.50810911865676,88.29803951736653,,,1,1.0,30.0
2129,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,76.00000000000455,,plate,0,1.0,30.0,70.62973254482955,89.18739579836529,,,1,1.0,30.0
2130,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,77.25000000000483,,plate,0,1.0,30.0,69.75135597100234,90.07675207936404,,,1,1.0,30.0
2131,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,78.50000000000512,,plate,0,1.0,30.0,68.87297939717513,90.9661083603628,,,1,1.0,30.0
2132,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,79.7500000000054,,plate,0,1.0,30.0,67.99460282334792,91.85546464136155,,,1,1.0,30.0
2133,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,81.00000000000568,,plate,0,1.0,30.0,67.11622624952169,92.7448209223603,,,1,1.0,30.0
2134,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,82.25000000000597,,plate,0,1.0,30.0,66.23784967569568,93.63417720335906,,,1,1.0,30.0
2135,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,83.50000000000625,,plate,0,1.0,30.0,65.35947310186967,94.52353348435781,,,1,1.0,30.0
2136,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,84.75000000000654,,plate,0,1.0,30.0,64.48109652804366,95.41288976535657,,,1,1.0,30.0
2137,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,86.00000000000682,,plate,0,1.0,30.0,63.60271995421742,96.30224604635532,,,1,1.0,30.0
2138,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,87.2500000000071,,plate,0,1.0,30.0,62.72434338039092,97.19160232735408,,,1,1.0,30.0
2139,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.49189088134284,88.29803951736653,,plate,0,1.0,30.0,61.84596680656442,98.08095860835283,,,1,1.0,30.0
2140,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.37026745516934,89.18739579836529,,plate,0,1.0,30.0,60.96759023273792,98.97031488935158,,,1,1.0,30.0
2141,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.24864402899584,90.07675207936404,,plate,0,1.0,30.0,60.08921365891142,99.85967117035055,,,1,1.0,30.0
2142,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.12702060282234,90.9661083603628,,plate,0,1.0,30.0,59.21083708508492,100.74902745135023,,,1,1.0,30.0
2143,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.00539717664884,91.85546464136155,,plate,0,1.0,30.0,58.33246051125842,101.63838373234991,,,1,1.0,30.0
2144,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.88377375047534,92.7448209223603,,plate,0,1.0,30.0,57.45408393743192,102.5277400133496,,,1,1.0,30.0
2145,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.76215032430184,93.63417720335906,,plate,0,1.0,30.0,56.57570736360542,103.41709629434928,,,1,1.0,30.0
2146,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.64052689812834,94.52353348435781,,plate,0,1.0,30.0,55.68839162302483,103.31936371188694,,,1,1.0,30.0
2147,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.51890347195484,95.41288976535657,,plate,0,1.0,30.0,54.79405225142317,102.446061308133,,,1,1.0,30.0
2148,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.39728004578134,96.30224604635532,,plate,0,1.0,30.0,53.89971287982151,101.57275890437906,,,1,1.0,30.0
2149,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.275656619607844,97.19160232735408,,plate,0,1.0,30.0,53.00537350821985,100.69945650062512,,,1,1.0,30.0
2150,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.154033193434344,98.08095860835283,,plate,0,1.0,30.0,52.11103413661819,99.82615409687118,,,1,1.0,30.0
2151,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.032409767260845,98.97031488935158,,plate,0,1.0,30.0,51.21669476501653,98.95285169311724,,,1,1.0,30.0
2152,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.1460353732611,98.0889293700348,,plate,0,1.0,30.0,50.32235539341487,98.0795492893633,,,1,1.0,30.0
2153,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.259660979261355,97.20754385071803,,plate,0,1.0,30.0,49.42801602181321,97.20624688560936,,,1,1.0,30.0
2154,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.37328658526161,96.32615833140125,,plate,0,1.0,30.0,48.53367665021155,96.33294448185542,,,1,1.0,30.0
2155,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.486912191261865,95.44477281208447,,plate,0,1.0,30.0,47.63933727860989,95.45964207810148,,,1,1.0,30.0
2156,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.60053779726212,94.56338729276769,,plate,0,1.0,30.0,46.744997907008226,94.58633967434754,,,1,1.0,30.0
2157,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.714163403262376,93.6820017734509,,plate,0,1.0,30.0,45.850658535406566,93.7130372705936,,,1,1.0,30.0
2158,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.82778900926263,92.80061625413413,,plate,0,1.0,30.0,44.956319163804906,92.83973486683898,,,1,1.0,30.0
2159,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.941414615262886,91.91923073481735,,plate,0,1.0,30.0,44.061979792203246,91.96643246308406,,,1,1.0,30.0
2160,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.05504022126316,91.03784521550057,,plate,0,1.0,30.0,43.167640420601586,91.09313005932914,,,1,1.0,30.0
2161,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.16866582726413,90.15645969618379,,plate,0,1.0,30.0,42.273301048999926,90.2198276555742,,,1,1.0,30.0
2162,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.282291433265094,89.27507417686701,,plate,0,1.0,30.0,41.378961677398266,89.34652525181929,,,1,1.0,30.0
2163,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.39591703926606,88.39368865754992,,plate,0,1.0,30.0,40.484622305796606,88.47322284806437,,,1,1.0,30.0
2164,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.18063493464399,87.22853769174495,,plate,0,1.0,30.0,40.18801883560745,87.34382988687123,,,1,1.0,30.0
2165,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.16580896840725,85.97862561854757,,plate,0,1.0,30.0,40.17270284843595,86.09392372217776,,,1,1.0,30.0
2166,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.150983002170506,84.72871354535019,,plate,0,1.0,30.0,40.15738686126474,84.84401755748429,,,1,1.0,30.0
2167,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.13615703593376,83.47880147215281,,plate,0,1.0,30.0,40.142070874093584,83.59411139279082,,,1,1.0,30.0
2168,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.12133106969702,82.22888939895543,,plate,0,1.0,30.0,40.12675488692243,82.34420522809735,,,1,1.0,30.0
2169,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.10650510346028,80.97897732575805,,plate,0,1.0,30.0,40.11143889975127,81.09429906340388,,,1,1.0,30.0
2170,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.09167913722354,79.72906525256067,,plate,0,1.0,30.0,40.096122912580114,79.84439289871041,,,1,1.0,30.0
2171,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.076853170986794,78.4791531793633,,plate,0,1.0,30.0,40.08080692540895,78.59448673401694,,,1,1.0,30.0
2172,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.06202720475005,77.22924110616592,,plate,0,1.0,30.0,40.065490938237794,77.34458056932347,,,1,1.0,30.0
2173,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.04720123851331,75.97932903296854,,plate,0,1.0,30.0,40.05017495106664,76.09467440463,,,1,1.0,30.0
2174,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.03237527227657,74.72941695977116,,plate,0,1.0,30.0,40.03485896389548,74.84476823993653,,,1,1.0,30.0
2175,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.017549306039825,73.47950488657378,,plate,0,1.0,30.0,40.019542976724324,73.59486207524306,,,1,1.0,30.0
2176,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00272333980308,72.2295928133764,,plate,0,1.0,30.0,40.00422698955316,72.34495591054959,,,1,1.0,30.0
2177,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00210793713297,70.97959546318515,,plate,0,1.0,30.0,40.00222679980514,71.09496718275518,,,1,1.0,30.0
2178,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00193203642883,69.7295954755611,,plate,0,1.0,30.0,40.002042400614826,69.84496719635611,,,1,1.0,30.0
2179,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0017561357247,68.47959548793705,,plate,0,1.0,30.0,40.00185800142451,68.59496720995703,,,1,1.0,30.0
2180,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00158023502056,67.229595500313,,plate,0,1.0,30.0,40.00167360223419,67.34496722355796,,,1,1.0,30.0
