tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9c2d16dc53c9368b_score,player_6683992a_x,player_6683992a_y,player_6683992a_move_target,player_6683992a_item,player_6683992a_score,player_6683992a_cut_speed,player_6683992a_speed,player_3858f46f_x,player_3858f46f_y,player_3858f46f_move_target,player_3858f46f_item,player_3858f46f_score,player_3858f46f_cut_speed,player_3858f46f_speed
1737,0,1,,0,2,,0,3,,1,0,tomato,2.375,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.21563337536626,91.06179043315247,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1738,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.094214761320195,91.95094438397088,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1739,0,1,,0,2,,0,3,,1,0,tomato,2.458333333333333,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.97279614727413,92.84009833478929,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1740,0,1,,0,2,,0,3,,1,0,tomato,2.4999999999999996,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.85137753322807,93.7292522856077,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1741,0,1,,0,2,,0,3,,1,0,tomato,2.541666666666666,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.729958919182,94.61840623642611,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1742,0,1,,0,2,,0,3,,1,0,tomato,2.5833333333333326,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.60854030513594,95.50756018724452,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1743,0,1,,0,2,,0,3,,1,0,tomato,2.624999999999999,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.487121691089875,96.39671413806293,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1744,0,1,,0,2,,0,3,,1,0,tomato,2.6666666666666656,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.36570307704381,97.28586808888134,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1745,0,1,,0,2,,0,3,,1,0,tomato,2.708333333333332,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.24428446299775,98.17502203969975,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1746,0,1,,0,2,,0,3,,1,0,tomato,2.7499999999999987,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.12286584895168,99.06417599051817,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1747,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.00144723490562,99.95332994133658,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1748,0,1,,0,2,,0,3,,1,0,tomato,2.8333333333333317,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.880028620859555,100.84248389215499,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1749,0,1,,0,2,,0,3,,1,0,tomato,2.8749999999999982,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.75861000681349,101.7316378429734,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1750,0,1,,0,2,,0,3,,1,0,tomato,2.9166666666666647,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.63719139276743,102.62079179379181,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1751,0,1,,0,2,,0,3,,1,0,tomato,2.9583333333333313,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.51577277872136,103.50994574460994,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1752,0,1,,0,2,,0,3,,1,0,tomato,2.999999999999998,2,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.40509701135711,103.2184434504711,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1753,0,1,,0,2,,0,3,,1,0,tomato_cut,3.0416666666666643,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.29971249683613,102.34542390135347,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1754,0,1,,0,2,,0,3,,1,0,tomato_cut,3.083333333333331,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.19432798231515,101.47240435223583,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1755,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.088943467794174,100.5993848031182,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1756,0,1,,0,2,,0,3,,1,0,tomato_cut,3.166666666666664,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.983558953273196,99.72636525400057,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1757,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2083333333333304,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.87817443875222,98.85334570488294,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1758,0,1,,0,2,,0,3,,1,0,tomato_cut,3.249999999999997,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.77278992423124,97.98032615576531,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1759,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2916666666666634,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.66740540971026,97.10730660664767,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1760,0,1,,0,2,,0,3,,1,0,tomato_cut,3.33333333333333,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.562020895189285,96.23428705753003,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1761,0,1,,0,2,,0,3,,1,0,tomato_cut,3.3749999999999964,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.45663638066794,95.36126750841275,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1762,0,1,,0,2,,0,3,,1,0,tomato_cut,3.416666666666663,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.35125186614626,94.4882479592958,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1763,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4583333333333295,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.24586735162457,93.61522841017887,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1764,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.14048283710288,92.74220886106193,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1765,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5416666666666625,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.03509832258119,91.869189311945,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1766,0,1,,0,2,,0,3,,1,0,tomato_cut,3.583333333333329,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.9297138080595,90.99616976282805,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1767,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6249999999999956,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.82432929353782,90.12315021371111,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1768,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.71894477901613,89.25013066459417,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1769,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.61356026449444,88.37711111547723,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1770,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.49980078607074,87.49561240223633,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1771,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.38381505141936,86.61185973397514,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1772,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.267829316768,85.72810706571394,,plate,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0
1773,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.15184358211663,84.84435439745275,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1774,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.03585784746525,83.96060172919155,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1775,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.91987211281389,83.07684906093036,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1776,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.80388637816252,82.19309639266916,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1777,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.68790064351114,81.30934372440797,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1778,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.57191490885978,80.42559105614677,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1779,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.4559291742084,79.54183838788558,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1780,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.33994343955703,78.65808571962438,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1781,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.22395770490566,77.77433305136319,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1782,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.1079719702543,76.89058038310199,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1783,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.99198623560292,76.0068277148408,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1784,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.87600050095156,75.1230750465796,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1785,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.76001476630019,74.2393223783184,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1786,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.64402903164881,73.35556971005721,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1787,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.52804329699744,72.47181704179602,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1788,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.81262532533114,71.33541808871348,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1789,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.82789721819435,70.08551138447933,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1790,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.84316911105756,68.83560468024518,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1791,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.85844100392127,67.58569797601103,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1792,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.8737128967852,66.33579127177688,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1793,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.88898478964913,65.08588456754273,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
1794,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.90425668251305,63.835977863308685,,plate,0,1.0,30.0,24.0,25.24999999999993,,tomato_cut,1,1.0,30.0
1795,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.91952857537697,62.586071159075246,,plate,0,1.0,30.0,24.0,26.499999999999858,,tomato_cut,1,1.0,30.0
1796,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.9348004682409,61.33616445484181,,plate,0,1.0,30.0,24.0,27.749999999999787,,tomato_cut,1,1.0,30.0
1797,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.9500723611048,60.08625775060837,,plate,0,1.0,30.0,24.0,28.999999999999716,,tomato_cut,1,1.0,30.0
1798,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.96534425396872,58.83635104637493,,plate,0,1.0,30.0,24.0,30.249999999999645,,tomato_cut,1,1.0,30.0
1799,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.98061614683265,57.58644434214149,,plate,0,1.0,30.0,24.0,31.499999999999574,,tomato_cut,1,1.0,30.0
1800,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.99588803969657,56.33653763790805,,plate,0,1.0,30.0,24.0,32.749999999999716,,tomato_cut,1,1.0,30.0
1801,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.99773497364852,55.08654791298038,,plate,0,1.0,30.0,24.0,34.0,,tomato_cut,1,1.0,30.0
1802,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.99792264301585,53.836547927068025,,plate,0,1.0,30.0,24.0,35.250000000000284,,tomato_cut,1,1.0,30.0
1803,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.99811031238319,52.58654794115567,,plate,0,1.0,30.0,24.0,36.50000000000057,,tomato_cut,1,1.0,30.0
1804,0,1,,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,tomato,0.6666666666666665,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.99829798175053,51.33654795524332,,plate,0,1.0,30.0,24.0,37.75000000000085,,tomato_cut,1,1.0,30.0
