tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7572ead2611e3f46_score,player_12bc0d7b_x,player_12bc0d7b_y,player_12bc0d7b_move_target,player_12bc0d7b_item,player_12bc0d7b_score,player_12bc0d7b_cut_speed,player_12bc0d7b_speed,player_71c8c65e_x,player_71c8c65e_y,player_71c8c65e_move_target,player_71c8c65e_item,player_71c8c65e_score,player_71c8c65e_cut_speed,player_71c8c65e_speed
2530,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.199999999999995,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2531,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.208333333333328,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2532,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.2166666666666615,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2533,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.2249999999999948,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2534,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.233333333333328,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2535,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.2416666666666614,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2536,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.2499999999999947,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2537,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.258333333333328,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2538,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.2666666666666613,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2539,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.2749999999999946,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2540,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.283333333333328,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2541,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.291666666666661,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2542,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.2999999999999945,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2543,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.308333333333328,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2544,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.316666666666661,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2545,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.3249999999999944,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2546,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.3333333333333277,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2547,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.341666666666661,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2548,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.3499999999999943,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2549,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.3583333333333276,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2550,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.366666666666661,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2551,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.3749999999999942,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2552,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.3833333333333275,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2553,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.391666666666661,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2554,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.399999999999994,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2555,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.4083333333333274,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2556,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.4166666666666607,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2557,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.424999999999994,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2558,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.4333333333333274,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2559,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.4416666666666607,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2560,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.449999999999994,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2561,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.4583333333333273,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2562,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.4666666666666606,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2563,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.474999999999994,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2564,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.483333333333327,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2565,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.4916666666666605,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2566,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.499999999999994,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2567,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.508333333333327,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2568,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.5166666666666604,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2569,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.5249999999999937,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2570,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.533333333333327,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2571,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.5416666666666603,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2572,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.5499999999999936,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2573,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.558333333333327,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2574,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.56666666666666,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2575,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.5749999999999935,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2576,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.583333333333327,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2577,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.59166666666666,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2578,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.5999999999999934,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2579,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.6083333333333267,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2580,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.61666666666666,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2581,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.6249999999999933,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2582,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.6333333333333266,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2583,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.64166666666666,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2584,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.6499999999999932,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2585,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.6583333333333266,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2586,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.66666666666666,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2587,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.674999999999993,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2588,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.6833333333333265,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2589,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.6916666666666598,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2590,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.699999999999993,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2591,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.7083333333333264,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2592,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.7166666666666597,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2593,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.724999999999993,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2594,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.7333333333333263,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2595,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.7416666666666596,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2596,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.749999999999993,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2597,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.758333333333326,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2598,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.7666666666666595,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2599,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.774999999999993,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2600,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.783333333333326,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2601,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.7916666666666594,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2602,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.7999999999999927,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2603,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.808333333333326,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2604,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.8166666666666593,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2605,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.8249999999999926,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2606,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.833333333333326,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2607,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.8416666666666592,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2608,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,2.8499999999999925,2,2,2,tomato,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
