tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,58e9e9f570f4251a_score,player_ebe5180b_x,player_ebe5180b_y,player_ebe5180b_move_target,player_ebe5180b_item,player_ebe5180b_score,player_ebe5180b_cut_speed,player_ebe5180b_speed,player_af70662e_x,player_af70662e_y,player_af70662e_move_target,player_af70662e_item,player_af70662e_score,player_af70662e_cut_speed,player_af70662e_speed
2843,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.49999999999727,72.0,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2844,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.94371843040568,71.8629518439927,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2845,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.29940671350488,71.51154631576887,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2846,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.65509499660408,71.16014078754503,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2847,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.01078327970328,70.8087352593212,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2848,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.36647156280247,70.45732973109736,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2849,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.72215984590167,70.10592420287352,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2850,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.07784812900087,69.75451867464969,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2851,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.43353641210007,69.40311314642585,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2852,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.78922469519927,69.05170761820202,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2853,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.14491297829846,68.70030208997818,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2854,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.50060126139766,68.34889656175434,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2855,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.85628954449686,67.99749103353051,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2856,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.21197782759606,67.64608550530667,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2857,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.56766611069526,67.29467997708284,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2858,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.92335439379445,66.943274448859,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2859,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.27904267689365,66.59186892063516,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2860,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.63473095999285,66.24046339241133,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2861,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.99041924309205,65.88905786418749,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2862,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.34610752619125,65.53765233596366,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2863,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.70179580929045,65.18624680773982,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2864,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.05748409238964,64.83484127951598,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2865,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.41317237548884,64.48343575129215,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2866,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.76886065858804,64.13203022306831,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2867,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.12454894168724,63.78062469484448,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2868,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.48023722478644,63.42921916662064,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2869,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.83592550788563,63.077813638396805,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2870,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.19161379098483,62.72640811017297,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2871,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.54730207408403,62.37500258194913,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2872,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.90299035718323,62.0235970537253,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2873,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.25867864028243,61.67219152550146,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2874,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.61436692338162,61.320785997277625,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2875,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.97005520648082,60.96938046905379,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2876,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.32574348958002,60.61797494082995,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2877,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.68143177267922,60.26656941260612,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2878,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.03712005577842,59.91516388438228,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2879,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.39280833887761,59.563758356158445,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2880,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.74849662197681,59.21235282793461,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2881,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.10418490507601,58.86094729971077,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2882,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.45987318817521,58.50954177148694,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2883,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.8155614712744,58.1581362432631,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2884,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.1712497543736,57.806730715039265,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2885,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.5269380374728,57.45532518681543,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2886,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.88262632057193,57.10391965859159,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2887,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.23831460367016,56.75251413036776,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2888,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.59400288676841,56.40110860214392,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2889,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,tomato_salad,3,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2890,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2891,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2892,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2893,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2894,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2895,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2896,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2897,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2898,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2899,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2900,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2901,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2902,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2903,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2904,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2905,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2906,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2907,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2908,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2909,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2910,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2911,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,55.499999999999744,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2912,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,54.99999999999949,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2913,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,54.49999999999923,,,4,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2914,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,53.99999999999898,,,4,1.0,12.0,88.0,70.74999999999972,,,1,0.2,30.0
2915,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,53.49999999999872,,,4,1.0,12.0,88.0,69.49999999999943,,,1,0.2,30.0
2916,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,52.999999999998465,,,4,1.0,12.0,88.0,68.24999999999915,,,1,0.2,30.0
2917,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,52.49999999999821,,,4,1.0,12.0,88.0,66.99999999999886,,,1,0.2,30.0
2918,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,51.999999999997954,,,4,1.0,12.0,88.0,65.74999999999858,,,1,0.2,30.0
2919,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,51.4999999999977,,,4,1.0,12.0,88.0,64.4999999999983,,,1,0.2,30.0
2920,0,1,,0,2,None_cut,3.54999999999999,3,0,3,None_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,50.99999999999744,,,4,1.0,12.0,88.0,63.24999999999801,,,1,0.2,30.0
