tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,4ed4a087183eb690_score,player_459ff855_x,player_459ff855_y,player_459ff855_move_target,player_459ff855_item,player_459ff855_score,player_459ff855_cut_speed,player_459ff855_speed,player_ed50371d_x,player_ed50371d_y,player_ed50371d_move_target,player_ed50371d_item,player_ed50371d_score,player_ed50371d_cut_speed,player_ed50371d_speed,a22d9381faf092e5_score,fb0686a9013f450e_message,f1e91fd9e55502be_score
3362,test,True,0,1,,0.0,0,0,2,tomato,0.5,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3363,test,True,0,1,,0.0,0,0,2,tomato,0.5416666666666666,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3364,test,True,0,1,,0.0,0,0,2,tomato,0.5833333333333333,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3365,test,True,0,1,,0.0,0,0,2,tomato,0.6249999999999999,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3366,test,True,0,1,,0.0,0,0,2,tomato,0.6666666666666665,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3367,test,True,0,1,,0.0,0,0,2,tomato,0.7083333333333331,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3368,test,True,0,1,,0.0,0,0,2,tomato,0.7499999999999998,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3369,test,True,0,1,,0.0,0,0,2,tomato,0.7916666666666664,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3370,test,True,0,1,,0.0,0,0,2,tomato,0.833333333333333,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3371,test,True,0,1,,0.0,0,0,2,tomato,0.8749999999999997,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3372,test,True,0,1,,0.0,0,0,2,tomato,0.9166666666666663,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3373,test,True,0,1,,0.0,0,0,2,tomato,0.9583333333333329,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3374,test,True,0,1,,0.0,0,0,2,tomato,0.9999999999999996,0,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3375,test,True,0,1,,0.0,0,0,2,tomato,1.0416666666666663,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3376,test,True,0,1,,0.0,0,0,2,tomato,1.083333333333333,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3377,test,True,0,1,,0.0,0,0,2,tomato,1.1249999999999998,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3378,test,True,0,1,,0.0,0,0,2,tomato,1.1666666666666665,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3379,test,True,0,1,,0.0,0,0,2,tomato,1.2083333333333333,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3380,test,True,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3381,test,True,0,1,,0.0,0,0,2,tomato,1.2916666666666667,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3382,test,True,0,1,,0.0,0,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3383,test,True,0,1,,0.0,0,0,2,tomato,1.3750000000000002,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3384,test,True,0,1,,0.0,0,0,2,tomato,1.416666666666667,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3385,test,True,0,1,,0.0,0,0,2,tomato,1.4583333333333337,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3386,test,True,0,1,,0.0,0,0,2,tomato,1.5000000000000004,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3387,test,True,0,1,,0.0,0,0,2,tomato,1.5416666666666672,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3388,test,True,0,1,,0.0,0,0,2,tomato,1.583333333333334,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3389,test,True,0,1,,0.0,0,0,2,tomato,1.6250000000000007,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3390,test,True,0,1,,0.0,0,0,2,tomato,1.6666666666666674,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3391,test,True,0,1,,0.0,0,0,2,tomato,1.7083333333333341,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.88388347648305,55.11611652351695,,,0,0.2,30.0,,,0.0
3392,test,True,0,1,,0.0,0,0,2,tomato,1.7500000000000009,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,57.7677669529661,54.2322330470339,,,0,0.2,30.0,,,0.0
3393,test,True,0,1,,0.0,0,0,2,tomato,1.7916666666666676,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,58.65165042944915,53.34834957055085,,,0,0.2,30.0,,,0.0
3394,test,True,0,1,,0.0,0,0,2,tomato,1.8333333333333344,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.5355339059322,52.4644660940678,,,0,0.2,30.0,,,0.0
3395,test,True,0,1,,0.0,0,0,2,tomato,1.875000000000001,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,60.41941738241525,51.58058261758475,,,0,0.2,30.0,,,0.0
3396,test,True,0,1,,0.0,0,0,2,tomato,1.9166666666666679,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,61.3033008588983,50.6966991411017,,,0,0.2,30.0,,,0.0
3397,test,True,0,1,,0.0,0,0,2,tomato,1.9583333333333346,1,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.187184335381346,49.812815664618654,,,0,0.2,30.0,,,0.0
3398,test,True,0,1,,0.0,0,0,2,tomato,2.0000000000000013,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,63.071067811864395,48.928932188135605,,,0,0.2,30.0,,,0.0
3399,test,True,0,1,,0.0,0,0,2,tomato,2.041666666666668,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,63.954951288347445,48.045048711652555,,,0,0.2,30.0,,,0.0
3400,test,True,0,1,,0.0,0,0,2,tomato,2.0833333333333344,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,64.8388347648305,47.161165235169506,,,0,0.2,30.0,,,0.0
3401,test,True,0,1,,0.0,0,0,2,tomato,2.125000000000001,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,65.72271824131354,46.277281758686456,,,0,0.2,30.0,,,0.0
3402,test,True,0,1,,0.0,0,0,2,tomato,2.1666666666666674,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,66.6066017177966,45.39339828220341,,,0,0.2,30.0,,,0.0
3403,test,True,0,1,,0.0,0,0,2,tomato,2.208333333333334,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,67.49048519427964,44.50951480572036,,,0,0.2,30.0,,,0.0
3404,test,True,0,1,,0.0,0,0,2,tomato,2.2500000000000004,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,68.37436867076269,43.62563132923731,,,0,0.2,30.0,,,0.0
3405,test,True,0,1,,0.0,0,0,2,tomato,2.291666666666667,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,69.25825214724574,42.74174785275426,,,0,0.2,30.0,,,0.0
3406,test,True,0,1,,0.0,0,0,2,tomato,2.3333333333333335,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,70.14213562372879,41.85786437627121,,,0,0.2,30.0,,,0.0
3407,test,True,0,1,,0.0,0,0,2,tomato,2.375,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,71.02601910021184,40.97398089978816,,,0,0.2,30.0,,,0.0
3408,test,True,0,1,,0.0,0,0,2,tomato,2.4166666666666665,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,71.95382555869026,40.19434681531624,,,0,0.2,30.0,,,0.0
3409,test,True,0,1,,0.0,0,0,2,tomato,2.458333333333333,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,73.20373388513468,40.179208272259245,,,0,0.2,30.0,,,0.0
3410,test,True,0,1,,0.0,0,0,2,tomato,2.4999999999999996,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,74.45364221157911,40.164069729202254,,,0,0.2,30.0,,,0.0
3411,test,True,0,1,,0.0,0,0,2,tomato,2.541666666666666,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,75.70355053802353,40.14893118614526,,,0,0.2,30.0,,,0.0
3412,test,True,0,1,,0.0,0,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,76.95345886446796,40.13379264308827,,,0,0.2,30.0,,,0.0
3413,test,True,0,1,,0.0,0,0,2,tomato,2.624999999999999,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,78.20336719091239,40.11865410003128,,,0,0.2,30.0,,,0.0
3414,test,True,0,1,,0.0,0,0,2,tomato,2.6666666666666656,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,79.45327551735681,40.10351555697429,,,0,0.2,30.0,,,0.0
3415,test,True,0,1,,0.0,0,0,2,tomato,2.708333333333332,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,80.70318384380124,40.088377013917295,,,0,0.2,30.0,,,0.0
3416,test,True,0,1,,0.0,0,0,2,tomato,2.7499999999999987,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,81.95309217024567,40.0732384708603,,,0,0.2,30.0,,,0.0
3417,test,True,0,1,,0.0,0,0,2,tomato,2.791666666666665,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,83.2030004966901,40.05809992780313,,,0,0.2,30.0,,,0.0
3418,test,True,0,1,,0.0,0,0,2,tomato,2.8333333333333317,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,84.45290882313452,40.04296138474578,,,0,0.2,30.0,,,0.0
3419,test,True,0,1,,0.0,0,0,2,tomato,2.8749999999999982,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,85.70281714957895,40.027822841688426,,,0,0.2,30.0,,,0.0
3420,test,True,0,1,,0.0,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,86.95272547602337,40.01268429863107,,,0,0.2,30.0,,,0.0
3421,test,True,0,1,,0.0,0,0,2,tomato,2.9583333333333313,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.08721304983902,39.72126494341936,,,0,0.2,30.0,,,0.0
3422,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.97643152431851,38.84274886237961,,,0,0.2,30.0,,,0.0
3423,test,True,0,1,,0.0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,89.865649998798,37.96423278133986,,,0,0.2,30.0,,,0.0
3424,test,True,0,1,,0.0,0,0,2,tomato_cut,3.083333333333331,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,90.7548684732775,37.08571670030011,,,0,0.2,30.0,,,0.0
3425,test,True,0,1,,0.0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,91.64408694775699,36.20720061926036,,,0,0.2,30.0,,,0.0
3426,test,True,0,1,,0.0,0,0,2,tomato_cut,3.166666666666664,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,92.53330542223648,35.328684538220614,,,0,0.2,30.0,,,0.0
3427,test,True,0,1,,0.0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,93.42252389671597,34.450168457180865,,,0,0.2,30.0,,,0.0
3428,test,True,0,1,,0.0,0,0,2,tomato_cut,3.249999999999997,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,94.31174237119546,33.57165237614112,,,0,0.2,30.0,,,0.0
3429,test,True,0,1,,0.0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,95.20096084567496,32.69313629510137,,,0,0.2,30.0,,,0.0
3430,test,True,0,1,,0.0,0,0,2,tomato_cut,3.33333333333333,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,96.09017932015445,31.814620214061698,,,0,0.2,30.0,,,0.0
3431,test,True,0,1,,0.0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,96.97939779463394,30.936104133022305,,,0,0.2,30.0,,,0.0
