tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,926da8364ee6fd60_score,player_0f793151_x,player_0f793151_y,player_0f793151_move_target,player_0f793151_item,player_0f793151_score,player_0f793151_cut_speed,player_0f793151_speed,player_4ba78ebf_x,player_4ba78ebf_y,player_4ba78ebf_move_target,player_4ba78ebf_item,player_4ba78ebf_score,player_4ba78ebf_cut_speed,player_4ba78ebf_speed,b92ca261f702302e_score,162dc5ebfb63b3a4_message,d892a2e83e5cf98b_score
3952,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.00000000000682,,,0,1.0,30.0,70.9904754578381,25.19459214040404,,tomato,1,1.0,30.0,,,1.0
3953,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,71.2500000000071,,,0,1.0,30.0,70.10111917683935,26.07296871423054,,tomato,1,1.0,30.0,,,1.0
3954,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,69.2117628958406,26.95134528805704,,tomato,1,1.0,30.0,,,1.0
3955,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,68.32240661484184,27.82972186188354,,tomato,1,1.0,30.0,,,1.0
3956,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,67.43305033384308,28.708098435710042,,tomato,1,1.0,30.0,,,1.0
3957,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,66.54369405284433,29.586475009536542,,tomato,1,1.0,30.0,,,1.0
3958,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,65.65433777184558,30.464851583363043,,tomato,1,1.0,30.0,,,1.0
3959,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,64.76498149084682,31.343228157189543,,tomato,1,1.0,30.0,,,1.0
3960,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,63.87562520984797,32.22160473101604,,tomato,1,1.0,30.0,,,1.0
3961,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,62.9862689288485,33.099981304842544,,tomato,1,1.0,30.0,,,1.0
3962,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,62.09691264784904,33.978357878669044,,tomato,1,1.0,30.0,,,1.0
3963,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,61.20755636684957,34.856734452495544,,tomato,1,1.0,30.0,,,1.0
3964,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,60.31820008585011,35.735111026322045,,tomato,1,1.0,30.0,,,1.0
3965,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,59.42884380485064,36.613487600148545,,tomato,1,1.0,30.0,,,1.0
3966,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,58.53948752385118,37.491864173975046,,tomato,1,1.0,30.0,,,1.0
3967,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,plate,0,1.0,30.0,57.650131242851714,38.370240747801546,,tomato,1,1.0,30.0,,,1.0
3968,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.74999999999972,,plate,0,1.0,30.0,56.76077496185225,39.24861732162794,,tomato,1,1.0,30.0,,,1.0
3969,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,69.49999999999943,,plate,0,1.0,30.0,56.0,40.0,,tomato,1,1.0,30.0,,,1.0
3970,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.24999999999915,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3971,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.99999999999886,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3972,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.74999999999858,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3973,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,64.4999999999983,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3974,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.24999999999801,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3975,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.999999999997726,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3976,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.74999999999744,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3977,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,59.49999999999716,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3978,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.249999999996874,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3979,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.99999999999659,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3980,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.749999999996305,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3981,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.49999999999602,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3982,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.24999999999574,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3983,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.99999999999545,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3984,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.74999999999517,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3985,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.499999999994884,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3986,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.2499999999946,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3987,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.999999999994316,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3988,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.74999999999403,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3989,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.49999999999375,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3990,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.24999999999346,,plate,0,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,1.0
3991,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.99999999999318,,plate,0,1.0,30.0,57.250000000000284,40.0,,,1,1.0,30.0,,,1.0
3992,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.749999999992895,,plate,0,1.0,30.0,58.50000000000057,40.0,,,1,1.0,30.0,,,1.0
3993,test,0,1,,0.0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,plate,0,1.0,30.0,59.75000000000085,40.0,,,1,1.0,30.0,,,1.0
3994,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,61.00000000000114,40.0,,,1,1.0,30.0,,,1.0
3995,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,62.25000000000142,40.0,,,1,1.0,30.0,,,1.0
3996,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,63.500000000001705,40.0,,,1,1.0,30.0,,,1.0
3997,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,64.75000000000199,40.0,,,1,1.0,30.0,,,1.0
3998,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,66.00000000000227,40.0,,,1,1.0,30.0,,,1.0
3999,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,67.25000000000256,40.0,,,1,1.0,30.0,,,1.0
4000,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,68.50000000000284,40.0,,,1,1.0,30.0,,,1.0
4001,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,69.75000000000313,40.0,,,1,1.0,30.0,,,1.0
4002,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,71.00000000000341,40.0,,,1,1.0,30.0,,,1.0
4003,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,72.2500000000037,40.0,,,1,1.0,30.0,,,1.0
4004,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,73.50000000000398,40.0,,,1,1.0,30.0,,,1.0
4005,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,74.75000000000426,40.0,,,1,1.0,30.0,,,1.0
4006,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,76.00000000000455,40.0,,,1,1.0,30.0,,,1.0
4007,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,77.25000000000483,40.0,,,1,1.0,30.0,,,1.0
4008,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,78.50000000000512,40.0,,,1,1.0,30.0,,,1.0
4009,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,79.7500000000054,40.0,,,1,1.0,30.0,,,1.0
4010,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,81.00000000000568,40.0,,,1,1.0,30.0,,,1.0
4011,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,82.25000000000597,40.0,,,1,1.0,30.0,,,1.0
4012,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,83.50000000000625,40.0,,,1,1.0,30.0,,,1.0
4013,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,84.75000000000654,40.0,,,1,1.0,30.0,,,1.0
4014,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,86.00000000000682,40.0,,,1,1.0,30.0,,,1.0
4015,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,87.2500000000071,40.0,,,1,1.0,30.0,,,1.0
4016,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.50000000000739,40.0,,,1,1.0,30.0,,,1.0
4017,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,89.75000000000767,40.0,,,1,1.0,30.0,,,1.0
4018,test,0,1,,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,91.00000000000796,40.0,,,1,1.0,30.0,,,1.0
