tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3eb9043b07076934_score,player_71106599_x,player_71106599_y,player_71106599_move_target,player_71106599_item,player_71106599_score,player_71106599_cut_speed,player_71106599_speed,player_d1ada74c_x,player_d1ada74c_y,player_d1ada74c_move_target,player_d1ada74c_item,player_d1ada74c_score,player_d1ada74c_cut_speed,player_d1ada74c_speed
2205,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,72.04296138474632,52.45290882312733,,tomato,3,0.2,30.0
2206,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,72.02782284168917,53.70281714957105,,tomato,3,0.2,30.0
2207,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,72.01268429863147,54.95272547601476,,tomato,3,0.2,30.0
2208,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,71.72126494341975,56.08721304982993,,tomato,3,0.2,30.0
2209,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,70.84274886238072,56.97643152430942,,tomato,3,0.2,30.0
2210,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,69.96423278134168,57.86564999878891,,tomato,3,0.2,30.0
2211,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,69.08571670030264,58.7548684732684,,tomato,3,0.2,30.0
2212,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,68.2072006192636,59.644086947747894,,tomato,3,0.2,30.0
2213,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,67.32868453822456,60.533305422227386,,tomato,3,0.2,30.0
2214,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,66.45016845718553,61.42252389670688,,tomato,3,0.2,30.0
2215,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,65.57165237614649,62.31174237118637,,tomato,3,0.2,30.0
2216,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,64.69313629510745,63.20096084566586,,tomato,3,0.2,30.0
2217,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,63.81462021406841,64.09017932014535,,tomato,3,0.2,30.0
2218,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,62.936104133029374,64.97939779462484,,tomato,3,0.2,30.0
2219,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,62.05758805199034,65.86861626910434,,tomato,3,0.2,30.0
2220,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,61.1790719709513,66.75783474358383,,tomato,3,0.2,30.0
2221,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,60.30055588991177,67.64705321806332,,tomato,3,0.2,30.0
2222,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,59.42203980887213,68.53627169254281,,tomato,3,0.2,30.0
2223,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,58.543523727832486,69.4254901670223,,tomato,3,0.2,30.0
2224,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,57.665007646792844,70.3147086415018,,tomato,3,0.2,30.0
2225,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,56.7864915657532,71.20392711598129,,tomato,3,0.2,30.0
2226,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2227,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
2228,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
2229,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
2230,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,0,1.0,12.0,56.0,70.74999999999972,,,3,0.2,30.0
2231,0,1,,0,2,tomato,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,69.49999999999943,,,3,0.2,30.0
2232,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,68.24999999999915,,,3,0.2,30.0
2233,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,66.99999999999886,,,3,0.2,30.0
2234,0,1,,0,2,tomato,0.125,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,65.74999999999858,,,3,0.2,30.0
2235,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,64.4999999999983,,,3,0.2,30.0
2236,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,63.24999999999801,,,3,0.2,30.0
2237,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,61.999999999997726,,,3,0.2,30.0
2238,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,60.74999999999744,,,3,0.2,30.0
2239,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,59.49999999999716,,,3,0.2,30.0
2240,0,1,,0,2,tomato,0.375,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,58.249999999996874,,,3,0.2,30.0
2241,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.99999999999659,,,3,0.2,30.0
2242,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,55.749999999996305,,,3,0.2,30.0
2243,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,54.49999999999602,,,3,0.2,30.0
2244,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,53.24999999999574,,,3,0.2,30.0
2245,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,51.99999999999545,,,3,0.2,30.0
2246,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,50.74999999999517,,,3,0.2,30.0
2247,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,49.499999999994884,,,3,0.2,30.0
2248,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,48.2499999999946,,,3,0.2,30.0
2249,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,46.999999999994316,,,3,0.2,30.0
2250,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,45.74999999999403,,,3,0.2,30.0
2251,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,46.999999999994316,,,3,0.2,30.0
2252,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,48.2499999999946,,,3,0.2,30.0
2253,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,49.499999999994884,,,3,0.2,30.0
2254,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,50.74999999999517,,,3,0.2,30.0
2255,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,51.99999999999545,,,3,0.2,30.0
2256,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,53.24999999999574,,,3,0.2,30.0
2257,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,54.49999999999602,,,3,0.2,30.0
2258,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,55.749999999996305,,,3,0.2,30.0
2259,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.99999999999659,,,3,0.2,30.0
2260,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,58.249999999996874,,,3,0.2,30.0
2261,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,59.49999999999716,,,3,0.2,30.0
2262,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,60.74999999999744,,,3,0.2,30.0
2263,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,61.999999999997726,,,3,0.2,30.0
2264,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,63.24999999999801,,,3,0.2,30.0
2265,0,1,,0,2,tomato,1.25,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,64.4999999999983,,,3,0.2,30.0
2266,0,1,,0,2,tomato,1.2916666666666667,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,65.74999999999858,,,3,0.2,30.0
2267,0,1,,0,2,tomato,1.3333333333333335,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,66.99999999999886,,,3,0.2,30.0
2268,0,1,,0,2,tomato,1.3750000000000002,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,68.24999999999915,,,3,0.2,30.0
2269,0,1,,0,2,tomato,1.416666666666667,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,69.49999999999943,,,3,0.2,30.0
2270,0,1,,0,2,tomato,1.4583333333333337,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,70.74999999999972,,,3,0.2,30.0
2271,0,1,,0,2,tomato,1.5000000000000004,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
2272,0,1,,0,2,tomato,1.5416666666666672,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2273,0,1,,0,2,tomato,1.583333333333334,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2274,0,1,,0,2,tomato,1.6250000000000007,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2275,0,1,,0,2,tomato,1.6666666666666674,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2276,0,1,,0,2,tomato,1.7083333333333341,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2277,0,1,,0,2,tomato,1.7500000000000009,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2278,0,1,,0,2,tomato,1.7916666666666676,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2279,0,1,,0,2,tomato,1.8333333333333344,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2280,0,1,,0,2,tomato,1.875000000000001,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2281,0,1,,0,2,tomato,1.9166666666666679,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,tomato,3,0.2,30.0
2282,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,70.74999999999972,,tomato,3,0.2,30.0
