tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3fc89469020d06c7_score,player_d5c14510_x,player_d5c14510_y,player_d5c14510_move_target,player_d5c14510_item,player_d5c14510_score,player_d5c14510_cut_speed,player_d5c14510_speed,player_d3b6e05f_x,player_d3b6e05f_y,player_d3b6e05f_move_target,player_d3b6e05f_item,player_d3b6e05f_score,player_d3b6e05f_cut_speed,player_d3b6e05f_speed
2029,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2030,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2031,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2032,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2033,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2034,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2035,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2036,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2037,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2038,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2039,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2040,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2041,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2042,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2043,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2044,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2045,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2046,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2047,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2048,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2049,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2050,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2051,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2052,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2053,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2054,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2055,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2056,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,25.24999999999993,,tomato,1,0.2,30.0
2057,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,26.499999999999858,,tomato,1,0.2,30.0
2058,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,27.749999999999787,,tomato,1,0.2,30.0
2059,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,28.999999999999716,,tomato,1,0.2,30.0
2060,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,30.249999999999645,,tomato,1,0.2,30.0
2061,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,31.499999999999574,,tomato,1,0.2,30.0
2062,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,32.749999999999716,,tomato,1,0.2,30.0
2063,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,34.0,,tomato,1,0.2,30.0
2064,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,35.250000000000284,,tomato,1,0.2,30.0
2065,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,36.50000000000057,,tomato,1,0.2,30.0
2066,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,37.75000000000085,,tomato,1,0.2,30.0
2067,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,72.0,39.00000000000114,,tomato,1,0.2,30.0
2068,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,71.68378443342253,40.120168261161126,,tomato,1,0.2,30.0
2069,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,70.80540785959582,41.00952454216059,,tomato,1,0.2,30.0
2070,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,69.92703128576912,41.898880823160056,,tomato,1,0.2,30.0
2071,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,69.0486547119424,42.78823710415952,,tomato,1,0.2,30.0
2072,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,68.17027813811569,43.677593385158985,,tomato,1,0.2,30.0
2073,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,67.29190156428898,44.56694966615845,,tomato,1,0.2,30.0
2074,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,66.41352499046226,45.456305947157915,,tomato,1,0.2,30.0
2075,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,65.53514841663555,46.34566222815738,,tomato,1,0.2,30.0
2076,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,64.65677184280884,47.235018509156845,,tomato,1,0.2,30.0
2077,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,63.77839526898218,48.12437479015631,,tomato,1,0.2,30.0
2078,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,62.90001869515568,49.013731071155775,,tomato,1,0.2,30.0
2079,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,62.02164212132918,49.90308735215524,,tomato,1,0.2,30.0
2080,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,61.14326554750268,50.792443633154704,,tomato,1,0.2,30.0
2081,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,60.26488897367618,51.68179991415417,,tomato,1,0.2,30.0
2082,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,59.38651239984968,52.57115619515362,,tomato,1,0.2,30.0
2083,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,58.50813582602318,53.46051247615258,,tomato,1,0.2,30.0
2084,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,57.62975925219668,54.34986875715155,,tomato,1,0.2,30.0
2085,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.75138267837018,55.23922503815051,,tomato,1,0.2,30.0
2086,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,tomato,1,0.2,30.0
2087,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2088,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2089,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2090,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2091,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2092,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2093,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2094,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2095,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2096,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2097,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2098,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2099,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2100,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2101,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2102,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2103,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2104,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2105,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2106,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.0,56.0,,,1,0.2,30.0
2107,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.2999999999999967,3,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,12.0,56.88388347648305,55.11611652351695,,,1,0.2,30.0
