tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5c7f285995d61cdf_score,player_450c304d_x,player_450c304d_y,player_450c304d_move_target,player_450c304d_item,player_450c304d_score,player_450c304d_cut_speed,player_450c304d_speed,player_2186de09_x,player_2186de09_y,player_2186de09_move_target,player_2186de09_item,player_2186de09_score,player_2186de09_cut_speed,player_2186de09_speed
1966,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1967,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1968,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1969,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1970,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1971,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1972,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1973,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1974,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1975,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1976,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1977,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1978,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1979,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1980,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1981,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1982,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1983,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1984,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1985,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1986,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.25000000000028,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1987,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.50000000000057,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1988,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.75000000000085,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1989,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.00000000000114,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1990,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.25000000000142,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1991,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.5000000000017,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1992,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.75000000000199,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1993,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.00000000000227,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1994,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.25000000000256,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1995,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.50000000000284,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1996,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.75000000000313,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,1,1.0,30.0
1997,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.00000000000341,24.0,,tomato,0,1.0,30.0,72.0,25.24999999999993,,tomato,1,1.0,30.0
1998,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,26.499999999999858,,tomato,1,1.0,30.0
1999,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,27.749999999999787,,tomato,1,1.0,30.0
2000,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,28.999999999999716,,tomato,1,1.0,30.0
2001,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,30.249999999999645,,tomato,1,1.0,30.0
2002,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,31.499999999999574,,tomato,1,1.0,30.0
2003,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,32.749999999999716,,tomato,1,1.0,30.0
2004,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,34.0,,tomato,1,1.0,30.0
2005,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,35.250000000000284,,tomato,1,1.0,30.0
2006,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,36.50000000000057,,tomato,1,1.0,30.0
2007,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,37.75000000000085,,tomato,1,1.0,30.0
2008,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,39.00000000000114,,tomato,1,1.0,30.0
2009,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,40.25000000000142,,tomato,1,1.0,30.0
2010,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,41.500000000001705,,tomato,1,1.0,30.0
2011,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,42.75000000000199,,tomato,1,1.0,30.0
2012,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,44.000000000002274,,tomato,1,1.0,30.0
2013,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,45.25000000000256,,tomato,1,1.0,30.0
2014,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,46.50000000000284,,tomato,1,1.0,30.0
2015,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,47.750000000003126,,tomato,1,1.0,30.0
2016,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,49.00000000000341,,tomato,1,1.0,30.0
2017,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,50.250000000003695,,tomato,1,1.0,30.0
2018,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,51.50000000000398,,tomato,1,1.0,30.0
2019,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,52.75000000000426,,tomato,1,1.0,30.0
2020,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,54.00000000000455,,tomato,1,1.0,30.0
2021,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,55.25000000000483,,tomato,1,1.0,30.0
2022,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,56.500000000005116,,tomato,1,1.0,30.0
2023,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,57.7500000000054,,tomato,1,1.0,30.0
2024,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,59.000000000005684,,tomato,1,1.0,30.0
2025,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,60.25000000000597,,tomato,1,1.0,30.0
2026,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,61.50000000000625,,tomato,1,1.0,30.0
2027,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,62.75000000000654,,tomato,1,1.0,30.0
2028,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,64.00000000000682,,tomato,1,1.0,30.0
2029,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,65.2500000000071,,tomato,1,1.0,30.0
2030,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,66.50000000000739,,tomato,1,1.0,30.0
2031,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,67.75000000000767,,tomato,1,1.0,30.0
2032,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,69.00000000000796,,tomato,1,1.0,30.0
2033,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,70.25000000000824,,tomato,1,1.0,30.0
2034,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,71.50000000000853,,tomato,1,1.0,30.0
2035,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,72.75000000000881,,tomato,1,1.0,30.0
2036,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,74.0000000000091,,tomato,1,1.0,30.0
2037,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,75.25000000000938,,tomato,1,1.0,30.0
2038,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,30.0,72.0,76.50000000000966,,tomato,1,1.0,30.0
