tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2786ff28a0756a81_score,player_0c11c6d9_x,player_0c11c6d9_y,player_0c11c6d9_move_target,player_0c11c6d9_item,player_0c11c6d9_score,player_0c11c6d9_cut_speed,player_0c11c6d9_speed,player_14995000_x,player_14995000_y,player_14995000_move_target,player_14995000_item,player_14995000_score,player_14995000_cut_speed,player_14995000_speed
2220,0,1,tomato,0,2,tomato,2.508333333333327,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,28.499999999996607,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2221,0,1,tomato,0,2,tomato,2.5166666666666604,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,27.999999999996707,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2222,0,1,tomato,0,2,tomato,2.5249999999999937,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,27.499999999996806,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2223,0,1,tomato,0,2,tomato,2.533333333333327,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,26.999999999996906,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2224,0,1,tomato,0,2,tomato,2.5416666666666603,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,26.499999999997005,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2225,0,1,tomato,0,2,tomato,2.5499999999999936,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,25.999999999997105,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2226,0,1,tomato,0,2,tomato,2.558333333333327,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,25.499999999997204,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2227,0,1,tomato,0,2,tomato,2.56666666666666,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.999999999997303,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2228,0,1,tomato,0,2,tomato,2.5749999999999935,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.499999999997403,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2229,0,1,tomato,0,2,tomato,2.583333333333327,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2230,0,1,,0,2,tomato,2.59166666666666,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2231,0,1,,0,2,tomato,2.5999999999999934,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2232,0,1,,0,2,tomato,2.6083333333333267,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2233,0,1,,0,2,tomato,2.61666666666666,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2234,0,1,,0,2,tomato,2.6249999999999933,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2235,0,1,,0,2,tomato,2.6333333333333266,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2236,0,1,,0,2,tomato,2.64166666666666,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2237,0,1,,0,2,tomato,2.6499999999999932,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2238,0,1,,0,2,tomato,2.6583333333333266,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2239,0,1,,0,2,tomato,2.66666666666666,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2240,0,1,,0,2,tomato,2.674999999999993,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2241,0,1,,0,2,tomato,2.6833333333333265,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2242,0,1,,0,2,tomato,2.6916666666666598,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2243,0,1,,0,2,tomato,2.699999999999993,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2244,0,1,,0,2,tomato,2.7083333333333264,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2245,0,1,,0,2,tomato,2.7166666666666597,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2246,0,1,,0,2,tomato,2.724999999999993,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2247,0,1,,0,2,tomato,2.7333333333333263,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2248,0,1,,0,2,tomato,2.7416666666666596,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2249,0,1,,0,2,tomato,2.749999999999993,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2250,0,1,,0,2,tomato,2.758333333333326,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2251,0,1,,0,2,tomato,2.7666666666666595,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2252,0,1,,0,2,tomato,2.774999999999993,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2253,0,1,,0,2,tomato,2.783333333333326,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2254,0,1,,0,2,tomato,2.7916666666666594,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2255,0,1,,0,2,tomato,2.7999999999999927,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2256,0,1,,0,2,tomato,2.808333333333326,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2257,0,1,,0,2,tomato,2.8166666666666593,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2258,0,1,,0,2,tomato,2.8249999999999926,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2259,0,1,,0,2,tomato,2.833333333333326,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2260,0,1,,0,2,tomato,2.8416666666666592,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2261,0,1,,0,2,tomato,2.8499999999999925,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2262,0,1,,0,2,tomato,2.858333333333326,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2263,0,1,,0,2,tomato,2.866666666666659,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2264,0,1,,0,2,tomato,2.8749999999999925,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2265,0,1,,0,2,tomato,2.8833333333333258,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2266,0,1,,0,2,tomato,2.891666666666659,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2267,0,1,,0,2,tomato,2.8999999999999924,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2268,0,1,,0,2,tomato,2.9083333333333257,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2269,0,1,,0,2,tomato,2.916666666666659,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2270,0,1,,0,2,tomato,2.9249999999999923,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2271,0,1,,0,2,tomato,2.9333333333333256,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2272,0,1,,0,2,tomato,2.941666666666659,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2273,0,1,,0,2,tomato,2.949999999999992,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2274,0,1,,0,2,tomato,2.9583333333333255,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2275,0,1,,0,2,tomato,2.966666666666659,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2276,0,1,,0,2,tomato,2.974999999999992,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2277,0,1,,0,2,tomato,2.9833333333333254,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2278,0,1,,0,2,tomato,2.9916666666666587,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2279,0,1,,0,2,tomato,2.999999999999992,2,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2280,0,1,,0,2,tomato_cut,3.0083333333333253,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2281,0,1,,0,2,tomato_cut,3.0166666666666586,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2282,0,1,,0,2,tomato_cut,3.024999999999992,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2283,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2284,0,1,,0,2,tomato_cut,3.0416666666666585,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2285,0,1,,0,2,tomato_cut,3.049999999999992,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2286,0,1,,0,2,tomato_cut,3.058333333333325,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2287,0,1,,0,2,tomato_cut,3.0666666666666584,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2288,0,1,,0,2,tomato_cut,3.0749999999999917,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2289,0,1,,0,2,tomato_cut,3.083333333333325,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.4999999999999,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2290,0,1,,0,2,tomato_cut,3.0916666666666583,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.9999999999998,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2291,0,1,,0,2,tomato_cut,3.0999999999999917,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,25.4999999999997,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2292,0,1,,0,2,tomato_cut,3.108333333333325,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,25.999999999999602,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2293,0,1,,0,2,tomato_cut,3.1166666666666583,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,26.499999999999503,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2294,0,1,,0,2,tomato_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,26.999999999999403,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2295,0,1,,0,2,tomato_cut,3.133333333333325,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,27.499999999999304,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2296,0,1,,0,2,tomato_cut,3.141666666666658,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,27.999999999999204,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
