tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8ef8b5380256b1a6_score,player_cb07fab0_x,player_cb07fab0_y,player_cb07fab0_move_target,player_cb07fab0_item,player_cb07fab0_score,player_cb07fab0_cut_speed,player_cb07fab0_speed,player_250e353e_x,player_250e353e_y,player_250e353e_move_target,player_250e353e_item,player_250e353e_score,player_250e353e_cut_speed,player_250e353e_speed
2274,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2275,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2276,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2277,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2278,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2279,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2280,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2281,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2282,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2283,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2284,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2285,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2286,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2287,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2288,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2289,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2290,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2291,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2292,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2293,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2294,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2295,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2296,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2297,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2298,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2299,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2300,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2301,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2302,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2303,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2304,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2305,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2306,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2307,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2308,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2309,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2310,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2311,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2312,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2313,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2314,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,55.499999999999744,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2315,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.99999999999949,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2316,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.49999999999923,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2317,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.99999999999898,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2318,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.49999999999872,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2319,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.999999999998465,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2320,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.49999999999821,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2321,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.999999999997954,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2322,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.4999999999977,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2323,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.99999999999744,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2324,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.499999999997186,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2325,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,49.99999999999693,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2326,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,49.499999999996675,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2327,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.99999999999642,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2328,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.49999999999616,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2329,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.99999999999591,,tomato_salad,1,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
2330,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.49999999999565,,tomato_salad,1,1.0,12.0,24.88388347648305,39.11611652351695,,plate,1,0.2,30.0
2331,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.999999999995396,,tomato_salad,1,1.0,12.0,25.7677669529661,38.2322330470339,,plate,1,0.2,30.0
2332,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.49999999999514,,tomato_salad,1,1.0,12.0,26.65165042944915,37.34834957055085,,plate,1,0.2,30.0
2333,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.999999999994884,,tomato_salad,1,1.0,12.0,27.535533905932198,36.4644660940678,,plate,1,0.2,30.0
2334,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.49999999999463,,tomato_salad,1,1.0,12.0,28.419417382415247,35.58058261758475,,plate,1,0.2,30.0
2335,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.99999999999437,,tomato_salad,1,1.0,12.0,29.303300858898297,34.6966991411017,,plate,1,0.2,30.0
2336,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.49999999999412,,tomato_salad,1,1.0,12.0,30.187184335381346,33.812815664618654,,plate,1,0.2,30.0
2337,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.99999999999386,,tomato_salad,1,1.0,12.0,31.071067811864395,32.928932188135605,,plate,1,0.2,30.0
2338,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.499999999993605,,tomato_salad,1,1.0,12.0,31.954951288347445,32.045048711652555,,plate,1,0.2,30.0
2339,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.99999999999335,,tomato_salad,1,1.0,12.0,32.838834764830494,31.161165235169506,,plate,1,0.2,30.0
2340,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.49999999999309,,tomato_salad,1,1.0,12.0,33.722718241313544,30.277281758686456,,plate,1,0.2,30.0
2341,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.99999999999284,,tomato_salad,1,1.0,12.0,34.60660171779659,29.393398282203407,,plate,1,0.2,30.0
2342,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.49999999999258,,tomato_salad,1,1.0,12.0,35.49048519427964,28.509514805720357,,plate,1,0.2,30.0
2343,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.999999999992326,,tomato_salad,1,1.0,12.0,36.37436867076269,27.625631329237308,,plate,1,0.2,30.0
2344,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.49999999999207,,tomato_salad,1,1.0,12.0,37.25825214724574,26.74174785275426,,plate,1,0.2,30.0
2345,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.14054025181224,40.05770299503217,,tomato_salad,1,1.0,12.0,38.14213562372879,25.85786437627121,,plate,1,0.2,30.0
2346,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.49189088134284,39.70196048263281,,tomato_salad,1,1.0,12.0,39.02601910021184,24.97398089978816,,plate,1,0.2,30.0
2347,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.84324151087344,39.346217970233454,,tomato_salad,1,1.0,12.0,39.95382555869017,24.194346815316237,,plate,1,0.2,30.0
2348,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.19459214040404,38.990475457834094,,tomato_salad,1,1.0,12.0,41.203733885133886,24.179208272259245,,plate,1,0.2,30.0
2349,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.54594276993464,38.634732945434735,,tomato_salad,1,1.0,12.0,42.4536422115776,24.164069729202254,,plate,1,0.2,30.0
2350,0,1,,0,2,tomato,1.4166666666666659,1,0,3,None_cut,3.516666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.89729339946524,38.278990433035375,,tomato_salad,1,1.0,12.0,43.70355053802132,24.148931186145262,,plate,1,0.2,30.0
