tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1a1cba17a50f55b0_score,player_c076da54_x,player_c076da54_y,player_c076da54_move_target,player_c076da54_item,player_c076da54_score,player_c076da54_cut_speed,player_c076da54_speed,player_5a9387c2_x,player_5a9387c2_y,player_5a9387c2_move_target,player_5a9387c2_item,player_5a9387c2_score,player_5a9387c2_cut_speed,player_5a9387c2_speed
2597,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.2999999999999945,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.88649904616756,34.01008028424306,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2598,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.308333333333328,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.53514841663696,33.6543377718437,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2599,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.316666666666661,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.18379778710636,33.29859525944434,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2600,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.3249999999999944,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.83244715757576,32.94285274704498,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2601,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.3333333333333277,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.48109652804516,32.58711023464562,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2602,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.341666666666661,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.12974589851456,32.23136772224592,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2603,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.77839526898396,31.875625209846195,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2604,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.3583333333333276,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.42704463945336,31.51988269744648,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2605,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.366666666666661,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.07569400992276,31.164140185046765,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2606,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.3749999999999942,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.72434338039216,30.80839767264705,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2607,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.3833333333333275,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.37299275086156,30.452655160247335,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2608,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.391666666666661,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.02164212133096,30.09691264784762,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2609,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.399999999999994,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.67029149180036,29.741170135447906,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2610,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.4083333333333274,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.31894086226976,29.38542762304819,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2611,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.4166666666666607,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.96759023273916,29.029685110648476,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2612,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.424999999999994,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.61623960320856,28.67394259824876,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2613,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.4333333333333274,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.26488897367796,28.318200085849046,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2614,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.4416666666666607,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.91353834414736,27.96245757344933,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2615,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.449999999999994,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.56218771461675,27.606715061049616,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2616,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.4583333333333273,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.21083708508615,27.2509725486499,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2617,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.4666666666666606,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.85948645555555,26.895230036250187,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2618,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.474999999999994,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.50813582602495,26.53948752385047,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2619,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.483333333333327,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.15678519649435,26.183745011450757,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2620,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.4916666666666605,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.80543456696375,25.828002499051042,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2621,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.499999999999994,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.45408393743315,25.472259986651327,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2622,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.508333333333327,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.10273330790255,25.116517474251612,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2623,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.5166666666666604,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.75138267837195,24.760774961851897,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2624,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.5249999999999937,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.40003204884135,24.405032449452182,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2625,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.533333333333327,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2626,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.5416666666666603,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2627,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.5499999999999936,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2628,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.558333333333327,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2629,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.56666666666666,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2630,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.5749999999999935,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2631,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.583333333333327,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2632,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.59166666666666,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2633,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.5999999999999934,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2634,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.6083333333333267,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2635,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.61666666666666,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2636,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.6249999999999933,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2637,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.6333333333333266,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2638,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.64166666666666,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2639,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.6499999999999932,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2640,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.6583333333333266,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.64644660940678,24.35355339059322,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2641,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.66666666666666,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.29289321881356,24.70710678118644,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2642,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.674999999999993,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.93933982822034,25.06066017177966,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2643,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.6833333333333265,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.58578643762712,25.41421356237288,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2644,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.6916666666666598,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.2322330470339,25.7677669529661,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2645,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.699999999999993,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.87867965644068,26.12132034355932,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2646,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.7083333333333264,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.52512626584746,26.47487373415254,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2647,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.7166666666666597,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.17157287525424,26.828427124745758,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2648,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.724999999999993,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.81801948466102,27.181980515338978,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2649,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.7333333333333263,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.4644660940678,27.535533905932198,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2650,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.7416666666666596,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.11091270347458,27.889087296525418,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2651,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.749999999999993,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.75735931288136,28.242640687118637,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2652,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.758333333333326,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.40380592228814,28.596194077711857,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2653,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.7666666666666595,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.05025253169492,28.949747468305077,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2654,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.774999999999993,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.6966991411017,29.303300858898297,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2655,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.783333333333326,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.34314575050848,29.656854249491516,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2656,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.7916666666666594,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.98959235991526,30.010407640084736,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2657,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.7999999999999927,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.63603896932204,30.363961030677956,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2658,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.808333333333326,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.28248557872882,30.717514421271176,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2659,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.8166666666666593,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.9289321881356,31.071067811864395,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2660,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.8249999999999926,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.57537879754238,31.424621202457615,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2661,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.833333333333326,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.22182540694916,31.778174593050835,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2662,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.8416666666666592,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.868272016355945,32.131727983644055,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2663,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.8499999999999925,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.514718625762725,32.485281374237275,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2664,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.858333333333326,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.161165235169506,32.838834764830494,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2665,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.866666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.807611844576286,33.192388155423714,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2666,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.8749999999999925,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.454058453983066,33.545941546016934,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2667,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.8833333333333258,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.100505063389846,33.899494936610154,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2668,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.891666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.74695167279663,34.25304832720337,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2669,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.8999999999999924,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.39339828220341,34.60660171779659,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2670,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.9083333333333257,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.03984489161019,34.96015510838981,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2671,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.916666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.68629150101697,35.31370849898303,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2672,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.9249999999999923,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.33273811042375,35.66726188957625,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2673,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.9333333333333256,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.97918471983053,36.02081528016947,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2674,0,1,,0,2,None_cut,3.224999999999991,3,0,3,tomato,2.941666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.62563132923731,36.37436867076269,,tomato,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
