tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c91b50cef8562faa_score,player_f372160b_x,player_f372160b_y,player_f372160b_move_target,player_f372160b_item,player_f372160b_score,player_f372160b_cut_speed,player_f372160b_speed,player_1d46302e_x,player_1d46302e_y,player_1d46302e_move_target,player_1d46302e_item,player_1d46302e_score,player_1d46302e_cut_speed,player_1d46302e_speed
2760,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2761,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.33333333333333,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2762,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2763,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.416666666666663,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2764,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2765,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.499999999999996,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2766,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2767,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.583333333333329,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2768,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2769,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2770,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2771,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2772,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2773,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2774,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2775,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2776,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2777,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2778,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2779,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.500000000000256,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2780,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,57.00000000000051,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2781,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,57.50000000000077,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2782,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,58.00000000000102,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2783,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,58.50000000000128,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2784,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,59.000000000001535,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2785,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,59.50000000000179,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2786,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,60.000000000002046,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2787,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,60.5000000000023,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2788,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,61.00000000000256,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2789,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,61.500000000002814,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2790,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,62.00000000000307,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2791,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,62.500000000003325,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2792,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,63.00000000000358,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2793,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,63.50000000000384,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2794,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,64.00000000000409,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2795,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,64.50000000000364,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2796,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,65.00000000000318,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2797,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,65.50000000000273,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2798,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,66.00000000000227,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2799,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,66.50000000000182,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2800,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,67.00000000000136,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2801,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,67.50000000000091,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2802,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,68.00000000000045,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2803,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,68.5,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2804,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,68.99999999999955,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2805,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,69.49999999999909,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2806,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,69.99999999999864,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2807,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,70.49999999999818,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2808,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,70.99999999999773,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2809,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,71.49999999999727,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2810,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,tomato_cut,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2811,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2812,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2813,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2814,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2815,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2816,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2817,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2818,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2819,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2820,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2821,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2822,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2823,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2824,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.0,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2825,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,71.50000000000045,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2826,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,71.00000000000091,,,1,1.0,12.0,56.0,72.0,,,6,0.2,30.0
2827,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,70.50000000000136,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2828,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,70.00000000000182,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2829,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,69.50000000000227,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2830,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,69.00000000000273,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2831,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,68.50000000000318,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2832,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,68.00000000000364,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2833,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,67.50000000000409,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2834,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,67.00000000000455,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
2835,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,66.500000000005,,,1,1.0,12.0,56.0,72.0,,tomato_salad,6,0.2,30.0
