tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,37edec3ace5a170f_score,player_f0b7b100_x,player_f0b7b100_y,player_f0b7b100_move_target,player_f0b7b100_item,player_f0b7b100_score,player_f0b7b100_cut_speed,player_f0b7b100_speed,player_6df483d0_x,player_6df483d0_y,player_6df483d0_move_target,player_6df483d0_item,player_6df483d0_score,player_6df483d0_cut_speed,player_6df483d0_speed,a760ed68ac702d5f_score,5bf02ac68e359cc4_message,39434122fd42e2d9_score
4657,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4658,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.499999999999996,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4659,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.5416666666666625,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4660,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.583333333333329,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.88388347648305,55.11611652351695,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4661,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.7677669529661,54.2322330470339,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4662,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.65165042944915,53.34834957055085,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4663,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.5355339059322,52.4644660940678,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4664,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.41941738241525,51.58058261758475,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4665,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.3033008588983,50.6966991411017,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4666,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.187184335381346,49.812815664618654,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4667,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.8749999999999947,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.071067811864395,48.928932188135605,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4668,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.954951288347445,48.045048711652555,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4669,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.8388347648305,47.161165235169506,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4670,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,3.9999999999999942,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.72271824131354,46.277281758686456,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4671,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.6066017177966,45.39339828220341,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4672,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.49048519427964,44.50951480572036,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4673,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.37436867076269,43.62563132923731,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4674,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.25825214724574,42.74174785275426,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4675,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.49508742946364,42.56081006051224,,tomato_salad,2,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,3.0
4676,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.73192271168153,42.37987226827022,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4677,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.96875799389943,42.1989344760282,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4678,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.20559327611733,42.01799668378618,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4679,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.44242855833522,41.83705889154416,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4680,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.67926384055312,41.65612109930214,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4681,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.91609912277102,41.47518330706012,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4682,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.15293440498891,41.2942455148181,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4683,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.38976968720681,41.11330772257608,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4684,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.6266049694247,40.93236993033422,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4685,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.8634402516426,40.75143213809254,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4686,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.1002755338605,40.570494345850854,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4687,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.3371108160784,40.389556553609175,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4688,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.57394609829629,40.20861876136749,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4689,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,tomato_salad,2,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,3.0
4690,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4691,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4692,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4693,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4694,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4695,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4696,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4697,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4698,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4699,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4700,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4701,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4702,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4703,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,4.0
4704,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,38.749999999999716,,,3,1.0,30.0,24.0,25.24999999999993,,tomato_cut,1,1.0,30.0,,,4.0
4705,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,37.49999999999943,,,3,1.0,30.0,24.0,26.499999999999858,,tomato_cut,1,1.0,30.0,,,4.0
4706,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,36.24999999999915,,,3,1.0,30.0,24.0,27.749999999999787,,tomato_cut,1,1.0,30.0,,,4.0
4707,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,34.99999999999886,,,3,1.0,30.0,24.0,28.999999999999716,,tomato_cut,1,1.0,30.0,,,4.0
4708,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,33.74999999999858,,,3,1.0,30.0,24.0,30.249999999999645,,tomato_cut,1,1.0,30.0,,,4.0
4709,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,32.499999999998295,,,3,1.0,30.0,24.0,31.499999999999574,,tomato_cut,1,1.0,30.0,,,4.0
4710,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,31.249999999998227,,,3,1.0,30.0,24.0,32.749999999999716,,tomato_cut,1,1.0,30.0,,,4.0
4711,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,29.9999999999983,,,3,1.0,30.0,24.0,34.0,,tomato_cut,1,1.0,30.0,,,4.0
4712,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,28.74999999999837,,,3,1.0,30.0,24.0,35.250000000000284,,tomato_cut,1,1.0,30.0,,,4.0
4713,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,27.49999999999844,,,3,1.0,30.0,24.0,36.50000000000057,,tomato_cut,1,1.0,30.0,,,4.0
4714,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,26.24999999999851,,,3,1.0,30.0,24.0,37.75000000000085,,tomato_cut,1,1.0,30.0,,,4.0
4715,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.999999999998582,,,3,1.0,30.0,24.0,39.00000000000114,,tomato_cut,1,1.0,30.0,,,4.0
4716,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,,3,1.0,30.0,24.0,40.25000000000142,,tomato_cut,1,1.0,30.0,,,4.0
4717,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,41.500000000001705,,tomato_cut,1,1.0,30.0,,,4.0
4718,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,42.75000000000199,,tomato_cut,1,1.0,30.0,,,4.0
4719,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,44.000000000002274,,tomato_cut,1,1.0,30.0,,,4.0
4720,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,45.25000000000256,,tomato_cut,1,1.0,30.0,,,4.0
4721,test,0,1,None_cut,3.8749999999999947,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,46.50000000000284,,tomato_cut,1,1.0,30.0,,,4.0
