tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f1d5a2656587dc0d_score,player_cde863ea_x,player_cde863ea_y,player_cde863ea_move_target,player_cde863ea_item,player_cde863ea_score,player_cde863ea_cut_speed,player_cde863ea_speed,player_081d334f_x,player_081d334f_y,player_081d334f_move_target,player_081d334f_item,player_081d334f_score,player_081d334f_cut_speed,player_081d334f_speed,93bbd964dad9190a_score,7174dc11fc1adf0d_message,ac31f0f0148814f9_score
4476,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.125000000000001,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4477,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.1666666666666674,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4478,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.208333333333334,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4479,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.2500000000000004,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4480,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.291666666666667,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4481,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.3333333333333335,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4482,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.375,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4483,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.4166666666666665,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4484,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.458333333333333,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4485,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4486,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.541666666666666,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4487,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.5833333333333326,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4488,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.624999999999999,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4489,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4490,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.708333333333332,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4491,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.7499999999999987,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4492,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.791666666666665,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.749999999999716,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4493,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.8333333333333317,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.49999999999943,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4494,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.8749999999999982,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.24999999999915,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4495,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.99999999999886,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4496,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.9583333333333313,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.74999999999858,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4497,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato,2.999999999999998,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.499999999998295,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4498,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.24999999999801,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4499,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.083333333333331,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.999999999997726,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4500,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.74999999999744,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4501,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.49999999999716,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4502,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.249999999996874,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4503,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.249999999999997,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.99999999999659,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4504,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.31621556657754,39.8798317388366,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4505,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.33333333333333,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.19459214040404,38.990475457837135,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4506,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.07296871423054,38.10111917683767,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4507,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.95134528805704,37.211762895838206,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4508,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.82972186188354,36.32240661483874,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4509,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.499999999999996,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.708098435710042,35.433050333839276,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4510,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.586475009536542,34.543694052839896,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4511,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.583333333333329,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.464851583363043,33.654337771840936,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4512,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.343228157189543,32.76498149084197,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4513,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.666666666666662,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.22160473101604,31.875625209842987,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4514,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.7083333333333286,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.099981304842544,30.986268928843877,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4515,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.749999999999995,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.978357878669044,30.096912647844768,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4516,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.856734452495544,29.207556366845658,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4517,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.735111026322045,28.31820008584655,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4518,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.613487600148545,27.42884380484744,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4519,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.491864173975046,26.53948752384833,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4520,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.370240747801546,25.650131242849476,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4521,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,3.9999999999999942,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.24861732162825,24.76077496185072,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4522,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.26074682117195,24.186261912236056,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4523,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.510659299768065,24.17147016285977,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4524,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.76057177836418,24.156678413483483,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4525,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.0104842569603,24.141886664107197,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4526,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.26039673555641,24.12709491473091,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4527,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.51030921415253,24.112303165354625,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4528,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.760221692748644,24.09751141597834,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4529,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.01013417134476,24.082719666602053,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4530,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.260046649940875,24.067927917225767,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4531,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.50995912853699,24.05313616784948,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4532,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.75987160713311,24.038344418473194,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4533,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.00978408572922,24.023552669096908,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4534,test,True,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.25969656432534,24.008760919720622,,tomato_salad,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,1.0
4535,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.50965804813268,24.002155159526897,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4536,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.75965803603455,24.001981247976556,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4537,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.009658023936424,24.001807336426328,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4538,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.2596580118383,24.0016334248761,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4539,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.50965799974017,24.001459513325873,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4540,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.75965798764204,24.001285601775646,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4541,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.00965797554392,24.001111690225418,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4542,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.2596579634465,24.00093777867519,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
4543,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.50965795134908,24.00076386712496,,tomato_salad,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,1.0
