tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c395fde6947e41da_score,player_ea6c8079_x,player_ea6c8079_y,player_ea6c8079_move_target,player_ea6c8079_item,player_ea6c8079_score,player_ea6c8079_cut_speed,player_ea6c8079_speed,player_b8e5e3db_x,player_b8e5e3db_y,player_b8e5e3db_move_target,player_b8e5e3db_item,player_b8e5e3db_score,player_b8e5e3db_cut_speed,player_b8e5e3db_speed
1836,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.74999999999403,24.0,,plate,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1837,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.49999999999375,24.0,,plate,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1838,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.24999999999346,24.0,,plate,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1839,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.99999999999318,24.0,,plate,4,1.0,30.0,24.0,41.250000000000284,,,0,1.0,30.0
1840,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.7499999999929,24.0,,plate,4,1.0,30.0,24.0,42.50000000000057,,,0,1.0,30.0
1841,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.70196048263347,24.49189088134284,,plate,4,1.0,30.0,24.0,43.75000000000085,,,0,1.0,30.0
1842,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.81260420163471,25.37026745516934,,plate,4,1.0,30.0,24.0,45.00000000000114,,,0,1.0,30.0
1843,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.92324792063596,26.24864402899584,,plate,4,1.0,30.0,24.0,46.25000000000142,,,0,1.0,30.0
1844,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.0338916396372,27.12702060282234,,plate,4,1.0,30.0,24.0,47.500000000001705,,,0,1.0,30.0
1845,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.14453535863845,28.00539717664884,,plate,4,1.0,30.0,24.0,48.75000000000199,,,0,1.0,30.0
1846,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.2551790776397,28.883773750475342,,plate,4,1.0,30.0,24.0,50.000000000002274,,,0,1.0,30.0
1847,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.36582279664094,29.762150324301842,,plate,4,1.0,30.0,24.0,51.25000000000256,,,0,1.0,30.0
1848,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.47646651564219,30.640526898128343,,plate,4,1.0,30.0,24.0,52.50000000000284,,,0,1.0,30.0
1849,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.58711023464343,31.518903471954843,,plate,4,1.0,30.0,24.0,53.750000000003126,,,0,1.0,30.0
1850,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.69775395364444,32.39728004578134,,plate,4,1.0,30.0,24.0,55.00000000000341,,,0,1.0,30.0
1851,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.80839767264497,33.275656619607844,,plate,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1852,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.91904139164551,34.154033193434344,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1853,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.02968511064632,35.032409767260845,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1854,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.14032882964735,35.910786341087345,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1855,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.25097254864839,36.789162914913845,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1856,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.361616267649424,37.667539488740346,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1857,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.47225998665046,38.545916062566846,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1858,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.582903705651496,39.424292636393346,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1859,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,plate,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1860,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1861,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1862,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1863,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1864,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1865,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1866,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1867,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1868,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1869,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1870,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1871,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1872,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1873,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1874,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1875,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1876,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.250000000000284,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1877,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.50000000000057,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1878,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.75000000000085,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1879,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.00000000000114,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1880,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.25000000000142,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1881,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.500000000001705,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1882,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.75000000000199,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1883,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.00000000000227,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1884,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.25000000000256,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1885,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.50000000000284,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1886,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.75000000000313,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1887,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.00000000000341,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1888,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.2500000000037,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1889,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.50000000000398,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1890,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.75000000000426,40.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1891,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.00000000000455,40.0,,,4,1.0,30.0,24.0,54.749999999999716,,tomato_cut,0,1.0,30.0
1892,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.25000000000483,40.0,,,4,1.0,30.0,24.0,53.49999999999943,,tomato_cut,0,1.0,30.0
1893,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.50000000000512,40.0,,,4,1.0,30.0,24.0,52.24999999999915,,tomato_cut,0,1.0,30.0
1894,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.7500000000054,40.0,,,4,1.0,30.0,24.0,50.99999999999886,,tomato_cut,0,1.0,30.0
1895,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.00000000000568,40.0,,,4,1.0,30.0,24.0,49.74999999999858,,tomato_cut,0,1.0,30.0
1896,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.25000000000597,40.0,,,4,1.0,30.0,24.0,48.499999999998295,,tomato_cut,0,1.0,30.0
1897,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.50000000000625,40.0,,,4,1.0,30.0,24.0,47.24999999999801,,tomato_cut,0,1.0,30.0
1898,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.75000000000654,40.0,,,4,1.0,30.0,24.0,45.999999999997726,,tomato_cut,0,1.0,30.0
1899,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.00000000000682,40.0,,,4,1.0,30.0,24.0,44.74999999999744,,tomato_cut,0,1.0,30.0
1900,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.2500000000071,40.0,,,4,1.0,30.0,24.0,43.49999999999716,,tomato_cut,0,1.0,30.0
1901,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.29803951736653,39.50810911865716,,,4,1.0,30.0,24.0,42.249999999996874,,tomato_cut,0,1.0,30.0
1902,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.18739579836529,38.62973254483066,,,4,1.0,30.0,24.0,40.99999999999659,,tomato_cut,0,1.0,30.0
1903,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.07675207936404,37.75135597100416,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1904,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.9661083603628,36.87297939717766,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1905,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.85546464136155,35.99460282335116,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1906,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.7448209223603,35.11622624952466,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1907,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.63417720335906,34.23784967569816,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1908,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.52353348435781,33.35947310187166,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1909,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.41288976535657,32.48109652804516,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1910,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,96.30224604635532,31.602719954218657,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1911,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.19160232735408,30.724343380392156,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1912,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.08095860835283,29.845966806565656,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1913,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.97031488935158,28.967590232739155,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1914,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.85967117035034,28.089213658912655,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
1915,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.7490274513491,27.210837085086226,,,4,1.0,30.0,24.0,40.0,,,0,1.0,30.0
