tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a4ec68ab016a0a6c_score,player_944fb898_x,player_944fb898_y,player_944fb898_move_target,player_944fb898_item,player_944fb898_score,player_944fb898_cut_speed,player_944fb898_speed,player_22a18f4f_x,player_22a18f4f_y,player_22a18f4f_move_target,player_22a18f4f_item,player_22a18f4f_score,player_22a18f4f_cut_speed,player_22a18f4f_speed
2504,0,1,,0,2,tomato,0.375,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,62.187184335381346,65.81281566461865,,,3,1.0,30.0
2505,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,63.071067811864395,64.9289321881356,,,3,1.0,30.0
2506,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,63.954951288347445,64.04504871165256,,,3,1.0,30.0
2507,0,1,,0,2,tomato,0.5,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,64.8388347648305,63.161165235169506,,,3,1.0,30.0
2508,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,65.72271824131354,62.277281758686456,,,3,1.0,30.0
2509,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,66.6066017177966,61.39339828220341,,,3,1.0,30.0
2510,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,67.49048519427964,60.50951480572036,,,3,1.0,30.0
2511,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,68.37436867076269,59.62563132923731,,,3,1.0,30.0
2512,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,69.25825214724574,58.74174785275426,,,3,1.0,30.0
2513,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,70.14213562372879,57.85786437627121,,,3,1.0,30.0
2514,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.02601910021184,56.97398089978816,,,3,1.0,30.0
2515,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.80565318468376,56.04617444130983,,,3,1.0,30.0
2516,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.82079172774075,54.796266114866114,,,3,1.0,30.0
2517,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.83593027079775,53.5463577884224,,,3,1.0,30.0
2518,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.85106881385474,52.29644946197868,,,3,1.0,30.0
2519,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.86620735691173,51.046541135534966,,,3,1.0,30.0
2520,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.88134589996872,49.79663280909125,,,3,1.0,30.0
2521,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.89648444302571,48.546724482647534,,,3,1.0,30.0
2522,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.9116229860827,47.29681615620382,,,3,1.0,30.0
2523,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.9267615291397,46.0469078297601,,,3,1.0,30.0
2524,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.94190007219669,44.796999503316385,,,3,1.0,30.0
2525,0,1,,0,2,tomato,1.25,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.95703861525368,43.54709117687267,,,3,1.0,30.0
2526,0,1,,0,2,tomato,1.2916666666666667,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.97217715831083,42.29718285042895,,,3,1.0,30.0
2527,0,1,,0,2,tomato,1.3333333333333335,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,71.98731570136853,41.04727452398524,,,3,1.0,30.0
2528,0,1,,0,2,tomato,1.3750000000000002,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,72.27873505658025,39.91278695017007,,,3,1.0,30.0
2529,0,1,,0,2,tomato,1.416666666666667,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,73.15725113761928,39.02356847569058,,,3,1.0,30.0
2530,0,1,,0,2,tomato,1.4583333333333337,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,74.03576721865832,38.13435000121109,,,3,1.0,30.0
2531,0,1,,0,2,tomato,1.5000000000000004,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,74.91428329969736,37.2451315267316,,,3,1.0,30.0
2532,0,1,,0,2,tomato,1.5416666666666672,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,75.7927993807364,36.355913052252106,,,3,1.0,30.0
2533,0,1,,0,2,tomato,1.583333333333334,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,76.67131546177544,35.466694577772614,,,3,1.0,30.0
2534,0,1,,0,2,tomato,1.6250000000000007,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,77.54983154281447,34.57747610329312,,,3,1.0,30.0
2535,0,1,,0,2,tomato,1.6666666666666674,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,78.42834762385351,33.68825762881363,,,3,1.0,30.0
2536,0,1,,0,2,tomato,1.7083333333333341,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,79.30686370489255,32.79903915433414,,,3,1.0,30.0
2537,0,1,,0,2,tomato,1.7500000000000009,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,80.18537978593159,31.909820679854647,,,3,1.0,30.0
2538,0,1,,0,2,tomato,1.7916666666666676,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,81.06389586697063,31.020602205375155,,,3,1.0,30.0
2539,0,1,,0,2,tomato,1.8333333333333344,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,81.94241194800966,30.1313837308959,,,3,1.0,30.0
2540,0,1,,0,2,tomato,1.875000000000001,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,82.8209280290487,29.242165256416765,,,3,1.0,30.0
2541,0,1,,0,2,tomato,1.9166666666666679,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,83.69944411008774,28.35294678193763,,,3,1.0,30.0
2542,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,84.57796019112678,27.463728307458492,,,3,1.0,30.0
2543,0,1,,0,2,tomato,2.0000000000000013,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,85.45647627216582,26.574509832979356,,,3,1.0,30.0
2544,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,86.33499235320485,25.68529135850022,,,3,1.0,30.0
2545,0,1,,0,2,tomato,2.0833333333333344,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,87.21350843424389,24.79607288402111,,,3,1.0,30.0
2546,0,1,,0,2,tomato,2.125000000000001,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,,3,1.0,30.0
2547,0,1,,0,2,tomato,2.1666666666666674,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2548,0,1,,0,2,tomato,2.208333333333334,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2549,0,1,,0,2,tomato,2.2500000000000004,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2550,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2551,0,1,,0,2,tomato,2.3333333333333335,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2552,0,1,,0,2,tomato,2.375,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2553,0,1,,0,2,tomato,2.4166666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2554,0,1,,0,2,tomato,2.458333333333333,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2555,0,1,,0,2,tomato,2.4999999999999996,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2556,0,1,,0,2,tomato,2.541666666666666,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2557,0,1,,0,2,tomato,2.5833333333333326,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2558,0,1,,0,2,tomato,2.624999999999999,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2559,0,1,,0,2,tomato,2.6666666666666656,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2560,0,1,,0,2,tomato,2.708333333333332,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2561,0,1,,0,2,tomato,2.7499999999999987,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2562,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2563,0,1,,0,2,tomato,2.8333333333333317,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2564,0,1,,0,2,tomato,2.8749999999999982,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2565,0,1,,0,2,tomato,2.9166666666666647,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2566,0,1,,0,2,tomato,2.9583333333333313,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2567,0,1,,0,2,tomato,2.999999999999998,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2568,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2569,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2570,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2571,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2572,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2573,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2574,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2575,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2576,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2577,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2578,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2579,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2580,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
2581,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,3,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0
