tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,453c50dac053af11_score,player_d6079f01_x,player_d6079f01_y,player_d6079f01_move_target,player_d6079f01_item,player_d6079f01_score,player_d6079f01_cut_speed,player_d6079f01_speed,player_47ff4044_x,player_47ff4044_y,player_47ff4044_move_target,player_47ff4044_item,player_47ff4044_score,player_47ff4044_cut_speed,player_47ff4044_speed,a3ea9910a80dbb85_score,579beddd34f9d635_message,56e33fc462030e2a_score
4391,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.33025651065681,46.69785330529243,,plate,0,1.0,30.0,76.00000000000455,40.0,,,2,1.0,30.0,,,2.0
4392,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.44504056881722,47.58040230467706,,plate,0,1.0,30.0,77.25000000000483,40.0,,,2,1.0,30.0,,,2.0
4393,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.55982462697813,48.46295130406168,,plate,0,1.0,30.0,78.50000000000512,40.0,,,2,1.0,30.0,,,2.0
4394,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.67460868513925,49.34550030344631,,plate,0,1.0,30.0,79.7500000000054,40.0,,,2,1.0,30.0,,,2.0
4395,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.78939274330037,50.22804930283093,,plate,0,1.0,30.0,81.00000000000568,40.0,,,2,1.0,30.0,,,2.0
4396,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.90417680146149,51.11059830221539,,plate,0,1.0,30.0,82.25000000000597,40.0,,,2,1.0,30.0,,,2.0
4397,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.01896085962261,51.99314730159958,,plate,0,1.0,30.0,83.50000000000625,40.0,,,2,1.0,30.0,,,2.0
4398,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.13374491778373,52.875696300983776,,plate,0,1.0,30.0,84.75000000000654,40.0,,,2,1.0,30.0,,,2.0
4399,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.24852897594485,53.758245300367975,,plate,0,1.0,30.0,86.00000000000682,40.0,,,2,1.0,30.0,,,2.0
4400,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.36331303410597,54.64079429975217,,plate,0,1.0,30.0,87.2500000000071,40.0,,,2,1.0,30.0,,,2.0
4401,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.47809709226709,55.523343299136364,,plate,0,1.0,30.0,88.50000000000739,40.0,,,2,1.0,30.0,,,2.0
4402,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,89.75000000000767,40.0,,,2,1.0,30.0,,,2.0
4403,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,91.00000000000796,40.0,,,2,1.0,30.0,,,2.0
4404,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,92.25000000000824,40.0,,,2,1.0,30.0,,,2.0
4405,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,93.50000000000853,40.0,,,2,1.0,30.0,,,2.0
4406,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,94.75000000000881,40.0,,,2,1.0,30.0,,,2.0
4407,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,96.0000000000091,40.0,,,2,1.0,30.0,,,2.0
4408,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,97.25000000000938,40.0,,,2,1.0,30.0,,,2.0
4409,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,98.50000000000966,40.0,,,2,1.0,30.0,,,2.0
4410,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,99.75000000000995,40.0,,,2,1.0,30.0,,,2.0
4411,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,101.00000000001023,40.0,,,2,1.0,30.0,,,2.0
4412,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,102.25000000001052,40.0,,,2,1.0,30.0,,,2.0
4413,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,103.5000000000108,40.0,,,2,1.0,30.0,,,2.0
4414,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,104.75000000001108,40.0,,,2,1.0,30.0,,,2.0
4415,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,106.00000000001137,40.0,,,2,1.0,30.0,,,2.0
4416,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,107.25000000001165,40.0,,,2,1.0,30.0,,,2.0
4417,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,108.50000000001194,40.0,,,2,1.0,30.0,,,2.0
4418,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,109.75000000001222,40.0,,,2,1.0,30.0,,,2.0
4419,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,111.0000000000125,40.0,,,2,1.0,30.0,,,2.0
4420,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,112.25000000001279,40.0,,,2,1.0,30.0,,,2.0
4421,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,113.50000000001307,40.0,,,2,1.0,30.0,,,2.0
4422,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,114.75000000001336,40.0,,,2,1.0,30.0,,,2.0
4423,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,116.00000000001364,40.0,,,2,1.0,30.0,,,2.0
4424,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,117.25000000001393,40.0,,,2,1.0,30.0,,,2.0
4425,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,118.50000000001421,40.0,,,2,1.0,30.0,,,2.0
4426,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,119.7500000000145,40.0,,,2,1.0,30.0,,,2.0
4427,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,120.65378202977331,39.15675848912626,,,2,1.0,30.0,,,2.0
4428,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,121.54313831077206,38.278381915299555,,,2,1.0,30.0,,,2.0
4429,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,122.43249459177082,37.40000534147284,,,2,1.0,30.0,,,2.0
4430,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,123.32185087276957,36.52162876764613,,,2,1.0,30.0,,,2.0
4431,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,124.21120715376833,35.643252193819414,,,2,1.0,30.0,,,2.0
4432,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,125.10056343476708,34.76487561999271,,,2,1.0,30.0,,,2.0
4433,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,125.98991971576584,33.886499046165994,,,2,1.0,30.0,,,2.0
4434,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,126.87927599676459,33.00812247233928,,,2,1.0,30.0,,,2.0
4435,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.749999999999716,,,0,1.0,30.0,127.76863227776334,32.12974589851257,,,2,1.0,30.0,,,2.0
4436,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.49999999999943,,,0,1.0,30.0,128.6579885587621,31.251369324685733,,,2,1.0,30.0,,,2.0
4437,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.24999999999915,,,0,1.0,30.0,129.54734483976085,30.372992750858877,,,2,1.0,30.0,,,2.0
4438,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.99999999999886,,,0,1.0,30.0,130.4367011207596,29.49461617703202,,,2,1.0,30.0,,,2.0
4439,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.74999999999858,,,0,1.0,30.0,131.32605740175836,28.616239603205166,,,2,1.0,30.0,,,2.0
4440,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.499999999998295,,,0,1.0,30.0,132.21541368275712,27.73786302937831,,,2,1.0,30.0,,,2.0
4441,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.24999999999801,,,0,1.0,30.0,133.10476996375587,26.859486455551455,,,2,1.0,30.0,,,2.0
4442,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.999999999997726,,,0,1.0,30.0,133.99412624475463,25.98110988172474,,,2,1.0,30.0,,,2.0
4443,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.74999999999744,,,0,1.0,30.0,134.88348252575338,25.10273330789824,,,2,1.0,30.0,,,2.0
4444,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.49999999999716,,,0,1.0,30.0,135.77283880675213,24.224356734071804,,,2,1.0,30.0,,,2.0
4445,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.249999999996874,,,0,1.0,30.0,136.0,24.0,,,2,1.0,30.0,,,2.0
4446,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.99999999999659,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4447,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.68378443342246,39.8798317388366,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4448,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.80540785959596,38.990475457837135,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4449,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.92703128576946,38.10111917683767,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4450,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.04865471194296,37.211762895838206,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4451,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.17027813811646,36.32240661483874,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4452,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.29190156428996,35.433050333839276,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4453,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.41352499046346,34.543694052839896,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
4454,test,False,0,1,tomato_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.53514841663696,33.654337771840936,,,0,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,2.0
