tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2001859551197d9d_score,player_b9556871_x,player_b9556871_y,player_b9556871_move_target,player_b9556871_item,player_b9556871_score,player_b9556871_cut_speed,player_b9556871_speed,player_c7557b80_x,player_c7557b80_y,player_c7557b80_move_target,player_c7557b80_item,player_c7557b80_score,player_c7557b80_cut_speed,player_c7557b80_speed
1709,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.166666666666664,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,72.0,88.0,,tomato_salad,3,1.0,30.0
1710,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.2083333333333304,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,72.0,88.0,,tomato_salad,3,1.0,30.0
1711,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.249999999999997,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,72.88388347648305,87.11611652351695,,tomato_salad,3,1.0,30.0
1712,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.2916666666666634,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,73.7677669529661,86.2322330470339,,tomato_salad,3,1.0,30.0
1713,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.33333333333333,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,74.65165042944915,85.34834957055085,,tomato_salad,3,1.0,30.0
1714,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.3749999999999964,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,75.5355339059322,84.4644660940678,,tomato_salad,3,1.0,30.0
1715,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.416666666666663,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,76.41941738241525,83.58058261758475,,tomato_salad,3,1.0,30.0
1716,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.4583333333333295,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,77.3033008588983,82.6966991411017,,tomato_salad,3,1.0,30.0
1717,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.499999999999996,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,78.18718433538135,81.81281566461865,,tomato_salad,3,1.0,30.0
1718,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.5416666666666625,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,79.0710678118644,80.9289321881356,,tomato_salad,3,1.0,30.0
1719,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,79.95495128834744,80.04504871165256,,tomato_salad,3,1.0,30.0
1720,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.6249999999999956,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,80.8388347648305,79.1611652351695,,tomato_salad,3,1.0,30.0
1721,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.666666666666662,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,81.72271824131354,78.27728175868646,,tomato_salad,3,1.0,30.0
1722,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.7083333333333286,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,82.6066017177966,77.3933982822034,,tomato_salad,3,1.0,30.0
1723,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.749999999999995,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,83.49048519427964,76.50951480572036,,tomato_salad,3,1.0,30.0
1724,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,84.37436867076269,75.62563132923731,,tomato_salad,3,1.0,30.0
1725,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.833333333333328,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,85.25825214724574,74.74174785275426,,tomato_salad,3,1.0,30.0
1726,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.8749999999999947,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,86.14213562372879,73.85786437627121,,tomato_salad,3,1.0,30.0
1727,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.916666666666661,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,87.02601910021184,72.97398089978816,,tomato_salad,3,1.0,30.0
1728,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,tomato_salad,3,1.0,30.0
1729,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,3.9999999999999942,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1730,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1731,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1732,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1733,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1734,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1735,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1736,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1737,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1738,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1739,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1740,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1741,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1742,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1743,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1744,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1745,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1746,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1747,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1748,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1749,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,72.0,,,4,1.0,30.0
1750,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,70.74999999999972,,,4,1.0,30.0
1751,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,69.49999999999943,,,4,1.0,30.0
1752,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,68.24999999999915,,,4,1.0,30.0
1753,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,66.99999999999886,,,4,1.0,30.0
1754,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,65.74999999999858,,,4,1.0,30.0
1755,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,64.4999999999983,,,4,1.0,30.0
1756,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,63.24999999999801,,,4,1.0,30.0
1757,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,61.999999999997726,,,4,1.0,30.0
1758,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,60.74999999999744,,,4,1.0,30.0
1759,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,59.49999999999716,,,4,1.0,30.0
1760,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,58.249999999996874,,,4,1.0,30.0
1761,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,56.99999999999659,,,4,1.0,30.0
1762,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,55.749999999996305,,,4,1.0,30.0
1763,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,54.49999999999602,,,4,1.0,30.0
1764,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,53.24999999999574,,,4,1.0,30.0
1765,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,51.99999999999545,,,4,1.0,30.0
1766,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,50.74999999999517,,,4,1.0,30.0
1767,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,25.24999999999993,,tomato_cut,0,1.0,30.0,88.0,49.499999999994884,,,4,1.0,30.0
1768,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,26.499999999999858,,tomato_cut,0,1.0,30.0,88.0,48.2499999999946,,,4,1.0,30.0
1769,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,27.749999999999787,,tomato_cut,0,1.0,30.0,88.0,46.999999999994316,,,4,1.0,30.0
1770,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,28.999999999999716,,tomato_cut,0,1.0,30.0,88.0,45.74999999999403,,,4,1.0,30.0
1771,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,30.249999999999645,,tomato_cut,0,1.0,30.0,88.0,44.49999999999375,,,4,1.0,30.0
1772,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,31.499999999999574,,tomato_cut,0,1.0,30.0,88.0,43.24999999999346,,,4,1.0,30.0
1773,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,32.749999999999716,,tomato_cut,0,1.0,30.0,88.0,41.99999999999318,,,4,1.0,30.0
1774,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,34.0,,tomato_cut,0,1.0,30.0,88.0,40.749999999992895,,,4,1.0,30.0
1775,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,35.250000000000284,,tomato_cut,0,1.0,30.0,88.0,39.49999999999261,,,4,1.0,30.0
1776,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,36.50000000000057,,tomato_cut,0,1.0,30.0,88.0,38.249999999992326,,,4,1.0,30.0
1777,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,37.75000000000085,,tomato_cut,0,1.0,30.0,88.0,36.99999999999204,,,4,1.0,30.0
1778,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,39.00000000000114,,tomato_cut,0,1.0,30.0,88.0,35.74999999999176,,,4,1.0,30.0
1779,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,40.25000000000142,,tomato_cut,0,1.0,30.0,88.0,34.49999999999147,,,4,1.0,30.0
1780,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,None_cut,4.0,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,41.500000000001705,,tomato_cut,0,1.0,30.0,88.0,33.24999999999119,,,4,1.0,30.0
