tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,7a4414b71ee06dd5_score,player_aa27f3dd_x,player_aa27f3dd_y,player_aa27f3dd_move_target,player_aa27f3dd_item,player_aa27f3dd_score,player_aa27f3dd_cut_speed,player_aa27f3dd_speed,player_35b02cac_x,player_35b02cac_y,player_35b02cac_move_target,player_35b02cac_item,player_35b02cac_score,player_35b02cac_cut_speed,player_35b02cac_speed,9a1fed9a8f2cfb7f_score,4fb6f1093fdf305f_message,48b2490b23af68b4_score
3398,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.49999999999602,24.0,,tomato,0,1.0,30.0,98.00965795619975,40.0008334317442,,,0,1.0,30.0,,,0.0
3399,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.24999999999574,24.0,,tomato,0,1.0,30.0,99.25965794410233,40.00065952019415,,,0,1.0,30.0,,,0.0
3400,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99999999999545,24.0,,tomato,0,1.0,30.0,100.50965793200491,40.0004856086441,,,0,1.0,30.0,,,0.0
3401,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.74999999999517,24.0,,tomato,0,1.0,30.0,101.7596579199075,40.00031169709405,,,0,1.0,30.0,,,0.0
3402,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.49999999999488,24.0,,tomato,0,1.0,30.0,103.00965790781008,40.000137785544,,,0,1.0,30.0,,,0.0
3403,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.2499999999946,24.0,,tomato,0,1.0,30.0,104.25965790006732,40.00002574609793,,,0,1.0,30.0,,,0.0
3404,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.999999999994316,24.0,,tomato,0,1.0,30.0,105.50965790006619,40.000023701503395,,,0,1.0,30.0,,,0.0
3405,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.74999999999403,24.0,,tomato,0,1.0,30.0,106.75965790006505,40.00002165690868,,,0,1.0,30.0,,,0.0
3406,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.49999999999375,24.0,,tomato,0,1.0,30.0,108.00965790006391,40.000019612313785,,,0,1.0,30.0,,,0.0
3407,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.24999999999346,24.0,,tomato,0,1.0,30.0,109.25965790006278,40.00001756771889,,,0,1.0,30.0,,,0.0
3408,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.99999999999318,24.0,,tomato,0,1.0,30.0,110.50965790006164,40.000015523124,,,0,1.0,30.0,,,0.0
3409,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.749999999992895,24.0,,tomato,0,1.0,30.0,111.7596579000605,40.000013478529105,,,0,1.0,30.0,,,0.0
3410,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.49999999999261,24.0,,tomato,0,1.0,30.0,113.00965790005937,40.00001143393421,,,0,1.0,30.0,,,0.0
3411,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.249999999992326,24.0,,tomato,0,1.0,30.0,114.25965790005823,40.00000938933932,,,0,1.0,30.0,,,0.0
3412,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.99999999999204,24.0,,tomato,0,1.0,30.0,115.50965790005709,40.000007344744425,,,0,1.0,30.0,,,0.0
3413,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.74999999999176,24.0,,tomato,0,1.0,30.0,116.75965790005596,40.00000530014953,,,0,1.0,30.0,,,0.0
3414,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.49999999999147,24.0,,tomato,0,1.0,30.0,118.00965790005482,40.00000325555464,,,0,1.0,30.0,,,0.0
3415,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.24999999999119,24.0,,tomato,0,1.0,30.0,119.25965790005368,40.000001210959745,,,0,1.0,30.0,,,0.0
3416,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.999999999990905,24.0,,tomato,0,1.0,30.0,120.30755073307562,39.50796095638258,,,0,1.0,30.0,,,0.0
3417,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.74999999999062,24.0,,tomato,0,1.0,30.0,121.19664507775853,38.62931925110462,,,0,1.0,30.0,,,0.0
3418,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.49999999999034,24.0,,tomato,0,1.0,30.0,122.08573942244145,37.75067754582639,,,0,1.0,30.0,,,0.0
3419,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.24999999999005,24.0,,tomato,0,1.0,30.0,122.97483376712437,36.872035840548165,,,0,1.0,30.0,,,0.0
3420,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.99999999998977,24.0,,tomato,0,1.0,30.0,123.86392811180728,35.99339413526994,,,0,1.0,30.0,,,0.0
3421,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.749999999989484,24.0,,tomato,0,1.0,30.0,124.7530224564902,35.11475242999171,,,0,1.0,30.0,,,0.0
3422,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.4999999999892,24.0,,tomato,0,1.0,30.0,125.64211680117312,34.236110724713484,,,0,1.0,30.0,,,0.0
3423,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.52408922643008,24.66756619610841,,tomato,0,1.0,30.0,126.53121114585603,33.35746901943526,,,0,1.0,30.0,,,0.0
3424,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.634732945431324,25.545942769935266,,tomato,0,1.0,30.0,127.42030549053895,32.47882731415703,,,0,1.0,30.0,,,0.0
3425,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.74537666443257,26.42431934376212,,tomato,0,1.0,30.0,128.30939983522185,31.600185608878967,,,0,1.0,30.0,,,0.0
3426,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.856020383433815,27.302695917588977,,tomato,0,1.0,30.0,129.19849417990477,30.721543903601095,,,0,1.0,30.0,,,0.0
3427,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.96666410243506,28.181072491415833,,tomato,0,1.0,30.0,130.0875885245877,29.842902198323223,,,0,1.0,30.0,,,0.0
3428,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.07730782143631,29.05944906524269,,tomato,0,1.0,30.0,130.9766828692706,28.96426049304535,,,0,1.0,30.0,,,0.0
3429,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.18795154043755,29.937825639069217,,tomato,0,1.0,30.0,131.86577721395352,28.085618787767142,,,0,1.0,30.0,,,0.0
3430,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.2985952594388,30.816202212895718,,tomato,0,1.0,30.0,132.75487155863644,27.206977082488915,,,0,1.0,30.0,,,0.0
3431,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.409238978440044,31.694578786722218,,tomato,0,1.0,30.0,133.64396590331935,26.32833537721069,,,0,1.0,30.0,,,0.0
3432,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.519882697441098,32.57295536054872,,tomato,0,1.0,30.0,134.53306024800227,25.449693671932312,,,0,1.0,30.0,,,0.0
3433,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.630526416441988,33.45133193437522,,tomato,0,1.0,30.0,135.42215459268488,24.571051966653577,,,0,1.0,30.0,,,0.0
3434,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.74117013544288,34.32970850820172,,tomato,0,1.0,30.0,136.0,24.0,,,0,1.0,30.0,,,0.0
3435,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.85181385444377,35.20808508202822,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3436,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.96245757344466,36.08646165585472,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3437,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.07310129244555,36.96483822968122,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3438,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.183745011446586,37.84321480350772,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3439,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.29438873044783,38.72159137733434,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3440,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.405032449449077,39.59996795116105,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3441,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3442,test,True,0,1,,0.0,0,0,2,tomato,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3443,test,True,0,1,,0.0,0,0,2,tomato,0.041666666666666664,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3444,test,True,0,1,,0.0,0,0,2,tomato,0.08333333333333333,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3445,test,True,0,1,,0.0,0,0,2,tomato,0.125,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3446,test,True,0,1,,0.0,0,0,2,tomato,0.16666666666666666,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3447,test,True,0,1,,0.0,0,0,2,tomato,0.20833333333333331,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3448,test,True,0,1,,0.0,0,0,2,tomato,0.24999999999999997,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3449,test,True,0,1,,0.0,0,0,2,tomato,0.29166666666666663,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3450,test,True,0,1,,0.0,0,0,2,tomato,0.3333333333333333,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3451,test,True,0,1,,0.0,0,0,2,tomato,0.375,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3452,test,True,0,1,,0.0,0,0,2,tomato,0.4166666666666667,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3453,test,True,0,1,,0.0,0,0,2,tomato,0.45833333333333337,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3454,test,True,0,1,,0.0,0,0,2,tomato,0.5,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3455,test,True,0,1,,0.0,0,0,2,tomato,0.5416666666666666,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3456,test,True,0,1,,0.0,0,0,2,tomato,0.5833333333333333,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3457,test,True,0,1,,0.0,0,0,2,tomato,0.6249999999999999,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3458,test,True,0,1,,0.0,0,0,2,tomato,0.6666666666666665,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3459,test,True,0,1,,0.0,0,0,2,tomato,0.7083333333333331,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3460,test,True,0,1,,0.0,0,0,2,tomato,0.7499999999999998,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3461,test,True,0,1,,0.0,0,0,2,tomato,0.7916666666666664,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3462,test,True,0,1,,0.0,0,0,2,tomato,0.833333333333333,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3463,test,True,0,1,,0.0,0,0,2,tomato,0.8749999999999997,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
3464,test,True,0,1,,0.0,0,0,2,tomato,0.9166666666666663,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
