tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,822227e957a6e4d5_score,player_bd361d44_x,player_bd361d44_y,player_bd361d44_move_target,player_bd361d44_item,player_bd361d44_score,player_bd361d44_cut_speed,player_bd361d44_speed,player_2233c9b2_x,player_2233c9b2_y,player_2233c9b2_move_target,player_2233c9b2_item,player_2233c9b2_score,player_2233c9b2_cut_speed,player_2233c9b2_speed
2499,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.0000000000000013,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.49999999999602,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2500,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.041666666666668,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.24999999999574,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2501,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.0833333333333344,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.99999999999545,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2502,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.125000000000001,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.74999999999517,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2503,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.1666666666666674,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.49999999999488,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2504,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.208333333333334,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.2499999999946,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2505,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.2500000000000004,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.99999999999432,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2506,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.291666666666667,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.74999999999403,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2507,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.3333333333333335,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.49999999999375,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2508,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.375,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.24999999999346,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2509,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.4166666666666665,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.99999999999318,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2510,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.458333333333333,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.7499999999929,24.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2511,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.4999999999999996,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.70196048263347,24.49189088134284,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2512,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.541666666666666,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.81260420163471,25.37026745516934,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2513,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.5833333333333326,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.92324792063596,26.24864402899584,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2514,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.624999999999999,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.0338916396372,27.12702060282234,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2515,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.6666666666666656,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.14453535863845,28.00539717664884,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2516,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.708333333333332,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.2551790776397,28.883773750475342,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2517,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.7499999999999987,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.36582279664094,29.762150324301842,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2518,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.791666666666665,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.47646651564219,30.640526898128343,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2519,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.8333333333333317,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.58711023464343,31.518903471954843,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2520,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.8749999999999982,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.69775395364444,32.39728004578134,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2521,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.9166666666666647,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.80839767264497,33.275656619607844,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2522,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.91904139164551,34.154033193434344,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2523,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato,2.999999999999998,2,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.02968511064632,35.032409767260845,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2524,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.0416666666666643,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.14032882964735,35.910786341087345,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2525,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.083333333333331,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.25097254864839,36.789162914913845,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2526,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.1249999999999973,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.361616267649424,37.667539488740346,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2527,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.47225998665046,38.545916062566846,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2528,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.2083333333333304,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.582903705651496,39.424292636393346,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2529,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2530,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.2916666666666634,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2531,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.33333333333333,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.250000000000284,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2532,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.3749999999999964,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.50000000000057,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2533,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.416666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.75000000000085,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2534,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.4583333333333295,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.00000000000114,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2535,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.25000000000142,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2536,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.5416666666666625,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.500000000001705,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2537,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.583333333333329,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.75000000000199,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2538,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.00000000000227,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2539,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.25000000000256,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2540,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.7083333333333286,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.50000000000284,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2541,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.75000000000313,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2542,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.00000000000341,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2543,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.2500000000037,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2544,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.50000000000398,40.0,,plate,2,1.0,30.0,24.0,56.0,,,3,1.0,30.0
2545,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.75000000000426,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2546,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.00000000000455,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2547,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.25000000000483,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2548,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.50000000000512,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2549,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.7500000000054,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2550,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.00000000000568,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2551,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.25000000000597,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2552,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.50000000000625,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2553,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.75000000000654,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2554,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.00000000000682,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2555,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.2500000000071,40.0,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2556,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.29803951736653,39.50810911865716,,plate,2,1.0,30.0,24.0,56.0,,tomato_cut,3,1.0,30.0
2557,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.18739579836529,38.62973254483066,,plate,2,1.0,30.0,24.0,57.250000000000284,,tomato_cut,3,1.0,30.0
2558,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.07675207936404,37.75135597100416,,plate,2,1.0,30.0,24.0,58.50000000000057,,tomato_cut,3,1.0,30.0
2559,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.9661083603628,36.87297939717766,,plate,2,1.0,30.0,24.0,59.75000000000085,,tomato_cut,3,1.0,30.0
2560,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.85546464136155,35.99460282335116,,plate,2,1.0,30.0,24.0,61.00000000000114,,tomato_cut,3,1.0,30.0
2561,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.7448209223603,35.11622624952466,,plate,2,1.0,30.0,24.0,62.25000000000142,,tomato_cut,3,1.0,30.0
2562,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.52808398546784,35.40267210200369,,plate,2,1.0,30.0,24.0,63.500000000001705,,tomato_cut,3,1.0,30.0
2563,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.31134704857539,35.689117954482725,,plate,2,1.0,30.0,24.0,64.75000000000199,,tomato_cut,3,1.0,30.0
2564,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.09461011168293,35.97556380696176,,plate,2,1.0,30.0,24.0,66.00000000000227,,tomato_cut,3,1.0,30.0
2565,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.87787317479047,36.26200965944079,,plate,2,1.0,30.0,24.0,67.25000000000256,,tomato_cut,3,1.0,30.0
2566,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.661136237898,36.548455511919826,,plate,2,1.0,30.0,24.0,68.50000000000284,,tomato_cut,3,1.0,30.0
2567,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.44439930100555,36.83490136439886,,plate,2,1.0,30.0,24.0,69.75000000000313,,tomato_cut,3,1.0,30.0
2568,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.22766236411309,37.12134721687789,,plate,2,1.0,30.0,24.0,71.00000000000341,,tomato_cut,3,1.0,30.0
2569,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.01092542722063,37.40779306935693,,plate,2,1.0,30.0,24.0,72.0,,tomato_cut,3,1.0,30.0
2570,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.79418849032817,37.69423892183596,,plate,2,1.0,30.0,24.0,72.0,,,3,1.0,30.0
2571,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.57745155343571,37.980684774314994,,plate,2,1.0,30.0,24.0,72.0,,,3,1.0,30.0
2572,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.36071461654325,38.26713062679403,,plate,2,1.0,30.0,24.0,72.0,,,3,1.0,30.0
2573,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.14397767965079,38.55357647927306,,plate,2,1.0,30.0,24.0,72.0,,,3,1.0,30.0
2574,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,3.749999999999995,3,2,2,,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.92724074275833,38.840022331752095,,plate,2,1.0,30.0,24.0,72.0,,,3,1.0,30.0
