tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,da99719e0b71511d_score,player_291a33ad_x,player_291a33ad_y,player_291a33ad_move_target,player_291a33ad_item,player_291a33ad_score,player_291a33ad_cut_speed,player_291a33ad_speed,player_e47a5118_x,player_e47a5118_y,player_e47a5118_move_target,player_e47a5118_item,player_e47a5118_score,player_e47a5118_cut_speed,player_e47a5118_speed
2598,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.4375,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.13864087933982,51.13864087934323,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2599,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.4583333333333335,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.69669914109843,50.6966991411017,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2600,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.479166666666667,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.25475740285705,50.25475740286018,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2601,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.5000000000000004,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.81281566461566,49.812815664618654,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2602,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.520833333333334,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.37087392637426,49.37087392637713,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2603,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.5416666666666674,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.92893218813288,48.928932188135605,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2604,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.562500000000001,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.4869904498915,48.48699044989408,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2605,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.5833333333333344,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.0450487116501,48.045048711652555,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2606,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.604166666666668,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.6031069734087,47.60310697341103,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2607,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.6250000000000013,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.16116523516732,47.161165235169506,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2608,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.645833333333335,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.71922349692593,46.71922349692798,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2609,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.6666666666666683,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.27728175868454,46.277281758686456,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2610,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.6875000000000018,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.83534002044314,45.83534002044493,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2611,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.7083333333333353,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.39339828220176,45.39339828220341,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2612,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.7291666666666687,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.95145654396038,44.95145654396188,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2613,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.750000000000002,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.50951480571898,44.50951480572036,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2614,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.7708333333333357,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.06757306747758,44.06757306747883,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2615,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.791666666666669,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.6256313292362,43.62563132923731,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2616,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.8125000000000027,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.18368959099482,43.18368959099578,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2617,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.833333333333336,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.74174785275342,42.74174785275426,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2618,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.8541666666666696,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.29980611451202,42.299806114512734,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2619,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.875000000000003,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.85786437627064,41.85786437627121,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2620,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.8958333333333366,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.41592263802924,41.415922638029684,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2621,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.91666666666667,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.97398089978786,40.97398089978816,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2622,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.9375000000000036,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.53203916154646,40.532039161546635,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2623,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.958333333333337,2,3,2,tomato_salad,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2624,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato,2.9791666666666705,2,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2625,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.000000000000004,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2626,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.0208333333333375,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2627,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.041666666666671,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2628,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.0625000000000044,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2629,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.083333333333338,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2630,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.1041666666666714,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2631,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.125000000000005,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2632,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.1458333333333384,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2633,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.166666666666672,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2634,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.1875000000000053,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2635,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2636,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.2291666666666723,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2637,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.2500000000000058,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2638,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.2708333333333393,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2639,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.2916666666666727,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2640,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.312500000000006,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2641,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.3333333333333397,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2642,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.354166666666673,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2643,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.3750000000000067,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2644,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.39583333333334,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2645,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.4166666666666736,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2646,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.437500000000007,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2647,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2648,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2649,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2650,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,tomato_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2651,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2652,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2653,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.44194173824224,40.441941738241525,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2654,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.88388347648447,40.88388347648305,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2655,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.3258252147267,41.325825214724574,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2656,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.76776695296894,41.7677669529661,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2657,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.20970869121118,42.209708691207624,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2658,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.65165042945323,42.65165042944915,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2659,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.09359216769462,43.09359216769067,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2660,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.535533905936,43.5355339059322,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2661,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.97747564417739,43.97747564417372,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2662,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.41941738241879,44.41941738241525,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2663,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.86135912066018,44.86135912065677,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2664,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.30330085890157,45.3033008588983,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2665,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.74524259714295,45.74524259713982,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2666,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.18718433538434,46.187184335381346,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2667,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.62912607362574,46.62912607362287,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
2668,0,1,,0,2,,0,3,,1,0,tomato,2.4583333333333335,2,2,0,None_cut,3.4583333333333406,3,3,2,,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.07106781186712,47.071067811864395,,tomato_salad,1,1.0,15.0,40.0,24.0,,tomato_cut,1,0.5,30.0
