tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,563cf2b8cd856e2a_score,player_a445317c_x,player_a445317c_y,player_a445317c_move_target,player_a445317c_item,player_a445317c_score,player_a445317c_cut_speed,player_a445317c_speed,player_920e62ba_x,player_920e62ba_y,player_920e62ba_move_target,player_920e62ba_item,player_920e62ba_score,player_920e62ba_cut_speed,player_920e62ba_speed
2709,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.99999999999898,,,1,1.0,12.0,72.2500000000037,40.0,,,1,0.2,30.0
2710,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.49999999999872,,,1,1.0,12.0,73.50000000000398,40.0,,,1,0.2,30.0
2711,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.999999999998465,,,1,1.0,12.0,74.75000000000426,40.0,,,1,0.2,30.0
2712,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.49999999999821,,,1,1.0,12.0,76.00000000000455,40.0,,,1,0.2,30.0
2713,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.999999999997954,,,1,1.0,12.0,77.25000000000483,40.0,,,1,0.2,30.0
2714,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.4999999999977,,,1,1.0,12.0,78.50000000000512,40.0,,,1,0.2,30.0
2715,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.99999999999744,,,1,1.0,12.0,79.7500000000054,40.0,,,1,0.2,30.0
2716,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.499999999997186,,,1,1.0,12.0,81.00000000000568,40.0,,,1,0.2,30.0
2717,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,49.99999999999693,,,1,1.0,12.0,82.25000000000597,40.0,,,1,0.2,30.0
2718,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,49.499999999996675,,,1,1.0,12.0,83.50000000000625,40.0,,,1,0.2,30.0
2719,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.99999999999642,,,1,1.0,12.0,84.75000000000654,40.0,,,1,0.2,30.0
2720,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.49999999999616,,,1,1.0,12.0,86.00000000000682,40.0,,,1,0.2,30.0
2721,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.99999999999591,,,1,1.0,12.0,87.2500000000071,40.0,,,1,0.2,30.0
2722,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.49999999999565,,,1,1.0,12.0,88.29803951736653,39.50810911865716,,,1,0.2,30.0
2723,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.999999999995396,,,1,1.0,12.0,89.18739579836529,38.62973254483066,,,1,0.2,30.0
2724,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.49999999999514,,,1,1.0,12.0,90.07675207936404,37.75135597100416,,,1,0.2,30.0
2725,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.999999999994884,,,1,1.0,12.0,90.9661083603628,36.87297939717766,,,1,0.2,30.0
2726,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.49999999999463,,,1,1.0,12.0,91.85546464136155,35.99460282335116,,,1,0.2,30.0
2727,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.99999999999437,,,1,1.0,12.0,92.7448209223603,35.11622624952466,,,1,0.2,30.0
2728,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.49999999999412,,,1,1.0,12.0,93.63417720335906,34.23784967569816,,,1,0.2,30.0
2729,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.99999999999386,,,1,1.0,12.0,94.52353348435781,33.35947310187166,,,1,0.2,30.0
2730,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.499999999993605,,,1,1.0,12.0,95.41288976535657,32.48109652804516,,,1,0.2,30.0
2731,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.99999999999335,,,1,1.0,12.0,96.30224604635532,31.602719954218657,,,1,0.2,30.0
2732,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.49999999999309,,,1,1.0,12.0,97.19160232735408,30.724343380392156,,,1,0.2,30.0
2733,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.99999999999284,,,1,1.0,12.0,98.08095860835283,29.845966806565656,,,1,0.2,30.0
2734,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.49999999999258,,,1,1.0,12.0,98.97031488935158,28.967590232739155,,,1,0.2,30.0
2735,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.999999999992326,,,1,1.0,12.0,99.85967117035034,28.089213658912655,,,1,0.2,30.0
2736,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.49999999999207,,,1,1.0,12.0,100.7490274513491,27.210837085086226,,,1,0.2,30.0
2737,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.14054025181224,40.05770299503217,,,1,1.0,12.0,101.63838373234823,26.33246051126008,,,1,0.2,30.0
2738,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.49189088134284,39.70196048263281,,,1,1.0,12.0,102.52774001334755,25.454083937433936,,,1,0.2,30.0
2739,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.84324151087344,39.346217970233454,,,1,1.0,12.0,103.41709629434688,24.57570736360779,,,1,0.2,30.0
2740,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.19459214040404,38.990475457834094,,,1,1.0,12.0,104.0,24.0,,,1,0.2,30.0
2741,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.54594276993464,38.634732945434735,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2742,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.89729339946524,38.278990433035375,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2743,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.24864402899584,37.923247920636015,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2744,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.59999465852644,37.567505408236656,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2745,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.95134528805704,37.211762895837296,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2746,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.30269591758764,36.85602038343794,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2747,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.65404654711824,36.50027787103858,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2748,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.00539717664884,36.14453535863922,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2749,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.356747806179442,35.78879284623986,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2750,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.708098435710042,35.4330503338405,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2751,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.059449065240642,35.07730782144114,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2752,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.410799694771242,34.72156530904178,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2753,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.762150324301842,34.36582279664242,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2754,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.113500953832443,34.01008028424306,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2755,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.464851583363043,33.6543377718437,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2756,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.816202212893643,33.29859525944434,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2757,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.167552842424243,32.94285274704498,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2758,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.518903471954843,32.58711023464562,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2759,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.870254101485443,32.23136772224592,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2760,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.22160473101604,31.875625209846195,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2761,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.57295536054664,31.51988269744648,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2762,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.924305990077244,31.164140185046765,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2763,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.275656619607844,30.80839767264705,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2764,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.627007249138444,30.452655160247335,,,1,1.0,12.0,103.11611652351695,24.88388347648305,,plate,1,0.2,30.0
2765,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.978357878669044,30.09691264784762,,,1,1.0,12.0,102.2322330470339,25.7677669529661,,plate,1,0.2,30.0
2766,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.329708508199644,29.741170135447906,,,1,1.0,12.0,101.34834957055085,26.65165042944915,,plate,1,0.2,30.0
2767,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.681059137730244,29.38542762304819,,,1,1.0,12.0,100.4644660940678,27.535533905932198,,plate,1,0.2,30.0
2768,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.032409767260845,29.029685110648476,,,1,1.0,12.0,99.58058261758475,28.419417382415247,,plate,1,0.2,30.0
2769,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.383760396791445,28.67394259824876,,,1,1.0,12.0,98.6966991411017,29.303300858898297,,plate,1,0.2,30.0
2770,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.735111026322045,28.318200085849046,,,1,1.0,12.0,97.81281566461865,30.187184335381346,,plate,1,0.2,30.0
2771,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.086461655852645,27.96245757344933,,,1,1.0,12.0,96.9289321881356,31.071067811864395,,plate,1,0.2,30.0
2772,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.437812285383245,27.606715061049616,,,1,1.0,12.0,96.04504871165256,31.954951288347445,,plate,1,0.2,30.0
2773,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.789162914913845,27.2509725486499,,,1,1.0,12.0,95.1611652351695,32.838834764830494,,plate,1,0.2,30.0
2774,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.140513544444445,26.895230036250187,,,1,1.0,12.0,94.27728175868646,33.722718241313544,,plate,1,0.2,30.0
2775,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.491864173975046,26.53948752385047,,,1,1.0,12.0,93.3933982822034,34.60660171779659,,plate,1,0.2,30.0
2776,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.843214803505646,26.183745011450757,,,1,1.0,12.0,92.50951480572036,35.49048519427964,,plate,1,0.2,30.0
2777,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.194565433036246,25.828002499051042,,,1,1.0,12.0,91.62563132923731,36.37436867076269,,plate,1,0.2,30.0
2778,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.545916062566846,25.472259986651327,,,1,1.0,12.0,90.74174785275426,37.25825214724574,,plate,1,0.2,30.0
2779,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.897266692097446,25.116517474251612,,,1,1.0,12.0,89.85786437627121,38.14213562372879,,plate,1,0.2,30.0
2780,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.248617321628046,24.760774961851897,,,1,1.0,12.0,88.97398089978816,39.02601910021184,,plate,1,0.2,30.0
2781,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.599967951158646,24.405032449452182,,,1,1.0,12.0,88.09009742330511,39.90990257669489,,plate,1,0.2,30.0
2782,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.899999999999989,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.013735514180425,24.196125625563692,,,1,1.0,12.0,87.20621394682206,40.79378605317794,,plate,1,0.2,30.0
