tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,71337cd02ebb4bc9_score,player_3571721d_x,player_3571721d_y,player_3571721d_move_target,player_3571721d_item,player_3571721d_score,player_3571721d_cut_speed,player_3571721d_speed,player_8fd3d7f5_x,player_8fd3d7f5_y,player_8fd3d7f5_move_target,player_8fd3d7f5_item,player_8fd3d7f5_score,player_8fd3d7f5_cut_speed,player_8fd3d7f5_speed
1985,0,1,,0,2,tomato_cut,3.883333333333322,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1986,0,1,,0,2,tomato_cut,3.8916666666666555,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1987,0,1,,0,2,tomato_cut,3.899999999999989,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1988,0,1,,0,2,tomato_cut,3.908333333333322,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1989,0,1,,0,2,tomato_cut,3.9166666666666554,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1990,0,1,,0,2,tomato_cut,3.9249999999999887,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1991,0,1,,0,2,tomato_cut,3.933333333333322,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1992,0,1,,0,2,tomato_cut,3.9416666666666553,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1993,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1994,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1995,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1996,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,41.250000000000284,,,0,0.2,30.0
1997,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,42.50000000000057,,,0,0.2,30.0
1998,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,43.75000000000085,,,0,0.2,30.0
1999,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,45.00000000000114,,,0,0.2,30.0
2000,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,46.25000000000142,,,0,0.2,30.0
2001,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,47.500000000001705,,,0,0.2,30.0
2002,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,48.75000000000199,,,0,0.2,30.0
2003,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,50.000000000002274,,,0,0.2,30.0
2004,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,51.25000000000256,,,0,0.2,30.0
2005,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,52.50000000000284,,,0,0.2,30.0
2006,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,53.750000000003126,,,0,0.2,30.0
2007,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,55.00000000000341,,,0,0.2,30.0
2008,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,56.250000000003695,,,0,0.2,30.0
2009,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,57.50000000000398,,,0,0.2,30.0
2010,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,58.75000000000426,,,0,0.2,30.0
2011,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,60.00000000000455,,,0,0.2,30.0
2012,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,61.25000000000483,,,0,0.2,30.0
2013,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,62.500000000005116,,,0,0.2,30.0
2014,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,63.7500000000054,,,0,0.2,30.0
2015,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,65.00000000000568,,,0,0.2,30.0
2016,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,66.25000000000597,,,0,0.2,30.0
2017,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,67.50000000000625,,,0,0.2,30.0
2018,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,68.75000000000654,,,0,0.2,30.0
2019,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,70.00000000000682,,,0,0.2,30.0
2020,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,71.2500000000071,,,0,0.2,30.0
2021,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,72.50000000000739,,,0,0.2,30.0
2022,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,73.75000000000767,,,0,0.2,30.0
2023,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,75.00000000000796,,,0,0.2,30.0
2024,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,76.25000000000824,,,0,0.2,30.0
2025,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,77.50000000000853,,,0,0.2,30.0
2026,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,78.75000000000881,,,0,0.2,30.0
2027,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,80.0000000000091,,,0,0.2,30.0
2028,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,81.25000000000938,,,0,0.2,30.0
2029,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,82.50000000000966,,,0,0.2,30.0
2030,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,83.75000000000995,,,0,0.2,30.0
2031,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,85.00000000001023,,,0,0.2,30.0
2032,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,86.25000000001052,,,0,0.2,30.0
2033,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.0,87.5000000000108,,,0,0.2,30.0
2034,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,24.66756619610841,88.47591077356992,,,0,0.2,30.0
2035,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,25.545942769935266,89.36526705456868,,,0,0.2,30.0
2036,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,26.42431934376212,90.25462333556743,,,0,0.2,30.0
2037,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,27.302695917588977,91.14397961656618,,,0,0.2,30.0
2038,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,28.181072491415833,92.03333589756494,,,0,0.2,30.0
2039,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,29.05944906524269,92.9226921785637,,,0,0.2,30.0
2040,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,29.937825639069217,93.81204845956245,,,0,0.2,30.0
2041,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,30.816202212895718,94.7014047405612,,,0,0.2,30.0
2042,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,31.694578786722218,95.59076102155996,,,0,0.2,30.0
2043,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,32.57295536054872,96.48011730255871,,,0,0.2,30.0
2044,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,33.45133193437522,97.36947358355746,,,0,0.2,30.0
2045,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,34.32970850820172,98.25882986455622,,,0,0.2,30.0
2046,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,35.20808508202822,99.14818614555497,,,0,0.2,30.0
2047,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,36.08646165585472,100.03754242655373,,,0,0.2,30.0
2048,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,36.96483822968122,100.92689870755248,,,0,0.2,30.0
2049,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,37.84321480350772,101.81625498855124,,,0,0.2,30.0
2050,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,38.72159137733422,102.70561126955039,,,0,0.2,30.0
2051,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,39.59996795116072,103.59496755055007,,,0,0.2,30.0
2052,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,40.49047625129634,103.144703231137,,,0,0.2,30.0
2053,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,41.384815622898,102.27140082738306,,,0,0.2,30.0
2054,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,42.27915499449966,101.39809842362912,,,0,0.2,30.0
2055,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,43.17349436610132,100.52479601987518,,,0,0.2,30.0
2056,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,44.06783373770298,99.65149361612124,,,0,0.2,30.0
2057,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,44.96217310930464,98.7781912123673,,,0,0.2,30.0
2058,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,45.856512480906304,97.90488880861336,,,0,0.2,30.0
2059,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,46.750851852507964,97.03158640485942,,,0,0.2,30.0
2060,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,47.645191224109624,96.15828400110549,,,0,0.2,30.0
2061,0,1,,0,2,tomato_cut,3.9499999999999886,3,0,3,None_cut,3.224999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,1,1.0,12.0,48.539530595711284,95.28498159735155,,,0,0.2,30.0
