tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a1a369ed96448681_score,player_6e3ae276_x,player_6e3ae276_y,player_6e3ae276_move_target,player_6e3ae276_item,player_6e3ae276_score,player_6e3ae276_cut_speed,player_6e3ae276_speed,player_79aa8b0f_x,player_79aa8b0f_y,player_79aa8b0f_move_target,player_79aa8b0f_item,player_79aa8b0f_score,player_79aa8b0f_cut_speed,player_79aa8b0f_speed,15681df14a221cb8_score,143f9da4fcf0d76a_message,abbdd3a2e3917e12_score
2965,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2966,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2967,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2968,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2969,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2970,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2971,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2972,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2973,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2974,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2975,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 1 seconds...
",
2976,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2977,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2978,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2979,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2980,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2981,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2982,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2983,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2984,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2985,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2986,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2987,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2988,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2989,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2990,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2991,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2992,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2993,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2994,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2995,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2996,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2997,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2998,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
2999,ready,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,0.0,"This was the practice round.
The real game begins now.
From now on, your score will be recorded.
Starting in 0 seconds...
",
3000,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3001,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3002,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3003,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3004,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3005,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3006,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3007,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3008,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.500000000000256,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3009,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.00000000000051,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3010,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.50000000000077,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3011,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.00000000000102,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3012,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.50000000000128,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3013,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.000000000001535,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3014,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.50000000000179,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3015,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.000000000002046,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3016,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.5000000000023,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3017,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000256,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3018,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.500000000002814,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3019,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.00000000000307,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3020,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.500000000003325,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3021,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.00000000000358,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3022,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.50000000000384,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3023,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.00000000000409,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3024,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.50000000000435,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3025,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.000000000004604,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3026,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.50000000000486,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3027,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.000000000005116,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3028,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.50000000000537,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3029,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.00000000000563,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3030,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.50000000000588,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3031,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.00000000000614,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
3032,test,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.500000000006395,,,0,1.0,12.0,88.0,40.0,,,0,0.2,30.0,,,0.0
