tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7e8159da1e9b77b7_score,player_8d412e76_x,player_8d412e76_y,player_8d412e76_move_target,player_8d412e76_item,player_8d412e76_score,player_8d412e76_cut_speed,player_8d412e76_speed,player_f33f78fe_x,player_f33f78fe_y,player_f33f78fe_move_target,player_f33f78fe_item,player_f33f78fe_score,player_f33f78fe_cut_speed,player_f33f78fe_speed
2737,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.38726215836263,94.23701871284204,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2738,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.49292278676097,93.36371630908712,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2739,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.59858341515931,92.4904139053322,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2740,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.70424404355765,91.61711150157727,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2741,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.80990467195599,90.74380909782235,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2742,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.91556530035433,89.87050669406743,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2743,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.02122592875267,88.99720429031251,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2744,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.19720842790548,88.0937735856825,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2745,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.181892440734686,86.84386742098903,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2746,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.16657645356389,85.59396125629556,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2747,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.1512604663931,84.34405509160209,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2748,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.1359444792223,83.09414892690862,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2749,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.12062849205151,81.84424276221515,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2750,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.105312504880715,80.59433659752168,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2751,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.08999651770992,79.3444304328282,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2752,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.074680530539126,78.09452426813473,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2753,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.05936454336833,76.84461810344126,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2754,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.04404855619754,75.59471193874779,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2755,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.028732569026744,74.34480577405432,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2756,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0134165818558,73.09489960936085,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2757,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00233743931928,71.84496717458981,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2758,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00215304012896,70.59496718819074,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2759,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00196864093864,69.34496720179166,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2760,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.001784241748325,68.09496721539259,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2761,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00159984255801,66.84496722899351,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2762,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00141544336769,65.59496724259444,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2763,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00123104417737,64.34496725619536,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2764,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.001046644987056,63.094967269796285,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2765,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00086224579674,61.84496728339721,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2766,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00067784660642,60.594967296998135,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2767,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000493447416105,59.34496731059906,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2768,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00030904822579,58.094967324199985,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2769,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00012464903547,56.84496733780091,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2770,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00002769588644,55.59496734487428,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2771,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000025475948426,54.344967344876125,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2772,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000023256010415,53.09496734487797,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2773,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000021036072404,51.84496734487982,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2774,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00001881613439,50.59496734488167,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2775,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00001659619638,49.344967344883514,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2776,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00001437625837,48.09496734488536,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2777,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00001215632061,46.84496734488721,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2778,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000993638295,45.59496734488906,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2779,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000007716445296,44.344967344890904,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2780,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000549650764,43.09496734489275,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2781,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000003276569984,41.8449673448946,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2782,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000105663233,40.594967344896446,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2783,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000032807895,39.344967344896844,,tomato,1,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0
2784,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000030135366,38.09496734489656,,tomato,1,1.0,30.0,87.11611652351695,24.88388347648305,,tomato,0,1.0,30.0
2785,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000027462837,36.844967344896276,,tomato,1,1.0,30.0,86.2322330470339,25.7677669529661,,tomato,0,1.0,30.0
2786,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000024790308,35.59496734489599,,tomato,1,1.0,30.0,85.34834957055085,26.65165042944915,,tomato,0,1.0,30.0
2787,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000022117779,34.34496734489571,,tomato,1,1.0,30.0,84.4644660940678,27.535533905932198,,tomato,0,1.0,30.0
2788,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000000194452504,33.09496734489542,,tomato,1,1.0,30.0,83.58058261758475,28.419417382415247,,tomato,0,1.0,30.0
2789,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.913297903890346,32.477247237009834,,tomato,1,1.0,30.0,82.6966991411017,29.303300858898297,,tomato,0,1.0,30.0
2790,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.82659561332819,31.859527129124245,,tomato,1,1.0,30.0,81.81281566461865,30.187184335381346,,tomato,0,1.0,30.0
2791,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.73989332276603,31.241807021238657,,tomato,1,1.0,30.0,80.9289321881356,31.071067811864395,,tomato,0,1.0,30.0
2792,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.65319103220387,30.624086913353068,,tomato,1,1.0,30.0,80.04504871165256,31.954951288347445,,tomato,0,1.0,30.0
2793,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.56648874164171,30.00636680546748,,tomato,1,1.0,30.0,79.1611652351695,32.838834764830494,,tomato,0,1.0,30.0
2794,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.479786451079555,29.38864669758189,,tomato,1,1.0,30.0,78.27728175868646,33.722718241313544,,tomato,0,1.0,30.0
2795,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.3930841605174,28.770926589696302,,tomato,1,1.0,30.0,77.3933982822034,34.60660171779659,,tomato,0,1.0,30.0
2796,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.30638186995501,28.153206481810713,,tomato,1,1.0,30.0,76.50951480572036,35.49048519427964,,tomato,0,1.0,30.0
2797,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.219679579392498,27.535486373925124,,tomato,1,1.0,30.0,75.62563132923731,36.37436867076269,,tomato,0,1.0,30.0
2798,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.132977288829984,26.917766266039536,,tomato,1,1.0,30.0,74.74174785275426,37.25825214724574,,tomato,0,1.0,30.0
2799,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.04627499826747,26.300046158153947,,tomato,1,1.0,30.0,73.85786437627121,38.14213562372879,,tomato,0,1.0,30.0
2800,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.959572707704957,25.682326050268205,,tomato,1,1.0,30.0,72.97398089978816,39.02601910021184,,tomato,0,1.0,30.0
2801,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,25.872870417142444,25.064605942382382,,tomato,1,1.0,30.0,72.19434681531624,39.95382555869017,,tomato,0,1.0,30.0
2802,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.78616812657993,24.44688583449656,,tomato,1,1.0,30.0,72.17920827225925,41.203733885133886,,tomato,0,1.0,30.0
2803,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato,1,1.0,30.0,72.16406972920225,42.4536422115776,,tomato,0,1.0,30.0
2804,0,1,,0,2,,0,3,,1,0,tomato,0.0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,,1,1.0,30.0,72.14893118614526,43.70355053802132,,tomato,0,1.0,30.0
2805,0,1,,0,2,,0,3,,1,0,tomato,0.041666666666666664,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,,1,1.0,30.0,72.13379264308827,44.953458864465034,,tomato,0,1.0,30.0
2806,0,1,,0,2,,0,3,,1,0,tomato,0.08333333333333333,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,,1,1.0,30.0,72.11865410003128,46.20336719090875,,tomato,0,1.0,30.0
2807,0,1,,0,2,,0,3,,1,0,tomato,0.125,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,,1,1.0,30.0,72.10351555697429,47.453275517352466,,tomato,0,1.0,30.0
2808,0,1,,0,2,,0,3,,1,0,tomato,0.16666666666666666,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,,1,1.0,30.0,72.0883770139173,48.70318384379618,,tomato,0,1.0,30.0
2809,0,1,,0,2,,0,3,,1,0,tomato,0.20833333333333331,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,,1,1.0,30.0,72.0732384708603,49.9530921702399,,tomato,0,1.0,30.0
