tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,099fb98f5076077b_score,player_0d8e0d18_x,player_0d8e0d18_y,player_0d8e0d18_move_target,player_0d8e0d18_item,player_0d8e0d18_score,player_0d8e0d18_cut_speed,player_0d8e0d18_speed,player_ff63bfac_x,player_ff63bfac_y,player_ff63bfac_move_target,player_ff63bfac_item,player_ff63bfac_score,player_ff63bfac_cut_speed,player_ff63bfac_speed
2359,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.11865410003128,46.20336719090875,,tomato,1,0.2,30.0
2360,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.10351555697429,47.453275517352466,,tomato,1,0.2,30.0
2361,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.088377013917295,48.70318384379618,,tomato,1,0.2,30.0
2362,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0732384708603,49.9530921702399,,tomato,1,0.2,30.0
2363,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.058099927803205,51.203000496683615,,tomato,1,0.2,30.0
2364,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.042961384745865,52.45290882312733,,tomato,1,0.2,30.0
2365,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.027822841688526,53.70281714957105,,tomato,1,0.2,30.0
2366,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.01268429863118,54.95272547601476,,tomato,1,0.2,30.0
2367,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00233106509781,56.20266313364169,,tomato,1,0.2,30.0
2368,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00214661430291,57.45266312003295,,tomato,1,0.2,30.0
2369,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.001962163508004,58.70266310642421,,tomato,1,0.2,30.0
2370,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.0017777127131,59.95266309281547,,tomato,1,0.2,30.0
2371,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.001593261918195,61.20266307920673,,tomato,1,0.2,30.0
2372,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00140881112329,62.45266306559799,,tomato,1,0.2,30.0
2373,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.001224360328386,63.70266305198925,,tomato,1,0.2,30.0
2374,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00103990953348,64.95266303837997,,tomato,1,0.2,30.0
2375,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00085545873858,66.20266302477052,,tomato,1,0.2,30.0
2376,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00067100794384,67.45266301116106,,tomato,1,0.2,30.0
2377,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.000486557149294,68.70266299755161,,tomato,1,0.2,30.0
2378,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.000302106354745,69.95266298394216,,tomato,1,0.2,30.0
2379,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.000117655560196,71.20266297033271,,tomato,1,0.2,30.0
2380,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00002795062478,72.45266296379884,,tomato,1,0.2,30.0
2381,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00002570340544,73.70266296379629,,tomato,1,0.2,30.0
2382,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00002345618579,74.95266296379373,,tomato,1,0.2,30.0
2383,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00002120896613,76.20266296379117,,tomato,1,0.2,30.0
2384,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00001896174648,77.45266296378861,,tomato,1,0.2,30.0
2385,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00001671452682,78.70266296378605,,tomato,1,0.2,30.0
2386,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,56.00001446730717,79.9526629637835,,tomato,1,0.2,30.0
2387,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,56.00001222008751,81.20266296378094,,tomato,1,0.2,30.0
2388,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,56.00000997286786,82.45266296377838,,tomato,1,0.2,30.0
2389,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,56.0000077256482,83.70266296377582,,tomato,1,0.2,30.0
2390,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,56.00000547842855,84.95266296377326,,tomato,1,0.2,30.0
2391,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,56.00000323120889,86.2026629637707,,tomato,1,0.2,30.0
2392,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,56.00000098398924,87.45266296376815,,tomato,1,0.2,30.0
2393,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,55.367516586920146,88.44294749693103,,tomato,1,0.2,30.0
2394,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,54.48906690935405,89.33223157076935,,tomato,1,0.2,30.0
2395,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,53.610617231787955,90.22151564460768,,tomato,1,0.2,30.0
2396,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,52.73216755422186,91.110799718446,,tomato,1,0.2,30.0
2397,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,51.853717876655764,92.00008379228433,,tomato,1,0.2,30.0
2398,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,50.97526819908967,92.88936786612265,,tomato,1,0.2,30.0
2399,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,50.09681852152357,93.77865193996098,,tomato,1,0.2,30.0
2400,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,49.21836884395748,94.66793601379959,,tomato,1,0.2,30.0
2401,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,48.33991916639138,95.55722008763848,,tomato,1,0.2,30.0
2402,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,47.46146948882529,96.44650416147736,,tomato,1,0.2,30.0
2403,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,46.58301981125919,97.33578823531624,,tomato,1,0.2,30.0
2404,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,45.704570133693096,98.22507230915512,,tomato,1,0.2,30.0
2405,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,44.826120456127,99.114356382994,,tomato,1,0.2,30.0
2406,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,43.947670778560905,100.00364045683288,,tomato,1,0.2,30.0
2407,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,43.06922110099481,100.89292453067176,,tomato,1,0.2,30.0
2408,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,42.190771423428714,101.78220860451064,,tomato,1,0.2,30.0
2409,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,tomato_salad,0,1.0,12.0,41.31232174586262,102.67149267834952,,tomato,1,0.2,30.0
2410,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.500000000000256,,tomato_salad,0,1.0,12.0,40.43387206829652,103.5607767521884,,tomato,1,0.2,30.0
2411,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,57.00000000000051,,tomato_salad,0,1.0,12.0,39.54352418770865,103.16367876323476,,tomato,1,0.2,30.0
2412,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,57.50000000000077,,tomato_salad,0,1.0,12.0,38.64877560189354,102.29079562776882,,tomato,1,0.2,30.0
2413,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,58.00000000000102,,tomato_salad,0,1.0,12.0,37.75402701607843,101.41791249230288,,tomato,1,0.2,30.0
2414,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,58.50000000000128,,tomato_salad,0,1.0,12.0,36.85927843026332,100.54502935683693,,tomato,1,0.2,30.0
2415,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,59.000000000001535,,tomato_salad,0,1.0,12.0,35.964529844448215,99.672146221371,,tomato,1,0.2,30.0
2416,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,59.50000000000179,,tomato_salad,0,1.0,12.0,35.06978125863311,98.79926308590505,,tomato,1,0.2,30.0
2417,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,60.000000000002046,,tomato_salad,0,1.0,12.0,34.175032672818,97.92637995043911,,tomato,1,0.2,30.0
2418,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,60.5000000000023,,tomato_salad,0,1.0,12.0,33.28028408700289,97.05349681497317,,tomato,1,0.2,30.0
2419,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,61.00000000000256,,tomato_salad,0,1.0,12.0,32.38553550118778,96.18061367950723,,tomato,1,0.2,30.0
2420,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,61.500000000002814,,tomato_salad,0,1.0,12.0,31.49078691537247,95.30773054404129,,tomato,1,0.2,30.0
2421,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,62.00000000000307,,tomato_salad,0,1.0,12.0,30.59603832955706,94.43484740857535,,tomato,1,0.2,30.0
2422,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,62.500000000003325,,tomato_salad,0,1.0,12.0,29.701289743741953,93.56196427310941,,tomato,1,0.2,30.0
2423,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.00000000000358,,tomato_salad,0,1.0,12.0,28.806541157926844,92.68908113764347,,tomato,1,0.2,30.0
2424,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.50000000000384,,tomato_salad,0,1.0,12.0,27.911792572111736,91.81619800217753,,tomato,1,0.2,30.0
2425,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.00000000000409,,tomato_salad,0,1.0,12.0,27.017043986296628,90.94331486671159,,tomato,1,0.2,30.0
2426,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.50000000000364,,tomato_salad,0,1.0,12.0,26.12229540048152,90.07043173124565,,tomato,1,0.2,30.0
2427,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.00000000000318,,tomato_salad,0,1.0,12.0,25.22754681466641,89.19754859577915,,tomato,1,0.2,30.0
2428,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.50000000000273,,tomato_salad,0,1.0,12.0,24.332798228851303,88.32466546031239,,tomato,1,0.2,30.0
2429,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.00000000000227,,tomato_salad,0,1.0,12.0,24.185557339184108,87.13131287274356,,tomato,1,0.2,30.0
2430,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.50000000000182,,tomato_salad,0,1.0,12.0,24.170229572366544,85.88140685245085,,tomato,1,0.2,30.0
