tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8f586923ca4798a7_score,player_a757b7ac_x,player_a757b7ac_y,player_a757b7ac_move_target,player_a757b7ac_item,player_a757b7ac_score,player_a757b7ac_cut_speed,player_a757b7ac_speed,player_d5e721dc_x,player_d5e721dc_y,player_d5e721dc_move_target,player_d5e721dc_item,player_d5e721dc_score,player_d5e721dc_cut_speed,player_d5e721dc_speed,2cfbfaee13303373_score,87adac642bb9d461_message,83d1c72ed97f54f3_score
4108,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.187184335381346,49.812815664618654,,,0,1.0,30.0,24.000000138177032,62.45747576278626,,tomato,0,1.0,30.0,,,0.0
4109,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.071067811864395,48.928932188135605,,,0,1.0,30.0,24.00000011142954,61.207475762785975,,tomato,0,1.0,30.0,,,0.0
4110,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.954951288347445,48.045048711652555,,,0,1.0,30.0,24.000000084682046,59.95747576278569,,tomato,0,1.0,30.0,,,0.0
4111,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.8388347648305,47.161165235169506,,,0,1.0,30.0,24.000000057934553,58.70747576278541,,tomato,0,1.0,30.0,,,0.0
4112,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.72271824131354,46.277281758686456,,,0,1.0,30.0,24.00000003118706,57.45747576278512,,tomato,0,1.0,30.0,,,0.0
4113,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.6066017177966,45.39339828220341,,,0,1.0,30.0,24.000000004439567,56.20747576278484,,tomato,0,1.0,30.0,,,0.0
4114,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.49048519427964,44.50951480572036,,,0,1.0,30.0,24.000000003853433,54.957475762784554,,tomato,0,1.0,30.0,,,0.0
4115,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.37436867076269,43.62563132923731,,,0,1.0,30.0,24.000000003531557,53.70747576278427,,tomato,0,1.0,30.0,,,0.0
4116,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.25825214724574,42.74174785275426,,,0,1.0,30.0,24.00000000320958,52.457475762783986,,tomato,0,1.0,30.0,,,0.0
4117,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.14213562372879,41.85786437627121,,,0,1.0,30.0,24.000000002887525,51.2074757627837,,tomato,0,1.0,30.0,,,0.0
4118,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.02601910021184,40.97398089978816,,,0,1.0,30.0,24.00000000256547,49.95747576278342,,tomato,0,1.0,30.0,,,0.0
4119,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.90990257669489,40.09009742330511,,,0,1.0,30.0,24.000000002243418,48.70747576278313,,tomato,0,1.0,30.0,,,0.0
4120,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.79378605317794,39.20621394682206,,,0,1.0,30.0,24.000000001921364,47.45747576278285,,tomato,0,1.0,30.0,,,0.0
4121,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.67766952966099,38.32233047033901,,,0,1.0,30.0,24.00000000159931,46.207475762782565,,tomato,0,1.0,30.0,,,0.0
4122,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.56155300614404,37.43844699385596,,,0,1.0,30.0,24.000000001277257,44.95747576278228,,tomato,0,1.0,30.0,,,0.0
4123,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.44543648262709,36.55456351737291,,,0,1.0,30.0,24.000000000955204,43.707475762781996,,tomato,0,1.0,30.0,,,0.0
4124,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.32931995911014,35.67068004088986,,,0,1.0,30.0,24.00000000063315,42.45747576278171,,tomato,0,1.0,30.0,,,0.0
4125,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.21320343559319,34.786796564406814,,,0,1.0,30.0,24.000000000311097,41.20747576278143,,tomato,0,1.0,30.0,,,0.0
4126,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.09708691207624,33.902913087923764,,,0,1.0,30.0,24.000000000049493,39.957475762781144,,tomato,0,1.0,30.0,,,0.0
4127,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.98097038855929,33.019029611440715,,,0,1.0,30.0,24.000000000045585,38.70747576278086,,tomato,0,1.0,30.0,,,0.0
4128,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.86485386504233,32.135146134957665,,,0,1.0,30.0,24.000000000041677,37.457475762780575,,tomato,0,1.0,30.0,,,0.0
4129,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.74873734152538,31.251262658474616,,,0,1.0,30.0,24.00000000003777,36.20747576278029,,tomato,0,1.0,30.0,,,0.0
4130,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.63262081800843,30.367379181991566,,,0,1.0,30.0,24.00000000003386,34.95747576278001,,tomato,0,1.0,30.0,,,0.0
4131,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.51650429449148,29.483495705508517,,,0,1.0,30.0,24.000000000029953,33.70747576277972,,tomato,0,1.0,30.0,,,0.0
4132,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.40038777097453,28.599612229025468,,,0,1.0,30.0,24.000000000026045,32.45747576277944,,tomato,0,1.0,30.0,,,0.0
4133,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.28427124745758,27.715728752542418,,,0,1.0,30.0,24.000000000022137,31.20747576277938,,tomato,0,1.0,30.0,,,0.0
4134,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.16815472394063,26.83184527605937,,,0,1.0,30.0,24.00000000001823,29.957475762779453,,tomato,0,1.0,30.0,,,0.0
4135,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.05203820042368,25.94796179957632,,,0,1.0,30.0,24.00000000001432,28.707475762779524,,tomato,0,1.0,30.0,,,0.0
4136,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.93592167690673,25.06407832309327,,,0,1.0,30.0,24.000000000010413,27.457475762779595,,tomato,0,1.0,30.0,,,0.0
4137,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,,0,1.0,30.0,24.000000000006587,26.207475762779666,,tomato,0,1.0,30.0,,,0.0
4138,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.000000000002856,24.957475762779737,,tomato,0,1.0,30.0,,,0.0
4139,test,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.5416666666666625,3,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,tomato,0,1.0,30.0,,,0.0
4140,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.0,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4141,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.041666666666666664,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4142,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.08333333333333333,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4143,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.125,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4144,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.16666666666666666,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4145,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.20833333333333331,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4146,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.24999999999999997,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4147,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.29166666666666663,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4148,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.3333333333333333,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4149,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.375,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4150,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.4166666666666667,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4151,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.45833333333333337,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4152,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.5,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4153,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.5416666666666666,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4154,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.5833333333333333,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4155,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.6249999999999999,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4156,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.6666666666666665,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4157,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.7083333333333331,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4158,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.7499999999999998,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4159,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.7916666666666664,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4160,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.833333333333333,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4161,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8749999999999997,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4162,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4163,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9583333333333329,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4164,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9999999999999996,0,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4165,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0416666666666663,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4166,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.083333333333333,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4167,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1249999999999998,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4168,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1666666666666665,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4169,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2083333333333333,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4170,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.25,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4171,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2916666666666667,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4172,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3333333333333335,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4173,test,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,tomato_cut,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
