tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,b1e5276f7954aa4f_score,player_eee64a55_x,player_eee64a55_y,player_eee64a55_move_target,player_eee64a55_item,player_eee64a55_score,player_eee64a55_cut_speed,player_eee64a55_speed,player_ded46ca7_x,player_ded46ca7_y,player_ded46ca7_move_target,player_ded46ca7_item,player_ded46ca7_score,player_ded46ca7_cut_speed,player_ded46ca7_speed,b2fb363a7a6f56cf_score,99cdfdcb30faa2c0_message,763bc06edebf8b31_score
4617,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,39.749999999996305,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4618,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,38.49999999999602,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4619,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,37.24999999999574,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4620,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,35.99999999999545,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4621,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,34.74999999999517,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4622,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,33.499999999994884,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4623,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,32.2499999999946,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4624,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,30.999999999994603,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4625,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,29.749999999994674,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4626,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,28.499999999994746,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4627,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,27.249999999994817,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4628,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,25.999999999994888,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4629,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.74999999999496,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4630,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4631,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.0,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4632,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.041666666666666664,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4633,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.08333333333333333,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4634,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.125,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4635,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.16666666666666666,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4636,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.20833333333333331,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4637,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.24999999999999997,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4638,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.29166666666666663,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4639,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.3333333333333333,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4640,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.375,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4641,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.4166666666666667,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4642,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.45833333333333337,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4643,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.5,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4644,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.5416666666666666,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4645,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.5833333333333333,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4646,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.6249999999999999,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4647,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.6666666666666665,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4648,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.7083333333333331,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4649,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.7499999999999998,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4650,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.7916666666666664,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4651,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.833333333333333,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4652,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.8749999999999997,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4653,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.9166666666666663,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4654,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.9583333333333329,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4655,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.9999999999999996,0,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4656,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.0416666666666663,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4657,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4658,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.1249999999999998,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4659,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.1666666666666665,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4660,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.2083333333333333,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4661,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.25,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4662,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.2916666666666667,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4663,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4664,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4665,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.416666666666667,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4666,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333337,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4667,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.5000000000000004,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4668,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.5416666666666672,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4669,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.583333333333334,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4670,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4671,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4672,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4673,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7500000000000009,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4674,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7916666666666676,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4675,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4676,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.875000000000001,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4677,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4678,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4679,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0000000000000013,2,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
4680,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.041666666666668,2,2,2,tomato_cut,2,3,,2,4,tomato,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,136.0,24.0,,plate,0,1.0,30.0,,,0.0
