tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,80e56876183e2598_score,player_f6c916c3_x,player_f6c916c3_y,player_f6c916c3_move_target,player_f6c916c3_item,player_f6c916c3_score,player_f6c916c3_cut_speed,player_f6c916c3_speed,player_fde12707_x,player_fde12707_y,player_fde12707_move_target,player_fde12707_item,player_fde12707_score,player_fde12707_cut_speed,player_fde12707_speed
2709,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,82.79244363314886,29.143265547505262,,,4,0.2,30.0
2710,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,83.68179991414819,28.264888973679117,,,4,0.2,30.0
2711,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,84.57115619514751,27.386512399852972,,,4,0.2,30.0
2712,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,85.46051247614683,26.508135826026827,,,4,0.2,30.0
2713,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,86.34986875714615,25.62975925220068,,,4,0.2,30.0
2714,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,87.23922503814548,24.751382678374537,,,4,0.2,30.0
2715,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,88.0,24.0,,,4,0.2,30.0
2716,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato_cut,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2717,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2718,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2719,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2720,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2721,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2722,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2723,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2724,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2725,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2726,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2727,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2728,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2729,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2730,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2731,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2732,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2733,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2734,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2735,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2736,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2737,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,1,1.0,12.0,88.0,24.0,,tomato,4,0.2,30.0
2738,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.500000000000256,,,1,1.0,12.0,87.11611652351695,24.88388347648305,,tomato,4,0.2,30.0
2739,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,41.00000000000051,,,1,1.0,12.0,86.2322330470339,25.7677669529661,,tomato,4,0.2,30.0
2740,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,41.50000000000077,,,1,1.0,12.0,85.34834957055085,26.65165042944915,,tomato,4,0.2,30.0
2741,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,42.00000000000102,,,1,1.0,12.0,84.4644660940678,27.535533905932198,,tomato,4,0.2,30.0
2742,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,42.50000000000128,,,1,1.0,12.0,83.58058261758475,28.419417382415247,,tomato,4,0.2,30.0
2743,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,43.000000000001535,,,1,1.0,12.0,82.6966991411017,29.303300858898297,,tomato,4,0.2,30.0
2744,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,43.50000000000179,,,1,1.0,12.0,81.81281566461865,30.187184335381346,,tomato,4,0.2,30.0
2745,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,44.000000000002046,,,1,1.0,12.0,80.9289321881356,31.071067811864395,,tomato,4,0.2,30.0
2746,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,44.5000000000023,,,1,1.0,12.0,80.04504871165256,31.954951288347445,,tomato,4,0.2,30.0
2747,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,45.00000000000256,,,1,1.0,12.0,79.1611652351695,32.838834764830494,,tomato,4,0.2,30.0
2748,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,45.500000000002814,,,1,1.0,12.0,78.27728175868646,33.722718241313544,,tomato,4,0.2,30.0
2749,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,46.00000000000307,,,1,1.0,12.0,77.3933982822034,34.60660171779659,,tomato,4,0.2,30.0
2750,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,46.500000000003325,,,1,1.0,12.0,76.50951480572036,35.49048519427964,,tomato,4,0.2,30.0
2751,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.00000000000358,,,1,1.0,12.0,75.62563132923731,36.37436867076269,,tomato,4,0.2,30.0
2752,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.50000000000384,,,1,1.0,12.0,74.74174785275426,37.25825214724574,,tomato,4,0.2,30.0
2753,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.00000000000409,,,1,1.0,12.0,73.85786437627121,38.14213562372879,,tomato,4,0.2,30.0
2754,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.50000000000435,,,1,1.0,12.0,72.97398089978816,39.02601910021184,,tomato,4,0.2,30.0
2755,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,49.000000000004604,,,1,1.0,12.0,72.19434681531624,39.95382555869017,,tomato,4,0.2,30.0
2756,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,49.50000000000486,,,1,1.0,12.0,72.17920827225925,41.203733885133886,,tomato,4,0.2,30.0
2757,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.000000000005116,,,1,1.0,12.0,72.16406972920225,42.4536422115776,,tomato,4,0.2,30.0
2758,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.50000000000537,,,1,1.0,12.0,72.14893118614526,43.70355053802132,,tomato,4,0.2,30.0
2759,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,51.00000000000563,,,1,1.0,12.0,72.13379264308827,44.953458864465034,,tomato,4,0.2,30.0
2760,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,51.50000000000588,,,1,1.0,12.0,72.11865410003128,46.20336719090875,,tomato,4,0.2,30.0
2761,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.00000000000614,,,1,1.0,12.0,72.10351555697429,47.453275517352466,,tomato,4,0.2,30.0
2762,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.500000000006395,,,1,1.0,12.0,72.0883770139173,48.70318384379618,,tomato,4,0.2,30.0
2763,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.00000000000665,,,1,1.0,12.0,72.0732384708603,49.9530921702399,,tomato,4,0.2,30.0
2764,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.50000000000691,,,1,1.0,12.0,72.05809992780331,51.203000496683615,,tomato,4,0.2,30.0
2765,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,54.00000000000716,,,1,1.0,12.0,72.04296138474632,52.45290882312733,,tomato,4,0.2,30.0
2766,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,54.50000000000742,,,1,1.0,12.0,72.02782284168917,53.70281714957105,,tomato,4,0.2,30.0
2767,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,55.000000000007674,,,1,1.0,12.0,72.01268429863147,54.95272547601476,,tomato,4,0.2,30.0
2768,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,55.50000000000793,,,1,1.0,12.0,71.72126494341975,56.08721304982993,,tomato,4,0.2,30.0
2769,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,1,1.0,12.0,70.84274886238072,56.97643152430942,,tomato,4,0.2,30.0
2770,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,69.96423278134168,57.86564999878891,,tomato,4,0.2,30.0
2771,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,69.08571670030264,58.7548684732684,,tomato,4,0.2,30.0
2772,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,68.2072006192636,59.644086947747894,,tomato,4,0.2,30.0
2773,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,67.32868453822456,60.533305422227386,,tomato,4,0.2,30.0
2774,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,66.45016845718553,61.42252389670688,,tomato,4,0.2,30.0
2775,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,65.57165237614649,62.31174237118637,,tomato,4,0.2,30.0
2776,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,64.69313629510745,63.20096084566586,,tomato,4,0.2,30.0
2777,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,63.81462021406841,64.09017932014535,,tomato,4,0.2,30.0
2778,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,62.936104133029374,64.97939779462484,,tomato,4,0.2,30.0
2779,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,62.05758805199034,65.86861626910434,,tomato,4,0.2,30.0
2780,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,61.1790719709513,66.75783474358383,,tomato,4,0.2,30.0
2781,0,1,,0,2,None_cut,3.749999999999995,3,0,3,tomato_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato,1,1.0,12.0,60.30055588991177,67.64705321806332,,tomato,4,0.2,30.0
