tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,599c13b62f0ef2d5_score,player_ebeafa8a_x,player_ebeafa8a_y,player_ebeafa8a_move_target,player_ebeafa8a_item,player_ebeafa8a_score,player_ebeafa8a_cut_speed,player_ebeafa8a_speed,player_81ed746b_x,player_81ed746b_y,player_81ed746b_move_target,player_81ed746b_item,player_81ed746b_score,player_81ed746b_cut_speed,player_81ed746b_speed
2218,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.3333333333333335,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,71.02601910021184,40.97398089978816,,,5,1.0,30.0
2219,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.375,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,71.95382555869026,40.19434681531624,,,5,1.0,30.0
2220,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.4166666666666665,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,73.20373388513468,40.179208272259245,,,5,1.0,30.0
2221,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.458333333333333,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,74.45364221157911,40.164069729202254,,,5,1.0,30.0
2222,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,75.70355053802353,40.14893118614526,,,5,1.0,30.0
2223,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.541666666666666,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,76.95345886446796,40.13379264308827,,,5,1.0,30.0
2224,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.5833333333333326,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,78.20336719091239,40.11865410003128,,,5,1.0,30.0
2225,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.624999999999999,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,79.45327551735681,40.10351555697429,,,5,1.0,30.0
2226,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.6666666666666656,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,80.70318384380124,40.088377013917295,,,5,1.0,30.0
2227,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.708333333333332,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,81.95309217024567,40.0732384708603,,,5,1.0,30.0
2228,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.7499999999999987,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,83.2030004966901,40.05809992780313,,,5,1.0,30.0
2229,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.791666666666665,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,84.45290882313452,40.04296138474578,,,5,1.0,30.0
2230,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.8333333333333317,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,85.70281714957895,40.027822841688426,,,5,1.0,30.0
2231,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.8749999999999982,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,86.95272547602337,40.01268429863107,,,5,1.0,30.0
2232,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.9166666666666647,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,88.08721304983902,39.72126494341936,,,5,1.0,30.0
2233,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,88.97643152431851,38.84274886237961,,,5,1.0,30.0
2234,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,2.999999999999998,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,89.865649998798,37.96423278133986,,,5,1.0,30.0
2235,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.0416666666666643,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,90.7548684732775,37.08571670030011,,,5,1.0,30.0
2236,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.083333333333331,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,91.64408694775699,36.20720061926036,,,5,1.0,30.0
2237,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.1249999999999973,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,92.53330542223648,35.328684538220614,,,5,1.0,30.0
2238,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.166666666666664,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,93.42252389671597,34.450168457180865,,,5,1.0,30.0
2239,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.2083333333333304,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,94.31174237119546,33.57165237614112,,,5,1.0,30.0
2240,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,95.20096084567496,32.69313629510137,,,5,1.0,30.0
2241,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.2916666666666634,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,96.09017932015445,31.814620214061698,,,5,1.0,30.0
2242,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.33333333333333,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,96.97939779463394,30.936104133022305,,,5,1.0,30.0
2243,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.3749999999999964,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,97.86861626911343,30.05758805198291,,,5,1.0,30.0
2244,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,98.75783474359292,29.179071970943518,,,5,1.0,30.0
2245,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.4583333333333295,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,99.64705321807241,28.300555889904125,,,5,1.0,30.0
2246,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.499999999999996,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,100.5362716925519,27.4220398088646,,,5,1.0,30.0
2247,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.5416666666666625,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,101.4254901670314,26.54352372782485,,,5,1.0,30.0
2248,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.583333333333329,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,102.31470864151089,25.665007646785103,,,5,1.0,30.0
2249,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,103.20392711599006,24.786491565745354,,,5,1.0,30.0
2250,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,,5,1.0,30.0
2251,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.7083333333333286,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2252,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2253,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2254,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2255,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2256,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2257,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.9583333333333277,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2258,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,3.9999999999999942,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2259,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2260,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2261,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2262,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2263,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2264,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2265,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2266,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,102.74999999999972,24.0,,plate,5,1.0,30.0
2267,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,101.49999999999943,24.0,,plate,5,1.0,30.0
2268,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,100.24999999999915,24.0,,plate,5,1.0,30.0
2269,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,98.99999999999886,24.0,,plate,5,1.0,30.0
2270,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,97.74999999999858,24.0,,plate,5,1.0,30.0
2271,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,96.4999999999983,24.0,,plate,5,1.0,30.0
2272,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,95.24999999999801,24.0,,plate,5,1.0,30.0
2273,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,93.99999999999773,24.0,,plate,5,1.0,30.0
2274,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,92.74999999999744,24.0,,plate,5,1.0,30.0
2275,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,91.49999999999716,24.0,,plate,5,1.0,30.0
2276,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,90.24999999999687,24.0,,plate,5,1.0,30.0
2277,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,88.99999999999659,24.0,,plate,5,1.0,30.0
2278,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,87.7499999999963,24.0,,plate,5,1.0,30.0
2279,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,86.49999999999602,24.0,,plate,5,1.0,30.0
2280,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,85.24999999999574,24.0,,plate,5,1.0,30.0
2281,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,83.99999999999545,24.0,,plate,5,1.0,30.0
2282,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,82.74999999999517,24.0,,plate,5,1.0,30.0
2283,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,81.49999999999488,24.0,,plate,5,1.0,30.0
2284,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,80.2499999999946,24.0,,plate,5,1.0,30.0
2285,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,78.99999999999432,24.0,,plate,5,1.0,30.0
2286,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,77.74999999999403,24.0,,plate,5,1.0,30.0
2287,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,76.49999999999375,24.0,,plate,5,1.0,30.0
2288,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,75.24999999999346,24.0,,plate,5,1.0,30.0
2289,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,73.99999999999318,24.0,,plate,5,1.0,30.0
2290,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,72.7499999999929,24.0,,plate,5,1.0,30.0
2291,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,71.70196048263347,24.49189088134284,,plate,5,1.0,30.0
2292,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,70.81260420163471,25.37026745516934,,plate,5,1.0,30.0
2293,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,69.92324792063596,26.24864402899584,,plate,5,1.0,30.0
2294,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,tomato_cut,0,1.0,30.0,69.0338916396372,27.12702060282234,,plate,5,1.0,30.0
