tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8f4b41276f54f3d8_score,player_ecf8e71e_x,player_ecf8e71e_y,player_ecf8e71e_move_target,player_ecf8e71e_item,player_ecf8e71e_score,player_ecf8e71e_cut_speed,player_ecf8e71e_speed,player_cde718cb_x,player_cde718cb_y,player_cde718cb_move_target,player_cde718cb_item,player_cde718cb_score,player_cde718cb_cut_speed,player_cde718cb_speed
1815,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,42.50000000000057,,plate,0,1.0,30.0
1816,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,43.75000000000085,,plate,0,1.0,30.0
1817,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,45.00000000000114,,plate,0,1.0,30.0
1818,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,46.25000000000142,,plate,0,1.0,30.0
1819,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,47.500000000001705,,plate,0,1.0,30.0
1820,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,48.75000000000199,,plate,0,1.0,30.0
1821,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,50.000000000002274,,plate,0,1.0,30.0
1822,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,51.25000000000256,,plate,0,1.0,30.0
1823,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,52.50000000000284,,plate,0,1.0,30.0
1824,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,53.750000000003126,,plate,0,1.0,30.0
1825,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,55.00000000000341,,plate,0,1.0,30.0
1826,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1827,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1828,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1829,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1830,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1831,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1832,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1833,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1834,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1835,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1836,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1837,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1838,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1839,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1840,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1841,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1842,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1843,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1844,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1845,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1846,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1847,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1848,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1849,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1850,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1851,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1852,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1853,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1854,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1855,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1856,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1857,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,56.0,,plate,0,1.0,30.0
1858,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,54.749999999999716,,plate,0,1.0,30.0
1859,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,53.49999999999943,,plate,0,1.0,30.0
1860,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,52.24999999999915,,plate,0,1.0,30.0
1861,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,50.99999999999886,,plate,0,1.0,30.0
1862,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_salad,0,1.0,30.0,24.0,49.74999999999858,,plate,0,1.0,30.0
1863,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.749999999999716,,tomato_salad,0,1.0,30.0,24.0,48.499999999998295,,plate,0,1.0,30.0
1864,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.49999999999943,,tomato_salad,0,1.0,30.0,24.0,47.24999999999801,,plate,0,1.0,30.0
1865,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.24999999999915,,tomato_salad,0,1.0,30.0,24.0,45.999999999997726,,plate,0,1.0,30.0
1866,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.99999999999886,,tomato_salad,0,1.0,30.0,24.0,44.74999999999744,,plate,0,1.0,30.0
1867,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.74999999999858,,tomato_salad,0,1.0,30.0,24.0,43.49999999999716,,plate,0,1.0,30.0
1868,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.499999999998295,,tomato_salad,0,1.0,30.0,24.0,42.249999999996874,,plate,0,1.0,30.0
1869,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.24999999999801,,tomato_salad,0,1.0,30.0,24.0,40.99999999999659,,plate,0,1.0,30.0
1870,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.999999999997726,,tomato_salad,0,1.0,30.0,24.31621556657754,39.8798317388366,,plate,0,1.0,30.0
1871,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.74999999999744,,tomato_salad,0,1.0,30.0,25.19459214040404,38.990475457837135,,plate,0,1.0,30.0
1872,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.49999999999716,,tomato_salad,0,1.0,30.0,26.07296871423054,38.10111917683767,,plate,0,1.0,30.0
1873,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.249999999996874,,tomato_salad,0,1.0,30.0,26.95134528805704,37.211762895838206,,plate,0,1.0,30.0
1874,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.99999999999659,,tomato_salad,0,1.0,30.0,27.82972186188354,36.32240661483874,,plate,0,1.0,30.0
1875,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.31621556657754,39.8798317388366,,tomato_salad,0,1.0,30.0,28.708098435710042,35.433050333839276,,plate,0,1.0,30.0
1876,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.19459214040404,38.990475457837135,,tomato_salad,0,1.0,30.0,29.586475009536542,34.543694052839896,,plate,0,1.0,30.0
1877,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.07296871423054,38.10111917683767,,tomato_salad,0,1.0,30.0,30.464851583363043,33.654337771840936,,plate,0,1.0,30.0
1878,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.95134528805704,37.211762895838206,,tomato_salad,0,1.0,30.0,31.343228157189543,32.76498149084197,,plate,0,1.0,30.0
1879,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.82972186188354,36.32240661483874,,tomato_salad,0,1.0,30.0,32.22160473101604,31.875625209842987,,plate,0,1.0,30.0
1880,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.708098435710042,35.433050333839276,,tomato_salad,0,1.0,30.0,33.099981304842544,30.986268928843877,,plate,0,1.0,30.0
1881,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.586475009536542,34.543694052839896,,tomato_salad,0,1.0,30.0,33.978357878669044,30.096912647844768,,plate,0,1.0,30.0
1882,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.464851583363043,33.654337771840936,,tomato_salad,0,1.0,30.0,34.856734452495544,29.207556366845658,,plate,0,1.0,30.0
1883,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.343228157189543,32.76498149084197,,tomato_salad,0,1.0,30.0,36.070462267863604,28.90861692448096,,plate,0,1.0,30.0
1884,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.22160473101604,31.875625209842987,,tomato_salad,0,1.0,30.0,37.284190083231664,28.60967748211626,,plate,0,1.0,30.0
1885,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.099981304842544,30.986268928843877,,tomato_salad,0,1.0,30.0,38.497917898599724,28.310738039751563,,plate,0,1.0,30.0
1886,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.978357878669044,30.096912647844768,,tomato_salad,0,1.0,30.0,39.71164571396778,28.011798597386864,,plate,0,1.0,30.0
1887,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.856734452495544,29.207556366845658,,tomato_salad,0,1.0,30.0,40.92537352933584,27.712859155022166,,plate,0,1.0,30.0
1888,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.735111026322045,28.31820008584655,,tomato_salad,0,1.0,30.0,42.1391013447039,27.413919712657467,,plate,0,1.0,30.0
1889,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.613487600148545,27.42884380484744,,tomato_salad,0,1.0,30.0,43.35282916007196,27.11498027029277,,plate,0,1.0,30.0
1890,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.491864173975046,26.53948752384833,,tomato_salad,0,1.0,30.0,44.56655697544002,26.81604082792807,,plate,0,1.0,30.0
