tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9121861962135ab9_score,player_76cfa63f_x,player_76cfa63f_y,player_76cfa63f_move_target,player_76cfa63f_item,player_76cfa63f_score,player_76cfa63f_cut_speed,player_76cfa63f_speed,player_67838363_x,player_67838363_y,player_67838363_move_target,player_67838363_item,player_67838363_score,player_67838363_cut_speed,player_67838363_speed,f3fef15827a22cfa_score,eaf07cde31687ab1_message,124351e805007b79_score
3936,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,84.03754242655145,36.086461655853114,,,1,1.0,30.0,,,1.0
3937,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,84.92689870755021,36.964838229679614,,,1,1.0,30.0,,,1.0
3938,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,85.81625498854908,37.843214803506115,,,1,1.0,30.0,,,1.0
3939,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,86.70561126954875,38.721591377332615,,,1,1.0,30.0,,,1.0
3940,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,87.59496755054845,39.599967951159115,,,1,1.0,30.0,,,1.0
3941,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3942,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3943,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3944,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3945,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3946,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3947,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3948,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3949,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3950,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3951,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3952,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3953,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3954,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3955,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3956,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3957,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3958,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3959,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3960,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3961,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3962,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3963,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3964,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3965,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3966,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3967,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3968,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3969,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3970,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3971,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3972,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
3973,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,86.74999999999972,40.0,,,1,1.0,30.0,,,1.0
3974,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,85.49999999999943,40.0,,,1,1.0,30.0,,,1.0
3975,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,84.24999999999915,40.0,,,1,1.0,30.0,,,1.0
3976,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,82.99999999999886,40.0,,,1,1.0,30.0,,,1.0
3977,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,81.74999999999858,40.0,,,1,1.0,30.0,,,1.0
3978,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,80.4999999999983,40.0,,,1,1.0,30.0,,,1.0
3979,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,79.24999999999801,40.0,,,1,1.0,30.0,,,1.0
3980,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.29733689356304,39.99803783649228,,plate,0,1.0,30.0,77.99999999999773,40.0,,,1,1.0,30.0,,,1.0
3981,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.0473369071725,39.998222287287184,,plate,0,1.0,30.0,76.74999999999744,40.0,,,1,1.0,30.0,,,1.0
3982,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.79733692078194,39.99840673808209,,plate,0,1.0,30.0,75.49999999999716,40.0,,,1,1.0,30.0,,,1.0
3983,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.5473369343914,39.99859118887699,,plate,0,1.0,30.0,74.24999999999687,40.0,,,1,1.0,30.0,,,1.0
3984,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.29733694800085,39.9987756396719,,plate,0,1.0,30.0,72.99999999999659,40.0,,,1,1.0,30.0,,,1.0
3985,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.0473369616103,39.9989600904668,,plate,0,1.0,30.0,71.7499999999963,40.0,,,1,1.0,30.0,,,1.0
3986,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.79733697521975,39.99914454126161,,plate,0,1.0,30.0,70.49999999999602,40.0,,,1,1.0,30.0,,,1.0
3987,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.5473369888292,39.99932899205616,,plate,0,1.0,30.0,69.24999999999574,40.0,,,1,1.0,30.0,,,1.0
3988,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.29733700243865,39.999513442850706,,plate,0,1.0,30.0,67.99999999999545,40.0,,,1,1.0,30.0,,,1.0
3989,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.0473370160481,39.999697893645255,,plate,0,1.0,30.0,66.74999999999517,40.0,,,1,1.0,30.0,,,1.0
3990,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.79733702965756,39.999882344439804,,plate,0,1.0,30.0,65.49999999999488,40.0,,,1,1.0,30.0,,,1.0
3991,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.19733703619009,39.99997088082119,,plate,0,1.0,30.0,64.2499999999946,40.0,,,1,1.0,30.0,,,1.0
3992,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.19733703619009,39.99997088082119,,plate,0,1.0,30.0,62.999999999994316,40.0,,,1,1.0,30.0,,,1.0
3993,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.94733703619265,39.99997312804049,,plate,0,1.0,30.0,61.74999999999403,40.0,,,1,1.0,30.0,,,1.0
3994,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.69733703619521,39.99997537525999,,plate,0,1.0,30.0,60.49999999999375,40.0,,,1,1.0,30.0,,,1.0
3995,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.44733703619777,39.99997762247965,,plate,0,1.0,30.0,59.24999999999346,40.0,,,1,1.0,30.0,,,1.0
3996,test,True,0,1,tomato,2.791666666666665,2,0,2,None_cut,3.3749999999999964,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.19733703620032,39.9999798696993,,plate,0,1.0,30.0,57.99999999999318,40.0,,,1,1.0,30.0,,,1.0
