tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,de8f0a778ef6661f_score,player_aeeb4f2a_x,player_aeeb4f2a_y,player_aeeb4f2a_move_target,player_aeeb4f2a_item,player_aeeb4f2a_score,player_aeeb4f2a_cut_speed,player_aeeb4f2a_speed,player_b8ed15fd_x,player_b8ed15fd_y,player_b8ed15fd_move_target,player_b8ed15fd_item,player_b8ed15fd_score,player_b8ed15fd_cut_speed,player_b8ed15fd_speed,a50b30ad8040f929_score,936f89a1632727c3_message,143754ea02becc1b_score
7125,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.0,24.0,,tomato_cut,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7126,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.250000000000284,24.0,,tomato_cut,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7127,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.50000000000057,24.0,,tomato_cut,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7128,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.75000000000085,24.0,,tomato_cut,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7129,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.00000000000114,24.0,,tomato_cut,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7130,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,tomato_cut,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7131,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7132,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7133,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7134,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7135,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7136,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7137,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7138,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7139,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7140,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7141,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7142,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7143,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7144,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7145,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7146,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7147,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7148,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,56.0,,,6,1.0,30.0,,,9.0
7149,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,54.749999999999716,,,6,1.0,30.0,,,9.0
7150,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,53.49999999999943,,,6,1.0,30.0,,,9.0
7151,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,52.24999999999915,,,6,1.0,30.0,,,9.0
7152,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,50.99999999999886,,,6,1.0,30.0,,,9.0
7153,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,49.74999999999858,,,6,1.0,30.0,,,9.0
7154,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,48.499999999998295,,,6,1.0,30.0,,,9.0
7155,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,47.24999999999801,,,6,1.0,30.0,,,9.0
7156,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,45.999999999997726,,,6,1.0,30.0,,,9.0
7157,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,44.74999999999744,,,6,1.0,30.0,,,9.0
7158,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,43.49999999999716,,,6,1.0,30.0,,,9.0
7159,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,42.249999999996874,,,6,1.0,30.0,,,9.0
7160,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,40.99999999999659,,,6,1.0,30.0,,,9.0
7161,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,40.0,,,6,1.0,30.0,,,9.0
7162,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7163,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.250000000000284,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7164,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.50000000000057,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7165,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.75000000000085,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7166,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.00000000000114,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7167,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.25000000000142,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7168,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.500000000001705,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7169,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.75000000000199,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7170,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.000000000002274,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7171,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.25000000000256,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7172,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.50000000000284,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7173,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.750000000003126,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7174,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.00000000000341,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7175,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.250000000003695,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7176,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.50000000000398,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7177,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.75000000000426,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7178,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.00000000000455,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7179,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.25000000000483,24.0,,,3,1.0,30.0,56.0,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7180,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.500000000005116,24.0,,,3,1.0,30.0,57.250000000000284,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7181,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.7500000000054,24.0,,,3,1.0,30.0,58.50000000000057,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7182,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.00000000000568,24.0,,,3,1.0,30.0,59.75000000000085,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7183,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.25000000000597,24.0,,,3,1.0,30.0,61.00000000000114,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7184,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.50000000000625,24.0,,,3,1.0,30.0,62.25000000000142,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7185,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.75000000000654,24.0,,,3,1.0,30.0,63.500000000001705,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7186,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.00000000000682,24.0,,,3,1.0,30.0,64.75000000000199,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7187,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.2500000000071,24.0,,,3,1.0,30.0,66.00000000000227,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7188,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.50000000000739,24.0,,,3,1.0,30.0,67.25000000000256,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7189,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.75000000000767,24.0,,,3,1.0,30.0,68.50000000000284,40.0,,tomato_salad,6,1.0,30.0,,,9.0
7190,test,True,0,1,,0.0,0,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.00000000000796,24.0,,,3,1.0,30.0,69.75000000000313,40.0,,tomato_salad,6,1.0,30.0,,,9.0
