tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9177759baec59c51_score,player_aacbc262_x,player_aacbc262_y,player_aacbc262_move_target,player_aacbc262_item,player_aacbc262_score,player_aacbc262_cut_speed,player_aacbc262_speed,player_0d9b4bae_x,player_0d9b4bae_y,player_0d9b4bae_move_target,player_0d9b4bae_item,player_0d9b4bae_score,player_0d9b4bae_cut_speed,player_0d9b4bae_speed
2098,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2099,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2100,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2101,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2102,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2103,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2104,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2105,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2106,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2107,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,102.74999999999972,24.0,,plate,0,0.5,30.0
2108,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,101.49999999999943,24.0,,plate,0,0.5,30.0
2109,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,100.24999999999915,24.0,,plate,0,0.5,30.0
2110,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,98.99999999999886,24.0,,plate,0,0.5,30.0
2111,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,97.74999999999858,24.0,,plate,0,0.5,30.0
2112,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,96.4999999999983,24.0,,plate,0,0.5,30.0
2113,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,95.24999999999801,24.0,,plate,0,0.5,30.0
2114,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,93.99999999999773,24.0,,plate,0,0.5,30.0
2115,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,92.74999999999744,24.0,,plate,0,0.5,30.0
2116,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,91.49999999999716,24.0,,plate,0,0.5,30.0
2117,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,90.24999999999687,24.0,,plate,0,0.5,30.0
2118,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,88.99999999999659,24.0,,plate,0,0.5,30.0
2119,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,87.87983173883686,24.31621556657754,,plate,0,0.5,30.0
2120,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,86.9904754578381,25.19459214040404,,plate,0,0.5,30.0
2121,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,86.10111917683935,26.07296871423054,,plate,0,0.5,30.0
2122,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,85.2117628958406,26.95134528805704,,plate,0,0.5,30.0
2123,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,84.32240661484184,27.82972186188354,,plate,0,0.5,30.0
2124,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,83.43305033384308,28.708098435710042,,plate,0,0.5,30.0
2125,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,82.54369405284433,29.586475009536542,,plate,0,0.5,30.0
2126,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,81.65433777184558,30.464851583363043,,plate,0,0.5,30.0
2127,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,80.76498149084682,31.343228157189543,,plate,0,0.5,30.0
2128,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,79.87562520984807,32.22160473101604,,plate,0,0.5,30.0
2129,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,78.98626892884931,33.099981304842544,,plate,0,0.5,30.0
2130,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,78.09691264785002,33.978357878669044,,plate,0,0.5,30.0
2131,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,77.20755636685033,34.856734452495544,,plate,0,0.5,30.0
2132,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,76.31820008585065,35.735111026322045,,plate,0,0.5,30.0
2133,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,75.42884380485096,36.613487600148545,,plate,0,0.5,30.0
2134,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,74.53948752385128,37.491864173975046,,plate,0,0.5,30.0
2135,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,73.65013124285159,38.370240747801546,,plate,0,0.5,30.0
2136,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.76077496185191,39.248617321628046,,plate,0,0.5,30.0
2137,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,plate,0,0.5,30.0
2138,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2139,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2140,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2141,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2142,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2143,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2144,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2145,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2146,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2147,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2148,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2149,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2150,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2151,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2152,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2153,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2154,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2155,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2156,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2157,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2158,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2159,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2160,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2161,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2162,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2163,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2164,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2165,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2166,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2167,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2168,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2169,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2170,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,38.749999999999716,,,0,0.5,30.0
2171,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,37.49999999999943,,,0,0.5,30.0
2172,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,36.24999999999915,,,0,0.5,30.0
2173,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,34.99999999999886,,,0,0.5,30.0
2174,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,33.74999999999858,,,0,0.5,30.0
2175,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,32.499999999998295,,,0,0.5,30.0
2176,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,31.249999999998227,,,0,0.5,30.0
2177,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.7916666666666763,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,15.0,72.0,29.9999999999983,,,0,0.5,30.0
