tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b7e0d85217b88b34_score,player_e15fbbb7_x,player_e15fbbb7_y,player_e15fbbb7_move_target,player_e15fbbb7_item,player_e15fbbb7_score,player_e15fbbb7_cut_speed,player_e15fbbb7_speed,player_6bebc786_x,player_6bebc786_y,player_6bebc786_move_target,player_6bebc786_item,player_6bebc786_score,player_6bebc786_cut_speed,player_6bebc786_speed
2239,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,62.75000000000881,,tomato,0,1.0,15.0,41.19459214040404,89.0095245421619,,tomato_salad,2,0.5,30.0
2240,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,63.37500000000895,,tomato,0,1.0,15.0,42.07296871423054,89.89888082316065,,tomato_salad,2,0.5,30.0
2241,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,64.0000000000091,,tomato,0,1.0,15.0,42.95134528805704,90.7882371041594,,tomato_salad,2,0.5,30.0
2242,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,64.62500000000853,,tomato,0,1.0,15.0,43.82972186188354,91.67759338515816,,tomato_salad,2,0.5,30.0
2243,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,65.25000000000796,,tomato,0,1.0,15.0,44.70809843571004,92.56694966615692,,tomato_salad,2,0.5,30.0
2244,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,65.87500000000739,,tomato,0,1.0,15.0,45.58647500953654,93.45630594715567,,tomato_salad,2,0.5,30.0
2245,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,66.50000000000682,,tomato,0,1.0,15.0,46.46485158336304,94.34566222815442,,tomato_salad,2,0.5,30.0
2246,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,67.12500000000625,,tomato,0,1.0,15.0,47.34322815718954,95.23501850915318,,tomato_salad,2,0.5,30.0
2247,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,67.75000000000568,,tomato,0,1.0,15.0,48.22160473101604,96.12437479015193,,tomato_salad,2,0.5,30.0
2248,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,68.37500000000512,,tomato,0,1.0,15.0,49.099981304842544,97.01373107115069,,tomato_salad,2,0.5,30.0
2249,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,69.00000000000455,,tomato,0,1.0,15.0,49.978357878669044,97.90308735214998,,tomato_salad,2,0.5,30.0
2250,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,69.62500000000398,,tomato,0,1.0,15.0,50.856734452495544,98.79244363314967,,tomato_salad,2,0.5,30.0
2251,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,70.25000000000341,,tomato,0,1.0,15.0,51.735111026322045,99.68179991414935,,tomato_salad,2,0.5,30.0
2252,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,70.87500000000284,,tomato,0,1.0,15.0,52.613487600148545,100.57115619514904,,tomato_salad,2,0.5,30.0
2253,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,71.50000000000227,,tomato,0,1.0,15.0,53.491864173975046,101.46051247614872,,tomato_salad,2,0.5,30.0
2254,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.1250000000017,,tomato,0,1.0,15.0,54.370240747801546,102.34986875714841,,tomato_salad,2,0.5,30.0
2255,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.75000000000114,,tomato,0,1.0,15.0,55.248617321628046,103.23922503814809,,tomato_salad,2,0.5,30.0
2256,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,73.37500000000057,,tomato,0,1.0,15.0,56.132740502653604,103.49402419263647,,tomato_salad,2,0.5,30.0
2257,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,74.0,,tomato,0,1.0,15.0,57.027079874255264,102.62072178888253,,tomato_salad,2,0.5,30.0
2258,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,74.62499999999943,,tomato,0,1.0,15.0,57.921419245856924,101.7474193851286,,tomato_salad,2,0.5,30.0
2259,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,75.24999999999886,,tomato,0,1.0,15.0,58.815758617458584,100.87411698137466,,tomato_salad,2,0.5,30.0
2260,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,75.8749999999983,,tomato,0,1.0,15.0,59.710097989060245,100.00081457762072,,tomato_salad,2,0.5,30.0
2261,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,76.49999999999773,,tomato,0,1.0,15.0,60.604437360661905,99.12751217386678,,tomato_salad,2,0.5,30.0
2262,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,77.12499999999716,,tomato,0,1.0,15.0,61.498776732263565,98.25420977011284,,tomato_salad,2,0.5,30.0
2263,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,77.74999999999659,,tomato,0,1.0,15.0,62.393116103865225,97.3809073663589,,tomato_salad,2,0.5,30.0
2264,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,78.37499999999602,,tomato,0,1.0,15.0,63.287455475466885,96.50760496260496,,tomato_salad,2,0.5,30.0
2265,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,78.99999999999545,,tomato,0,1.0,15.0,64.18179484706857,95.63430255885102,,tomato_salad,2,0.5,30.0
2266,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,79.62499999999488,,tomato,0,1.0,15.0,65.0761342186698,94.76100015509708,,tomato_salad,2,0.5,30.0
2267,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,80.24999999999432,,tomato,0,1.0,15.0,65.97047359027103,93.88769775134314,,tomato_salad,2,0.5,30.0
2268,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,80.87499999999375,,tomato,0,1.0,15.0,66.86481296187225,93.0143953475892,,tomato_salad,2,0.5,30.0
2269,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,81.49999999999318,,tomato,0,1.0,15.0,67.75915233347348,92.14109294383526,,tomato_salad,2,0.5,30.0
2270,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,82.12499999999261,,tomato,0,1.0,15.0,68.6534917050747,91.26779054008132,,tomato_salad,2,0.5,30.0
2271,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,82.74999999999204,,tomato,0,1.0,15.0,69.54783107667593,90.39448813632738,,tomato_salad,2,0.5,30.0
2272,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,83.37499999999147,,tomato,0,1.0,15.0,70.44217044827715,89.52118573257344,,tomato_salad,2,0.5,30.0
2273,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,83.9999999999909,,tomato,0,1.0,15.0,71.33650981987839,88.6478833288195,,tomato_salad,2,0.5,30.0
2274,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,84.62499999999034,,tomato,0,1.0,15.0,71.80891796695335,87.59381111981527,,tomato_salad,2,0.5,30.0
2275,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,85.24999999998977,,tomato,0,1.0,15.0,71.82423395412485,86.34390495512322,,tomato_salad,2,0.5,30.0
2276,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,85.8749999999892,,tomato,0,1.0,15.0,71.83954994129635,85.09399879043117,,tomato_salad,2,0.5,30.0
2277,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,86.49999999998863,,tomato,0,1.0,15.0,71.85486592846786,83.84409262573912,,tomato_salad,2,0.5,30.0
2278,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,87.12499999998806,,tomato,0,1.0,15.0,71.87018191563936,82.59418646104707,,tomato_salad,2,0.5,30.0
2279,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,87.7499999999875,,tomato,0,1.0,15.0,71.88549790281087,81.34428029635502,,tomato_salad,2,0.5,30.0
2280,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.60026059826838,88.21082999603743,,tomato,0,1.0,15.0,71.90081388998237,80.09437413166297,,tomato_salad,2,0.5,30.0
2281,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.16098653043143,88.65542339829017,,tomato,0,1.0,15.0,71.91612987715388,78.84446796697092,,tomato_salad,2,0.5,30.0
2282,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.72171246259448,89.1000168005429,,tomato,0,1.0,15.0,71.93144586432538,77.59456180227888,,tomato_salad,2,0.5,30.0
2283,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.28243839475753,89.54461020279564,,tomato,0,1.0,15.0,71.94676185149689,76.34465563758683,,tomato_salad,2,0.5,30.0
2284,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.84316432692059,89.98920360504837,,tomato,0,1.0,15.0,71.96207783866839,75.09474947289478,,tomato_salad,2,0.5,30.0
2285,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.40389025908364,90.43379700730111,,tomato,0,1.0,15.0,71.9773938258399,73.84484330820273,,tomato_salad,2,0.5,30.0
2286,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.96461619124669,90.87839040955384,,tomato,0,1.0,15.0,71.99270981301183,72.59493714351068,,tomato_salad,2,0.5,30.0
2287,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.52534212340974,91.32298381180658,,tomato,0,1.0,15.0,72.59504607510635,71.59034229033666,,tomato_salad,2,0.5,30.0
2288,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.0860680555728,91.76757721405932,,tomato,0,1.0,15.0,73.47362717245844,70.70118805434761,,tomato_salad,2,0.5,30.0
2289,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.64679398773585,92.21217061631205,,tomato,0,1.0,15.0,74.35220826981052,69.81203381835856,,tomato_salad,2,0.5,30.0
2290,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.2075199198989,92.65676401856479,,tomato,0,1.0,15.0,75.2307893671626,68.9228795823695,,tomato_salad,2,0.5,30.0
2291,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.76824585206195,93.10135742081752,,tomato,0,1.0,15.0,76.10937046451468,68.03372534638045,,tomato_salad,2,0.5,30.0
2292,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.328971784225,93.54595082307026,,tomato,0,1.0,15.0,76.98795156186677,67.1445711103914,,tomato_salad,2,0.5,30.0
2293,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.88969771638806,93.99054422532299,,tomato,0,1.0,15.0,77.86653265921885,66.25541687440234,,tomato_salad,2,0.5,30.0
2294,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.45042364855111,94.43513762757573,,tomato,0,1.0,15.0,78.74511375657093,65.36626263841329,,tomato_salad,2,0.5,30.0
2295,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.01114958071416,94.87973102982846,,tomato,0,1.0,15.0,79.62369485392301,64.47710840242424,,tomato_salad,2,0.5,30.0
2296,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.57187551287721,95.3243244320812,,tomato,0,1.0,15.0,80.5022759512751,63.58795416643518,,tomato_salad,2,0.5,30.0
2297,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.13260144504027,95.76891783433393,,tomato,0,1.0,15.0,81.38085704862718,62.69879993044613,,tomato_salad,2,0.5,30.0
2298,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.69332737720332,96.21351123658667,,tomato,0,1.0,15.0,82.2594381459788,61.809645694457075,,tomato_salad,2,0.5,30.0
2299,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.25405330936637,96.6581046388394,,tomato,0,1.0,15.0,83.1380192433304,60.92049145846802,,tomato_salad,2,0.5,30.0
2300,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.81477924152942,97.10269804109214,,tomato,0,1.0,15.0,84.016600340682,60.03133722247897,,tomato_salad,2,0.5,30.0
2301,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.375505173692474,97.54729144334488,,tomato,0,1.0,15.0,84.89518143803362,59.142182986489914,,tomato_salad,2,0.5,30.0
2302,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.936231105855526,97.99188484559761,,tomato,0,1.0,15.0,85.77376253538522,58.25302875050086,,tomato_salad,2,0.5,30.0
2303,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.49695703801858,98.43647824785015,,tomato,0,1.0,15.0,86.65234363273683,57.36387451451181,,tomato_salad,2,0.5,30.0
2304,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.05768297018163,98.88107165010223,,tomato,0,1.0,15.0,87.53092473008843,56.47472027852275,,tomato_salad,2,0.5,30.0
2305,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.61840890234468,99.32566505235431,,tomato,0,1.0,15.0,88.0,56.0,,tomato_salad,2,0.5,30.0
2306,0,1,,0,2,,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.179134834507735,99.77025845460639,,tomato,0,1.0,15.0,88.0,56.0,,,3,0.5,30.0
