tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,68f95f0a94b2c517_score,player_ac2f5be6_x,player_ac2f5be6_y,player_ac2f5be6_move_target,player_ac2f5be6_item,player_ac2f5be6_score,player_ac2f5be6_cut_speed,player_ac2f5be6_speed,player_97567a80_x,player_97567a80_y,player_97567a80_move_target,player_97567a80_item,player_97567a80_score,player_97567a80_cut_speed,player_97567a80_speed
2055,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.9166666666666663,0,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,68.55456351737291,43.44543648262709,,tomato,2,0.2,30.0
2056,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.9583333333333329,0,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,67.67068004088986,44.32931995911014,,tomato,2,0.2,30.0
2057,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.9999999999999996,0,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,66.78679656440681,45.213203435593186,,tomato,2,0.2,30.0
2058,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,65.90291308792376,46.097086912076236,,tomato,2,0.2,30.0
2059,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.083333333333333,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,65.01902961144071,46.980970388559285,,tomato,2,0.2,30.0
2060,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.1249999999999998,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,64.13514613495767,47.864853865042335,,tomato,2,0.2,30.0
2061,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.1666666666666665,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,63.251262658474616,48.748737341525384,,tomato,2,0.2,30.0
2062,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.2083333333333333,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,62.367379181991566,49.632620818008434,,tomato,2,0.2,30.0
2063,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.25,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,61.48349570550852,50.51650429449148,,tomato,2,0.2,30.0
2064,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,60.59961222902547,51.40038777097453,,tomato,2,0.2,30.0
2065,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.3333333333333335,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,59.71572875254242,52.28427124745758,,tomato,2,0.2,30.0
2066,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,58.83184527605937,53.16815472394063,,tomato,2,0.2,30.0
2067,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.416666666666667,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,57.94796179957632,54.05203820042368,,tomato,2,0.2,30.0
2068,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,57.06407832309327,54.93592167690673,,tomato,2,0.2,30.0
2069,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5000000000000004,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,tomato,2,0.2,30.0
2070,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5416666666666672,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2071,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2072,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6250000000000007,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2073,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6666666666666674,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2074,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2075,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7500000000000009,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2076,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7916666666666676,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2077,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8333333333333344,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2078,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.875000000000001,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2079,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2080,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9583333333333346,1,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2081,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.0000000000000013,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2082,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.041666666666668,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2083,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.0833333333333344,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2084,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.125000000000001,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2085,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.1666666666666674,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2086,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.208333333333334,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2087,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.2500000000000004,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2088,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.291666666666667,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2089,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.3333333333333335,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2090,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.375,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2091,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.4166666666666665,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2092,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.458333333333333,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2093,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.4999999999999996,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2094,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.541666666666666,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2095,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.5833333333333326,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,2,0.2,30.0
2096,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.624999999999999,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,56.88388347648305,55.11611652351695,,,2,0.2,30.0
2097,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.6666666666666656,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,57.7677669529661,54.2322330470339,,,2,0.2,30.0
2098,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.708333333333332,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,58.65165042944915,53.34834957055085,,,2,0.2,30.0
2099,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.7499999999999987,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,59.5355339059322,52.4644660940678,,,2,0.2,30.0
2100,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.791666666666665,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,60.41941738241525,51.58058261758475,,,2,0.2,30.0
2101,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.8333333333333317,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,61.3033008588983,50.6966991411017,,,2,0.2,30.0
2102,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.8749999999999982,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,62.187184335381346,49.812815664618654,,,2,0.2,30.0
2103,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.9166666666666647,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,63.071067811864395,48.928932188135605,,,2,0.2,30.0
2104,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.9583333333333313,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,63.954951288347445,48.045048711652555,,,2,0.2,30.0
2105,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.999999999999998,2,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,64.8388347648305,47.161165235169506,,,2,0.2,30.0
2106,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,65.72271824131354,46.277281758686456,,,2,0.2,30.0
2107,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.083333333333331,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,66.6066017177966,45.39339828220341,,,2,0.2,30.0
2108,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,67.49048519427964,44.50951480572036,,,2,0.2,30.0
2109,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,68.37436867076269,43.62563132923731,,,2,0.2,30.0
2110,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,69.25825214724574,42.74174785275426,,,2,0.2,30.0
2111,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.249999999999997,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,70.14213562372879,41.85786437627121,,,2,0.2,30.0
2112,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,71.02601910021184,40.97398089978816,,,2,0.2,30.0
2113,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.33333333333333,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,71.90990257669489,40.09009742330511,,,2,0.2,30.0
2114,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,72.79378605317794,39.20621394682206,,,2,0.2,30.0
2115,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.416666666666663,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,73.67766952966099,38.32233047033901,,,2,0.2,30.0
2116,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,74.56155300614404,37.43844699385596,,,2,0.2,30.0
2117,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.499999999999996,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,75.44543648262709,36.55456351737291,,,2,0.2,30.0
2118,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,76.32931995911014,35.67068004088986,,,2,0.2,30.0
2119,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.583333333333329,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,77.21320343559319,34.786796564406814,,,2,0.2,30.0
2120,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,78.09708691207624,33.902913087923764,,,2,0.2,30.0
2121,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,78.98097038855929,33.019029611440715,,,2,0.2,30.0
2122,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7083333333333286,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,79.86485386504233,32.135146134957665,,,2,0.2,30.0
2123,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.749999999999995,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,80.74873734152538,31.251262658474616,,,2,0.2,30.0
2124,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,81.63262081800843,30.367379181991566,,,2,0.2,30.0
2125,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,82.51650429449148,29.483495705508517,,,2,0.2,30.0
2126,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,12.0,83.40038777097453,28.599612229025468,,,2,0.2,30.0
2127,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,55.499999999999744,,,0,1.0,12.0,84.28427124745758,27.715728752542418,,,2,0.2,30.0
2128,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.99999999999949,,,0,1.0,12.0,85.16815472394063,26.83184527605937,,,2,0.2,30.0
2129,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.49999999999923,,,0,1.0,12.0,86.05203820042368,25.94796179957632,,,2,0.2,30.0
2130,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.99999999999898,,,0,1.0,12.0,86.93592167690673,25.06407832309327,,,2,0.2,30.0
2131,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.49999999999872,,,0,1.0,12.0,88.0,24.0,,,2,0.2,30.0
2132,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.999999999998465,,,0,1.0,12.0,88.0,24.0,,tomato,2,0.2,30.0
