tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1ce493c1d3e04427_score,player_3cd87ddf_x,player_3cd87ddf_y,player_3cd87ddf_move_target,player_3cd87ddf_item,player_3cd87ddf_score,player_3cd87ddf_cut_speed,player_3cd87ddf_speed,player_be58bfa1_x,player_be58bfa1_y,player_be58bfa1_move_target,player_be58bfa1_item,player_be58bfa1_score,player_be58bfa1_cut_speed,player_be58bfa1_speed
2169,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,59.500000000004974,,,2,1.0,12.0,72.17920827225925,41.203733885133886,,tomato,0,0.2,30.0
2170,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,59.00000000000472,,,2,1.0,12.0,72.16406972920225,42.4536422115776,,tomato,0,0.2,30.0
2171,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,58.50000000000446,,,2,1.0,12.0,72.14893118614526,43.70355053802132,,tomato,0,0.2,30.0
2172,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,58.000000000004206,,,2,1.0,12.0,72.13379264308827,44.953458864465034,,tomato,0,0.2,30.0
2173,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,57.50000000000395,,,2,1.0,12.0,72.11865410003128,46.20336719090875,,tomato,0,0.2,30.0
2174,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,57.000000000003695,,,2,1.0,12.0,72.10351555697429,47.453275517352466,,tomato,0,0.2,30.0
2175,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.50000000000344,,,2,1.0,12.0,72.0883770139173,48.70318384379618,,tomato,0,0.2,30.0
2176,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.00000000000318,,,2,1.0,12.0,72.0732384708603,49.9530921702399,,tomato,0,0.2,30.0
2177,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,55.50000000000293,,,2,1.0,12.0,72.05809992780331,51.203000496683615,,tomato,0,0.2,30.0
2178,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,55.00000000000267,,,2,1.0,12.0,72.04296138474632,52.45290882312733,,tomato,0,0.2,30.0
2179,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,54.500000000002416,,,2,1.0,12.0,72.02782284168917,53.70281714957105,,tomato,0,0.2,30.0
2180,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,54.00000000000216,,,2,1.0,12.0,72.01268429863147,54.95272547601476,,tomato,0,0.2,30.0
2181,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,53.500000000001904,,,2,1.0,12.0,71.72126494341975,56.08721304982993,,tomato,0,0.2,30.0
2182,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,53.00000000000165,,,2,1.0,12.0,70.84274886238072,56.97643152430942,,tomato,0,0.2,30.0
2183,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,52.50000000000139,,,2,1.0,12.0,69.96423278134168,57.86564999878891,,tomato,0,0.2,30.0
2184,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,52.00000000000114,,,2,1.0,12.0,69.08571670030264,58.7548684732684,,tomato,0,0.2,30.0
2185,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,51.50000000000088,,,2,1.0,12.0,68.2072006192636,59.644086947747894,,tomato,0,0.2,30.0
2186,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,51.000000000000625,,,2,1.0,12.0,67.32868453822456,60.533305422227386,,tomato,0,0.2,30.0
2187,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,50.50000000000037,,,2,1.0,12.0,66.45016845718553,61.42252389670688,,tomato,0,0.2,30.0
2188,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,50.000000000000114,,,2,1.0,12.0,65.57165237614649,62.31174237118637,,tomato,0,0.2,30.0
2189,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,49.49999999999986,,,2,1.0,12.0,64.69313629510745,63.20096084566586,,tomato,0,0.2,30.0
2190,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,48.9999999999996,,,2,1.0,12.0,63.81462021406841,64.09017932014535,,tomato,0,0.2,30.0
2191,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,48.499999999999346,,,2,1.0,12.0,62.936104133029374,64.97939779462484,,tomato,0,0.2,30.0
2192,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,47.99999999999909,,,2,1.0,12.0,62.05758805199034,65.86861626910434,,tomato,0,0.2,30.0
2193,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,47.499999999998835,,,2,1.0,12.0,61.1790719709513,66.75783474358383,,tomato,0,0.2,30.0
2194,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,46.99999999999858,,,2,1.0,12.0,60.30055588991177,67.64705321806332,,tomato,0,0.2,30.0
2195,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,46.49999999999832,,,2,1.0,12.0,59.42203980887213,68.53627169254281,,tomato,0,0.2,30.0
2196,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,45.99999999999807,,,2,1.0,12.0,58.543523727832486,69.4254901670223,,tomato,0,0.2,30.0
2197,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,45.49999999999781,,,2,1.0,12.0,57.665007646792844,70.3147086415018,,tomato,0,0.2,30.0
2198,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,44.999999999997556,,,2,1.0,12.0,56.7864915657532,71.20392711598129,,tomato,0,0.2,30.0
2199,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,44.4999999999973,,,2,1.0,12.0,56.0,72.0,,tomato,0,0.2,30.0
2200,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,43.999999999997044,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2201,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,43.49999999999679,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2202,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,42.99999999999653,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2203,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,42.49999999999628,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2204,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,41.99999999999602,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2205,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,41.499999999995765,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2206,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,40.99999999999551,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2207,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,40.499999999995254,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2208,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.14054025181224,40.057702995035356,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2209,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.49189088134284,39.701960482636,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2210,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.84324151087344,39.34621797023664,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2211,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.19459214040404,38.99047545783728,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2212,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.54594276993464,38.63473294543792,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2213,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.89729339946524,38.27899043303856,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2214,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.24864402899584,37.9232479206392,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2215,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.59999465852644,37.56750540823984,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2216,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.95134528805704,37.21176289584048,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2217,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.30269591758764,36.85602038344112,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2218,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.65404654711824,36.50027787104176,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2219,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.00539717664884,36.1445353586424,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2220,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.35674780617944,35.78879284624304,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2221,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.70809843571004,35.43305033384349,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2222,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.05944906524064,35.07730782144376,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2223,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.41079969477124,34.72156530904403,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2224,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.76215032430184,34.3658227966443,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2225,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.11350095383244,34.01008028424457,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2226,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.46485158336304,33.654337771844844,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2227,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.81620221289364,33.298595259445115,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2228,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.16755284242424,32.94285274704538,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2229,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.51890347195484,32.58711023464566,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2230,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.87025410148544,32.23136772224592,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2231,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.22160473101604,31.875625209846195,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2232,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.57295536054664,31.51988269744648,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2233,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.92430599007724,31.164140185046765,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2234,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.27565661960784,30.80839767264705,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2235,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.62700724913844,30.452655160247335,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2236,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.97835787866904,30.09691264784762,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2237,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.32970850819964,29.741170135447906,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2238,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.68105913773024,29.38542762304819,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2239,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.03240976726084,29.029685110648476,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2240,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.38376039679144,28.67394259824876,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2241,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.73511102632204,28.318200085849046,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2242,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.08646165585264,27.96245757344933,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2243,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.43781228538325,27.606715061049616,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
