tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8a20d432c199ea1c_score,player_ccd5cd24_x,player_ccd5cd24_y,player_ccd5cd24_move_target,player_ccd5cd24_item,player_ccd5cd24_score,player_ccd5cd24_cut_speed,player_ccd5cd24_speed,player_daf1d86f_x,player_daf1d86f_y,player_daf1d86f_move_target,player_daf1d86f_item,player_daf1d86f_score,player_daf1d86f_cut_speed,player_daf1d86f_speed,fb87781f0ae80884_score,3ee18d6f700b99e9_message,bbd6618e24c55b76_score
4157,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4158,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4159,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4160,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4161,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4162,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4163,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4164,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4165,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4166,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4167,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4168,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4169,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4170,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4171,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4172,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4173,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4174,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4175,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4176,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4177,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4178,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4179,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4180,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4181,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4182,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4183,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4184,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4185,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4186,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4187,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4188,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4189,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4190,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4191,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.749999999999716,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4192,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.49999999999943,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4193,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.24999999999915,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4194,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.99999999999886,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4195,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.74999999999858,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4196,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.499999999998295,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4197,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.24999999999801,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4198,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.999999999997726,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4199,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.74999999999744,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4200,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.49999999999716,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4201,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.249999999996874,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4202,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.99999999999659,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4203,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4204,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4205,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.041666666666666664,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4206,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.08333333333333333,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4207,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.125,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4208,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.16666666666666666,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4209,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.20833333333333331,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4210,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.24999999999999997,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4211,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.29166666666666663,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4212,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.3333333333333333,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4213,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.375,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4214,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.4166666666666667,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4215,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.45833333333333337,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4216,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4217,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5416666666666666,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4218,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5833333333333333,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4219,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6249999999999999,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4220,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6666666666666665,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4221,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7083333333333331,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4222,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7499999999999998,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4223,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7916666666666664,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4224,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.833333333333333,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4225,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.8749999999999997,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
4226,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9166666666666663,0,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
