tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cbf7431ebcd45ba3_score,player_4b0f5328_x,player_4b0f5328_y,player_4b0f5328_move_target,player_4b0f5328_item,player_4b0f5328_score,player_4b0f5328_cut_speed,player_4b0f5328_speed,player_2f010222_x,player_2f010222_y,player_2f010222_move_target,player_2f010222_item,player_2f010222_score,player_2f010222_cut_speed,player_2f010222_speed,fdd21a25036d0105_score,0a36b82c1558f250_message,07e5bd0855e1e648_score
4260,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,97.50000000001307,,,0,1.0,30.0,,,0.0
4261,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,98.75000000001336,,,0,1.0,30.0,,,0.0
4262,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,100.00000000001364,,,0,1.0,30.0,,,0.0
4263,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,101.25000000001393,,,0,1.0,30.0,,,0.0
4264,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,102.50000000001421,,,0,1.0,30.0,,,0.0
4265,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,103.7500000000145,,,0,1.0,30.0,,,0.0
4266,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,105.00000000001478,,,0,1.0,30.0,,,0.0
4267,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,106.25000000001506,,,0,1.0,30.0,,,0.0
4268,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,107.50000000001535,,,0,1.0,30.0,,,0.0
4269,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,108.75000000001563,,,0,1.0,30.0,,,0.0
4270,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,110.00000000001592,,,0,1.0,30.0,,,0.0
4271,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,111.2500000000162,,,0,1.0,30.0,,,0.0
4272,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,112.50000000001648,,,0,1.0,30.0,,,0.0
4273,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,113.75000000001677,,,0,1.0,30.0,,,0.0
4274,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,115.00000000001705,,,0,1.0,30.0,,,0.0
4275,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,116.25000000001734,,,0,1.0,30.0,,,0.0
4276,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,117.50000000001762,,,0,1.0,30.0,,,0.0
4277,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,118.7500000000179,,,0,1.0,30.0,,,0.0
4278,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.140540251812297,119.94229700497795,,,0,1.0,30.0,,,0.0
4279,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,25.018916825639153,120.8316532859767,,,0,1.0,30.0,,,0.0
4280,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,25.897293399466008,121.72100956697545,,,0,1.0,30.0,,,0.0
4281,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,26.775669973292864,122.61036584797421,,,0,1.0,30.0,,,0.0
4282,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,27.65404654711972,123.49972212897296,,,0,1.0,30.0,,,0.0
4283,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,28.532423120946575,124.38907840997172,,,0,1.0,30.0,,,0.0
4284,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,29.41079969477343,125.27843469097047,,,0,1.0,30.0,,,0.0
4285,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,30.289176268600286,126.16779097196923,,,0,1.0,30.0,,,0.0
4286,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,31.167552842427142,127.05714725296798,,,0,1.0,30.0,,,0.0
4287,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,32.04592941625402,127.94650353396673,,,0,1.0,30.0,,,0.0
4288,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,32.92430599008123,128.8358598149655,,,0,1.0,30.0,,,0.0
4289,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,33.80268256390844,129.72521609596424,,,0,1.0,30.0,,,0.0
4290,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,34.68105913773565,130.614572376963,,,0,1.0,30.0,,,0.0
4291,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,35.55943571156286,131.50392865796175,,,0,1.0,30.0,,,0.0
4292,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,36.437812285389924,132.3932849389605,,,0,1.0,30.0,,,0.0
4293,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,37.31618885921664,133.28264121995926,,,0,1.0,30.0,,,0.0
4294,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,38.194565433043344,134.171997500958,,,0,1.0,30.0,,,0.0
4295,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,39.07294200687006,135.06135378195677,,,0,1.0,30.0,,,0.0
4296,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,39.95387262834076,135.66868467339486,,,0,1.0,30.0,,,0.0
4297,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,40.84821199994242,134.7953822696395,,,0,1.0,30.0,,,0.0
4298,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,41.74255137154408,133.92207986588414,,,0,1.0,30.0,,,0.0
4299,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,42.63689074314574,133.04877746212878,,,0,1.0,30.0,,,0.0
4300,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,43.5312301147474,132.17547505837342,,,0,1.0,30.0,,,0.0
4301,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,44.42556948634906,131.30217265461806,,,0,1.0,30.0,,,0.0
4302,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,45.31990885795072,130.4288702508627,,,0,1.0,30.0,,,0.0
4303,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,46.21424822955238,129.55556784710734,,,0,1.0,30.0,,,0.0
4304,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,47.10858760115404,128.68226544335198,,,0,1.0,30.0,,,0.0
4305,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,48.0029269727557,127.80896303959693,,,0,1.0,30.0,,,0.0
4306,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,48.89726634435736,126.93566063584299,,,0,1.0,30.0,,,0.0
4307,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,49.79160571595902,126.06235823208905,,,0,1.0,30.0,,,0.0
4308,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,50.68594508756068,125.18905582833484,,,0,1.0,30.0,,,0.0
4309,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,51.58028445916234,124.31575342457992,,,0,1.0,30.0,,,0.0
4310,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,52.474623830764,123.442451020825,,,0,1.0,30.0,,,0.0
4311,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,53.36896320236566,122.56914861707008,,,0,1.0,30.0,,,0.0
4312,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,54.26330257396732,121.69584621331515,,,0,1.0,30.0,,,0.0
4313,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.15764194556898,120.82254380956023,,,0,1.0,30.0,,,0.0
4314,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.80585476953,119.84379235274251,,,0,1.0,30.0,,,0.0
4315,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.821170756700795,118.59388618804904,,,0,1.0,30.0,,,0.0
4316,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.83648674387159,117.34398002335557,,,0,1.0,30.0,,,0.0
4317,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.85180273104238,116.0940738586621,,,0,1.0,30.0,,,0.0
4318,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.86711871821318,114.84416769396863,,,0,1.0,30.0,,,0.0
4319,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.88243470538397,113.59426152927516,,,0,1.0,30.0,,,0.0
4320,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.897750692554766,112.34435536458169,,,0,1.0,30.0,,,0.0
4321,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.91306667972556,111.09444919988822,,,0,1.0,30.0,,,0.0
4322,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.928382666896354,109.84454303519475,,,0,1.0,30.0,,,0.0
4323,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.94369865406715,108.59463687050128,,,0,1.0,30.0,,,0.0
4324,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.95901464123794,107.3447307058078,,,0,1.0,30.0,,,0.0
4325,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.97433062840848,106.09482454111433,,,0,1.0,30.0,,,0.0
4326,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.98964661557893,104.84491837642086,,,0,1.0,30.0,,,0.0
4327,test,True,0,1,,0,0,0,2,None_cut,3.5416666666666625,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,55.997699440518915,103.5949671773087,,,0,1.0,30.0,,,0.0
