tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ae5bd443eea7972a_score,player_e72457b7_x,player_e72457b7_y,player_e72457b7_move_target,player_e72457b7_item,player_e72457b7_score,player_e72457b7_cut_speed,player_e72457b7_speed,player_2aaa5118_x,player_2aaa5118_y,player_2aaa5118_move_target,player_2aaa5118_item,player_2aaa5118_score,player_2aaa5118_cut_speed,player_2aaa5118_speed
2809,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,4,1.0,30.0,59.5355339059322,52.4644660940678,,tomato_cut,0,1.0,30.0
2810,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,25.24999999999993,,tomato,4,1.0,30.0,60.41941738241525,51.58058261758475,,tomato_cut,0,1.0,30.0
2811,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,26.499999999999858,,tomato,4,1.0,30.0,61.3033008588983,50.6966991411017,,tomato_cut,0,1.0,30.0
2812,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,27.749999999999787,,tomato,4,1.0,30.0,62.187184335381346,49.812815664618654,,tomato_cut,0,1.0,30.0
2813,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,28.999999999999716,,tomato,4,1.0,30.0,63.071067811864395,48.928932188135605,,tomato_cut,0,1.0,30.0
2814,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,30.249999999999645,,tomato,4,1.0,30.0,63.954951288347445,48.045048711652555,,tomato_cut,0,1.0,30.0
2815,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,31.499999999999574,,tomato,4,1.0,30.0,64.8388347648305,47.161165235169506,,tomato_cut,0,1.0,30.0
2816,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,32.749999999999716,,tomato,4,1.0,30.0,65.72271824131354,46.277281758686456,,tomato_cut,0,1.0,30.0
2817,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,34.0,,tomato,4,1.0,30.0,66.6066017177966,45.39339828220341,,tomato_cut,0,1.0,30.0
2818,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,35.250000000000284,,tomato,4,1.0,30.0,67.49048519427964,44.50951480572036,,tomato_cut,0,1.0,30.0
2819,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,36.50000000000057,,tomato,4,1.0,30.0,68.37436867076269,43.62563132923731,,tomato_cut,0,1.0,30.0
2820,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,37.75000000000085,,tomato,4,1.0,30.0,69.25825214724574,42.74174785275426,,tomato_cut,0,1.0,30.0
2821,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,39.00000000000114,,tomato,4,1.0,30.0,70.14213562372879,41.85786437627121,,tomato_cut,0,1.0,30.0
2822,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.68378443342253,40.120168261161126,,tomato,4,1.0,30.0,71.02601910021184,40.97398089978816,,tomato_cut,0,1.0,30.0
2823,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.80540785959582,41.00952454216059,,tomato,4,1.0,30.0,71.95382555869026,40.19434681531624,,tomato_cut,0,1.0,30.0
2824,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.92703128576912,41.898880823160056,,tomato,4,1.0,30.0,73.20373388513468,40.179208272259245,,tomato_cut,0,1.0,30.0
2825,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.0486547119424,42.78823710415952,,tomato,4,1.0,30.0,74.45364221157911,40.164069729202254,,tomato_cut,0,1.0,30.0
2826,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.17027813811569,43.677593385158985,,tomato,4,1.0,30.0,75.70355053802353,40.14893118614526,,tomato_cut,0,1.0,30.0
2827,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.29190156428898,44.56694966615845,,tomato,4,1.0,30.0,76.95345886446796,40.13379264308827,,tomato_cut,0,1.0,30.0
2828,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.41352499046226,45.456305947157915,,tomato,4,1.0,30.0,78.20336719091239,40.11865410003128,,tomato_cut,0,1.0,30.0
2829,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.53514841663555,46.34566222815738,,tomato,4,1.0,30.0,79.45327551735681,40.10351555697429,,tomato_cut,0,1.0,30.0
2830,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.65677184280884,47.235018509156845,,tomato,4,1.0,30.0,80.70318384380124,40.088377013917295,,tomato_cut,0,1.0,30.0
2831,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.77839526898218,48.12437479015631,,tomato,4,1.0,30.0,81.95309217024567,40.0732384708603,,tomato_cut,0,1.0,30.0
2832,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.90001869515568,49.013731071155775,,tomato,4,1.0,30.0,83.2030004966901,40.05809992780313,,tomato_cut,0,1.0,30.0
2833,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.02164212132918,49.90308735215524,,tomato,4,1.0,30.0,84.45290882313452,40.04296138474578,,tomato_cut,0,1.0,30.0
2834,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.14326554750268,50.792443633154704,,tomato,4,1.0,30.0,85.70281714957895,40.027822841688426,,tomato_cut,0,1.0,30.0
2835,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.26488897367618,51.68179991415417,,tomato,4,1.0,30.0,86.95272547602337,40.01268429863107,,tomato_cut,0,1.0,30.0
2836,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.38651239984968,52.57115619515362,,tomato,4,1.0,30.0,88.08721304983902,39.72126494341936,,tomato_cut,0,1.0,30.0
2837,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.50813582602318,53.46051247615258,,tomato,4,1.0,30.0,88.97643152431851,38.84274886237961,,tomato_cut,0,1.0,30.0
2838,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.62975925219668,54.34986875715155,,tomato,4,1.0,30.0,89.865649998798,37.96423278133986,,tomato_cut,0,1.0,30.0
2839,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.75138267837018,55.23922503815051,,tomato,4,1.0,30.0,90.7548684732775,37.08571670030011,,tomato_cut,0,1.0,30.0
2840,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,tomato,4,1.0,30.0,91.64408694775699,36.20720061926036,,tomato_cut,0,1.0,30.0
2841,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,92.53330542223648,35.328684538220614,,tomato_cut,0,1.0,30.0
2842,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,93.42252389671597,34.450168457180865,,tomato_cut,0,1.0,30.0
2843,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,94.31174237119546,33.57165237614112,,tomato_cut,0,1.0,30.0
2844,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,93.11060209717408,33.917718904606744,,tomato_cut,0,1.0,30.0
2845,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,91.9094618231527,34.26378543307237,,tomato_cut,0,1.0,30.0
2846,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,90.70832154913131,34.609851961538,,tomato_cut,0,1.0,30.0
2847,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,89.50718127510993,34.955918490003626,,tomato_cut,0,1.0,30.0
2848,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,88.30604100108854,35.30198501846961,,tomato_cut,0,1.0,30.0
2849,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,87.10490072706716,35.64805154693567,,tomato_cut,0,1.0,30.0
2850,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,85.90376045304578,35.99411807540173,,tomato_cut,0,1.0,30.0
2851,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,84.7026201790244,36.34018460386779,,tomato_cut,0,1.0,30.0
2852,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,83.50147990500301,36.68625113233386,,tomato_cut,0,1.0,30.0
2853,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,82.30033963098163,37.03231766079992,,tomato_cut,0,1.0,30.0
2854,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,81.09919935696024,37.37838418926598,,tomato_cut,0,1.0,30.0
2855,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,79.89805908293886,37.72445071773204,,tomato_cut,0,1.0,30.0
2856,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,78.69691880891747,38.0705172461981,,tomato_cut,0,1.0,30.0
2857,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,77.49577853489609,38.41658377466416,,tomato_cut,0,1.0,30.0
2858,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,76.2946382608747,38.76265030313023,,tomato_cut,0,1.0,30.0
2859,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,75.09349798685332,39.10871683159629,,tomato_cut,0,1.0,30.0
2860,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,73.89235771283194,39.45478336006235,,tomato_cut,0,1.0,30.0
2861,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,72.69121743881055,39.80084988852841,,tomato_cut,0,1.0,30.0
2862,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,71.67497625591277,40.461935963387,,tomato_cut,0,1.0,30.0
2863,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,70.78722427193138,41.341933926416665,,tomato_cut,0,1.0,30.0
2864,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,69.89947228794999,42.22193188944633,,tomato_cut,0,1.0,30.0
2865,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,69.0117203039686,43.101929852476,,tomato_cut,0,1.0,30.0
2866,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,68.12396831998721,43.981927815505664,,tomato_cut,0,1.0,30.0
2867,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,67.23621633600582,44.86192577853533,,tomato_cut,0,1.0,30.0
2868,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,66.34846435202444,45.741923741564996,,tomato_cut,0,1.0,30.0
2869,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,65.46071236804305,46.62192170459466,,tomato_cut,0,1.0,30.0
2870,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,64.57296038406164,47.50191966762433,,tomato_cut,0,1.0,30.0
2871,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,63.68520840007935,48.381917630653994,,tomato_cut,0,1.0,30.0
2872,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,62.79745641609725,49.26191559368366,,tomato_cut,0,1.0,30.0
2873,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,61.90970443211515,50.14191355671333,,tomato_cut,0,1.0,30.0
2874,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,61.02195244813305,51.021911519742716,,tomato_cut,0,1.0,30.0
2875,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,60.13420046415095,51.90190948277197,,tomato_cut,0,1.0,30.0
2876,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,59.24644848016885,52.78190744580122,,tomato_cut,0,1.0,30.0
2877,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,4,1.0,30.0,58.35869649618675,53.661905408830464,,tomato_cut,0,1.0,30.0
2878,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,54.749999999999716,,,4,1.0,30.0,57.47094451220465,54.54190337185972,,tomato_cut,0,1.0,30.0
2879,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,53.49999999999943,,,4,1.0,30.0,56.583192528222554,55.421901334888965,,tomato_cut,0,1.0,30.0
2880,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,52.24999999999915,,,4,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
2881,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,50.99999999999886,,,4,1.0,30.0,56.0,56.0,,tomato,0,1.0,30.0
2882,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,49.74999999999858,,,4,1.0,30.0,56.0,56.0,,tomato,0,1.0,30.0
2883,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,48.499999999998295,,,4,1.0,30.0,56.0,56.0,,tomato,0,1.0,30.0
