tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,33f13f608e89e818_score,player_13417f8e_x,player_13417f8e_y,player_13417f8e_move_target,player_13417f8e_item,player_13417f8e_score,player_13417f8e_cut_speed,player_13417f8e_speed,player_1062ffe2_x,player_1062ffe2_y,player_1062ffe2_move_target,player_1062ffe2_item,player_1062ffe2_score,player_1062ffe2_cut_speed,player_1062ffe2_speed
2627,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,70.25000000000824,,tomato,2,0.5,30.0
2628,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,71.50000000000853,,tomato,2,0.5,30.0
2629,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,72.75000000000881,,tomato,2,0.5,30.0
2630,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,74.0000000000091,,tomato,2,0.5,30.0
2631,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,75.25000000000938,,tomato,2,0.5,30.0
2632,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,76.50000000000966,,tomato,2,0.5,30.0
2633,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,77.75000000000995,,tomato,2,0.5,30.0
2634,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,79.00000000001023,,tomato,2,0.5,30.0
2635,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,80.25000000001052,,tomato,2,0.5,30.0
2636,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,81.5000000000108,,tomato,2,0.5,30.0
2637,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,82.75000000001108,,tomato,2,0.5,30.0
2638,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,84.00000000001137,,tomato,2,0.5,30.0
2639,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,85.25000000001165,,tomato,2,0.5,30.0
2640,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,86.50000000001194,,tomato,2,0.5,30.0
2641,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,15.0,72.0,87.75000000001222,,tomato,2,0.5,30.0
2642,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.62499999999943,40.0,,,1,1.0,15.0,71.15675848912588,88.65378202977104,,tomato,2,0.5,30.0
2643,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.24999999999886,40.0,,,1,1.0,15.0,70.27838191529867,89.54313831076979,,tomato,2,0.5,30.0
2644,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.8749999999983,40.0,,,1,1.0,15.0,69.40000534147146,90.43249459176855,,tomato,2,0.5,30.0
2645,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.49999999999773,40.0,,,1,1.0,15.0,68.52162876764424,91.3218508727673,,tomato,2,0.5,30.0
2646,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.12499999999716,40.0,,,1,1.0,15.0,67.64325219381703,92.21120715376605,,tomato,2,0.5,30.0
2647,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.74999999999659,40.0,,,1,1.0,15.0,66.76487561998982,93.10056343476481,,tomato,2,0.5,30.0
2648,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.37499999999602,40.0,,,1,1.0,15.0,65.88649904616261,93.98991971576356,,tomato,2,0.5,30.0
2649,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.99999999999545,40.0,,,1,1.0,15.0,65.0081224723354,94.87927599676232,,tomato,2,0.5,30.0
2650,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.62499999999488,40.0,,,1,1.0,15.0,64.12974589850832,95.76863227776107,,tomato,2,0.5,30.0
2651,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.24999999999432,40.0,,,1,1.0,15.0,63.25136932468189,96.65798855875983,,tomato,2,0.5,30.0
2652,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.87499999999375,40.0,,,1,1.0,15.0,62.37299275085539,97.54734483975858,,tomato,2,0.5,30.0
2653,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.49999999999318,40.0,,,1,1.0,15.0,61.49461617702889,98.43670112075733,,tomato,2,0.5,30.0
2654,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.12499999999261,40.0,,,1,1.0,15.0,60.61623960320239,99.32605740175609,,tomato,2,0.5,30.0
2655,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.74999999999204,40.0,,,1,1.0,15.0,59.73786302937589,100.21541368275541,,tomato,2,0.5,30.0
2656,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.37499999999147,40.0,,,1,1.0,15.0,58.85948645554939,101.10476996375509,,tomato,2,0.5,30.0
2657,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.9999999999909,40.0,,,1,1.0,15.0,57.98110988172289,101.99412624475478,,tomato,2,0.5,30.0
2658,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.62499999999034,40.0,,,1,1.0,15.0,57.102733307896386,102.88348252575446,,tomato,2,0.5,30.0
2659,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.24999999998977,40.0,,,1,1.0,15.0,56.224356734069886,103.77283880675415,,tomato,2,0.5,30.0
2660,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.8749999999892,40.0,,,1,1.0,15.0,55.33065587437923,102.97004275039035,,tomato,2,0.5,30.0
2661,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.49999999998863,40.0,,,1,1.0,15.0,54.43631650277757,102.09674034663637,,tomato,2,0.5,30.0
2662,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.12499999998806,40.0,,,1,1.0,15.0,53.54197713117591,101.22343794288145,,tomato,2,0.5,30.0
2663,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.7499999999875,40.0,,,1,1.0,15.0,52.64763775957425,100.35013553912651,,tomato,2,0.5,30.0
2664,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.37499999998693,40.0,,,1,1.0,15.0,51.75329838797259,99.47683313537159,,tomato,2,0.5,30.0
2665,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.99999999998636,40.0,,,1,1.0,15.0,50.85895901637093,98.60353073161667,,tomato,2,0.5,30.0
2666,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.62499999998579,40.0,,,1,1.0,15.0,49.96461964476927,97.73022832786174,,tomato,2,0.5,30.0
2667,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.12191131558507,39.68811541183577,,,1,1.0,15.0,49.07028027316761,96.85692592410682,,tomato,2,0.5,30.0
2668,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.5665047178378,39.24884134399882,,,1,1.0,15.0,48.17594090156595,95.9836235203519,,tomato,2,0.5,30.0
2669,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.01109812009054,38.80956727616187,,,1,1.0,15.0,47.28160152996429,95.11032111659698,,tomato,2,0.5,30.0
2670,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.45569152234327,38.370293208324924,,,1,1.0,15.0,46.38726215836263,94.23701871284204,,tomato,2,0.5,30.0
2671,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.90028492459601,37.931019140487976,,,1,1.0,15.0,45.49292278676097,93.36371630908712,,tomato,2,0.5,30.0
2672,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.34487832684874,37.49174507265103,,,1,1.0,15.0,44.59858341515931,92.4904139053322,,tomato,2,0.5,30.0
2673,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.78947172910148,37.05247100481408,,,1,1.0,15.0,43.70424404355765,91.61711150157727,,tomato,2,0.5,30.0
2674,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.23406513135421,36.61319693697713,,,1,1.0,15.0,42.80990467195599,90.74380909782235,,tomato,2,0.5,30.0
2675,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.67865853360695,36.173922869140185,,,1,1.0,15.0,41.91556530035433,89.87050669406743,,tomato,2,0.5,30.0
2676,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.12325193585968,35.73464880130324,,,1,1.0,15.0,41.02122592875267,88.99720429031251,,tomato,2,0.5,30.0
2677,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.56784533811242,35.29537473346629,,,1,1.0,15.0,40.19720842790548,88.0937735856825,,tomato,2,0.5,30.0
2678,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.01243874036516,34.85610066562934,,,1,1.0,15.0,40.181892440734686,86.84386742098903,,tomato,2,0.5,30.0
2679,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.45703214261789,34.416826597792394,,,1,1.0,15.0,40.16657645356389,85.59396125629556,,tomato,2,0.5,30.0
2680,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.90162554487063,33.977552529955446,,,1,1.0,15.0,40.1512604663931,84.34405509160209,,tomato,2,0.5,30.0
2681,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.34621894712336,33.5382784621185,,,1,1.0,15.0,40.1359444792223,83.09414892690862,,tomato,2,0.5,30.0
2682,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.7908123493761,33.09900439428155,,,1,1.0,15.0,40.12062849205151,81.84424276221515,,tomato,2,0.5,30.0
2683,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.23540575162883,32.6597303264446,,,1,1.0,15.0,40.105312504880715,80.59433659752168,,tomato,2,0.5,30.0
2684,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.67999915388157,32.220456258607655,,,1,1.0,15.0,40.08999651770992,79.3444304328282,,tomato,2,0.5,30.0
2685,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.1245925561343,31.781182190770885,,,1,1.0,15.0,40.074680530539126,78.09452426813473,,tomato,2,0.5,30.0
2686,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.56918595838704,31.341908122934196,,,1,1.0,15.0,40.05936454336833,76.84461810344126,,tomato,2,0.5,30.0
2687,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.01377936063977,30.90263405509725,,,1,1.0,15.0,40.04404855619754,75.59471193874779,,tomato,2,0.5,30.0
2688,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.45837276289251,30.4633599872603,,,1,1.0,15.0,40.028732569026744,74.34480577405432,,tomato,2,0.5,30.0
2689,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.90296616514524,30.024085919423353,,,1,1.0,15.0,40.0134165818558,73.09489960936085,,tomato,2,0.5,30.0
2690,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.34755956739798,29.584811851586405,,,1,1.0,15.0,40.00233743931928,71.84496717458981,,tomato,2,0.5,30.0
2691,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.79215296965072,29.145537783749457,,,1,1.0,15.0,40.00215304012896,70.59496718819074,,tomato,2,0.5,30.0
2692,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.23674637190345,28.70626371591251,,,1,1.0,15.0,40.00196864093864,69.34496720179166,,tomato,2,0.5,30.0
2693,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.68133977415553,28.266989648075562,,,1,1.0,15.0,40.001784241748325,68.09496721539259,,tomato,2,0.5,30.0
2694,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.12593317640761,27.827715580238614,,,1,1.0,15.0,40.00159984255801,66.84496722899351,,tomato,2,0.5,30.0
2695,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.5705265786597,27.388441512401666,,,1,1.0,15.0,40.00141544336769,65.59496724259444,,tomato,2,0.5,30.0
2696,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.01511998091178,26.94916744456472,,,1,1.0,15.0,40.00123104417737,64.34496725619536,,tomato,2,0.5,30.0
2697,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.45971338316386,26.50989337672777,,,1,1.0,15.0,40.001046644987056,63.094967269796285,,tomato,2,0.5,30.0
