tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,4cee7414efadf153_score,player_0cdace60_x,player_0cdace60_y,player_0cdace60_move_target,player_0cdace60_item,player_0cdace60_score,player_0cdace60_cut_speed,player_0cdace60_speed,player_5153f21a_x,player_5153f21a_y,player_5153f21a_move_target,player_5153f21a_item,player_5153f21a_score,player_5153f21a_cut_speed,player_5153f21a_speed,d97b7e10b891d6e0_score,a5b0f2259253fdf3_message,ad73825a98aed21b_score
4777,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,62.25000000000142,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4778,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6250000000000007,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.500000000001705,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4779,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,64.75000000000199,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4780,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.00000000000227,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4781,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,67.25000000000256,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4782,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.50000000000284,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4783,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,69.75000000000313,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4784,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,71.00000000000341,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4785,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4786,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4787,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4788,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4789,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7500000000000009,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4790,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7916666666666676,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4791,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4792,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4793,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4794,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4795,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4796,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4797,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4798,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4799,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4800,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.875000000000001,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4801,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4802,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4803,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4804,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4805,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4806,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4807,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.74999999999972,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4808,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,69.49999999999943,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4809,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.24999999999915,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4810,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.99999999999886,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4811,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0000000000000013,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.74999999999858,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4812,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.041666666666668,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,64.4999999999983,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4813,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0833333333333344,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.24999999999801,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4814,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0833333333333344,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.999999999997726,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4815,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0833333333333344,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.74999999999744,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4816,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0833333333333344,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,59.49999999999716,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4817,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0833333333333344,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.249999999996874,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4818,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.125000000000001,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.99999999999659,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4819,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.125000000000001,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.749999999996305,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4820,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.125000000000001,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.49999999999602,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4821,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.125000000000001,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.24999999999574,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4822,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.125000000000001,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.99999999999545,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4823,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.1666666666666674,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.74999999999517,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4824,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.499999999994884,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4825,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.2499999999946,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4826,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.999999999994316,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4827,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.74999999999403,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4828,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.49999999999375,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4829,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.24999999999346,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4830,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.99999999999318,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4831,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.749999999992895,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4832,test,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4833,test,False,0,1,,0.0,0,0,2,tomato,0.0,0,1,0,tomato,2.2500000000000004,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4834,test,False,0,1,,0.0,0,0,2,tomato,0.041666666666666664,0,1,0,tomato,2.291666666666667,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4835,test,False,0,1,,0.0,0,0,2,tomato,0.08333333333333333,0,1,0,tomato,2.291666666666667,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4836,test,False,0,1,,0.0,0,0,2,tomato,0.125,0,1,0,tomato,2.291666666666667,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4837,test,False,0,1,,0.0,0,0,2,tomato,0.16666666666666666,0,1,0,tomato,2.291666666666667,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
4838,test,False,0,1,,0.0,0,0,2,tomato,0.20833333333333331,0,1,0,tomato,2.291666666666667,2,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,tomato,2,6,tomato,2,7,tomato,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,0.0
