tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b3d41ea5cd0bb321_score,player_11843aa3_x,player_11843aa3_y,player_11843aa3_move_target,player_11843aa3_item,player_11843aa3_score,player_11843aa3_cut_speed,player_11843aa3_speed,player_96d81ed9_x,player_96d81ed9_y,player_96d81ed9_move_target,player_96d81ed9_item,player_96d81ed9_score,player_96d81ed9_cut_speed,player_96d81ed9_speed
2655,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,63.00000000000358,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2656,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,63.50000000000384,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2657,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,64.00000000000409,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2658,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,64.50000000000364,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2659,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,65.00000000000318,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2660,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,65.50000000000273,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2661,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,66.00000000000227,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2662,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,66.50000000000182,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2663,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,67.00000000000136,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2664,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,67.50000000000091,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2665,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,68.00000000000045,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2666,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,68.5,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2667,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,68.99999999999955,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2668,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,69.49999999999909,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2669,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,69.99999999999864,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2670,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,70.49999999999818,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2671,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,70.99999999999773,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2672,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,71.49999999999727,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2673,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2674,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2675,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2676,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2677,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2678,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2679,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2680,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2681,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2682,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2683,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2684,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2685,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2686,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2687,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2688,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2689,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2690,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2691,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2692,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2693,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2694,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2695,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2696,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2697,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2698,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2699,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2700,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2701,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2702,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2703,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2704,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2705,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2706,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2707,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2708,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2709,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2710,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2711,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2712,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2713,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
2714,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,25.24999999999993,,tomato,0,0.2,30.0
2715,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,26.499999999999858,,tomato,0,0.2,30.0
2716,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,27.749999999999787,,tomato,0,0.2,30.0
2717,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,28.999999999999716,,tomato,0,0.2,30.0
2718,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,30.249999999999645,,tomato,0,0.2,30.0
2719,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,31.499999999999574,,tomato,0,0.2,30.0
2720,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,32.749999999999716,,tomato,0,0.2,30.0
2721,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,34.0,,tomato,0,0.2,30.0
2722,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,35.250000000000284,,tomato,0,0.2,30.0
2723,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,36.50000000000057,,tomato,0,0.2,30.0
2724,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,37.75000000000085,,tomato,0,0.2,30.0
2725,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,39.00000000000114,,tomato,0,0.2,30.0
2726,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,40.25000000000142,,tomato,0,0.2,30.0
2727,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,41.500000000001705,,tomato,0,0.2,30.0
2728,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,42.75000000000199,,tomato,0,0.2,30.0
2729,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,44.000000000002274,,tomato,0,0.2,30.0
2730,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,45.25000000000256,,tomato,0,0.2,30.0
2731,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,46.50000000000284,,tomato,0,0.2,30.0
2732,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,47.750000000003126,,tomato,0,0.2,30.0
2733,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,49.00000000000341,,tomato,0,0.2,30.0
2734,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,50.250000000003695,,tomato,0,0.2,30.0
2735,0,1,,0,2,None_cut,3.224999999999991,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,72.0,,tomato,0,1.0,12.0,72.0,51.50000000000398,,tomato,0,0.2,30.0
