tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa0d0f1e6e000507_score,player_1a19cdbc_x,player_1a19cdbc_y,player_1a19cdbc_move_target,player_1a19cdbc_item,player_1a19cdbc_score,player_1a19cdbc_cut_speed,player_1a19cdbc_speed,player_9f4bde33_x,player_9f4bde33_y,player_9f4bde33_move_target,player_9f4bde33_item,player_9f4bde33_score,player_9f4bde33_cut_speed,player_9f4bde33_speed
2656,0,1,,0,2,tomato,2.4999999999999996,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,41.99999999999318,,,7,1.0,30.0
2657,0,1,,0,2,tomato,2.541666666666666,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,40.749999999992895,,,7,1.0,30.0
2658,0,1,,0,2,tomato,2.5833333333333326,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,39.49999999999261,,,7,1.0,30.0
2659,0,1,,0,2,tomato,2.624999999999999,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,38.249999999992326,,,7,1.0,30.0
2660,0,1,,0,2,tomato,2.6666666666666656,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,36.99999999999204,,,7,1.0,30.0
2661,0,1,,0,2,tomato,2.708333333333332,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,35.74999999999176,,,7,1.0,30.0
2662,0,1,,0,2,tomato,2.7499999999999987,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,34.49999999999147,,,7,1.0,30.0
2663,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,33.24999999999119,,,7,1.0,30.0
2664,0,1,,0,2,tomato,2.8333333333333317,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,31.99999999999091,,,7,1.0,30.0
2665,0,1,,0,2,tomato,2.8749999999999982,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,30.74999999999098,,,7,1.0,30.0
2666,0,1,,0,2,tomato,2.9166666666666647,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,29.49999999999105,,,7,1.0,30.0
2667,0,1,,0,2,tomato,2.9583333333333313,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,28.24999999999112,,,7,1.0,30.0
2668,0,1,,0,2,tomato,2.999999999999998,2,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,26.999999999991193,,,7,1.0,30.0
2669,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,25.749999999991264,,,7,1.0,30.0
2670,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.499999999991335,,,7,1.0,30.0
2671,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,,7,1.0,30.0
2672,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2673,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2674,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2675,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2676,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2677,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2678,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2679,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2680,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2681,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.0,24.0,,tomato,7,1.0,30.0
2682,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,89.25000000000028,24.0,,tomato,7,1.0,30.0
2683,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,90.50000000000057,24.0,,tomato,7,1.0,30.0
2684,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,91.75000000000085,24.0,,tomato,7,1.0,30.0
2685,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,93.00000000000114,24.0,,tomato,7,1.0,30.0
2686,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,94.25000000000142,24.0,,tomato,7,1.0,30.0
2687,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,95.5000000000017,24.0,,tomato,7,1.0,30.0
2688,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,96.75000000000199,24.0,,tomato,7,1.0,30.0
2689,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,98.00000000000227,24.0,,tomato,7,1.0,30.0
2690,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,99.25000000000256,24.0,,tomato,7,1.0,30.0
2691,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,100.50000000000284,24.0,,tomato,7,1.0,30.0
2692,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,101.75000000000313,24.0,,tomato,7,1.0,30.0
2693,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,103.00000000000341,24.0,,tomato,7,1.0,30.0
2694,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,tomato,7,1.0,30.0
2695,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2696,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2697,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2698,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2699,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2700,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2701,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2702,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2703,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2704,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2705,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2706,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2707,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2708,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2709,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2710,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2711,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2712,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2713,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2714,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2715,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2716,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2717,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2718,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2719,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2720,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2721,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2722,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2723,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,7,1.0,30.0
2724,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,102.74999999999972,24.0,,plate,7,1.0,30.0
2725,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,101.49999999999943,24.0,,plate,7,1.0,30.0
2726,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,100.24999999999915,24.0,,plate,7,1.0,30.0
2727,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,98.99999999999886,24.0,,plate,7,1.0,30.0
2728,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,97.74999999999858,24.0,,plate,7,1.0,30.0
2729,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,96.4999999999983,24.0,,plate,7,1.0,30.0
2730,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,95.24999999999801,24.0,,plate,7,1.0,30.0
2731,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,93.99999999999773,24.0,,plate,7,1.0,30.0
2732,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,92.74999999999744,24.0,,plate,7,1.0,30.0
2733,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,91.49999999999716,24.0,,plate,7,1.0,30.0
2734,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,90.24999999999687,24.0,,plate,7,1.0,30.0
2735,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,88.99999999999659,24.0,,plate,7,1.0,30.0
2736,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,30.0,87.7499999999963,24.0,,plate,7,1.0,30.0
