tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5de783074bdd2656_score,player_b8836c3c_x,player_b8836c3c_y,player_b8836c3c_move_target,player_b8836c3c_item,player_b8836c3c_score,player_b8836c3c_cut_speed,player_b8836c3c_speed,player_967cfb4d_x,player_967cfb4d_y,player_967cfb4d_move_target,player_967cfb4d_item,player_967cfb4d_score,player_967cfb4d_cut_speed,player_967cfb4d_speed
2613,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.95452952154756,40.07452448691762,,,2,1.0,12.0,56.0,40.0,,,0,0.2,30.0
2614,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.4544915351338,40.06836129206395,,,2,1.0,12.0,56.0,40.0,,,0,0.2,30.0
2615,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.95445354872004,40.06219809721028,,,2,1.0,12.0,56.0,40.0,,,0,0.2,30.0
2616,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.45441556230628,40.05603490235661,,,2,1.0,12.0,56.0,40.0,,,0,0.2,30.0
2617,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.95437757589252,40.04987170750294,,,2,1.0,12.0,56.0,40.0,,,0,0.2,30.0
2618,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.45433958947876,40.04370851264927,,,2,1.0,12.0,56.0,40.0,,,0,0.2,30.0
2619,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.954301603065,40.0375453177956,,,2,1.0,12.0,56.0,41.250000000000284,,,0,0.2,30.0
2620,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.45426361665125,40.03138212294193,,,2,1.0,12.0,56.0,42.50000000000057,,,0,0.2,30.0
2621,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.95422563023749,40.02521892808826,,,2,1.0,12.0,56.0,43.75000000000085,,,0,0.2,30.0
2622,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.45418764382373,40.01905573323459,,,2,1.0,12.0,56.0,45.00000000000114,,,0,0.2,30.0
2623,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.95414965740997,40.01289253838092,,,2,1.0,12.0,56.0,46.25000000000142,,,0,0.2,30.0
2624,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.45411167099621,40.00672934352725,,,2,1.0,12.0,56.0,47.500000000001705,,,0,0.2,30.0
2625,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.91078658764536,39.89698841044266,,,2,1.0,12.0,56.0,48.75000000000199,,,0,0.2,30.0
2626,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.26645827810796,39.5455660881526,,,2,1.0,12.0,56.0,50.000000000002274,,,0,0.2,30.0
2627,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.6221299685696,39.194143765862535,,,2,1.0,12.0,56.0,51.25000000000256,,,0,0.2,30.0
2628,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.97780165903114,38.84272144357247,,,2,1.0,12.0,56.0,52.50000000000284,,,0,0.2,30.0
2629,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.33347334949268,38.49129912128241,,,2,1.0,12.0,56.0,53.750000000003126,,,0,0.2,30.0
2630,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.68914503995423,38.13987679899235,,,2,1.0,12.0,56.0,55.00000000000341,,,0,0.2,30.0
2631,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.04481673041577,37.788454476702285,,,2,1.0,12.0,56.0,56.250000000003695,,,0,0.2,30.0
2632,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.40048842087731,37.43703215441222,,,2,1.0,12.0,56.0,57.50000000000398,,,0,0.2,30.0
2633,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.75616011133886,37.08560983212216,,,2,1.0,12.0,56.0,58.75000000000426,,,0,0.2,30.0
2634,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.11183180180039,36.7341875098321,,,2,1.0,12.0,56.0,60.00000000000455,,,0,0.2,30.0
2635,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.46750349226194,36.382765187542034,,,2,1.0,12.0,56.0,61.25000000000483,,,0,0.2,30.0
2636,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.82317518272347,36.03134286525197,,,2,1.0,12.0,56.0,62.500000000005116,,,0,0.2,30.0
2637,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.17884687318502,35.67992054296191,,,2,1.0,12.0,56.0,63.7500000000054,,,0,0.2,30.0
2638,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.53451856364656,35.32849822067185,,,2,1.0,12.0,56.0,65.00000000000568,,,0,0.2,30.0
2639,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.8901902541081,34.977075898381784,,,2,1.0,12.0,56.0,66.25000000000597,,,0,0.2,30.0
2640,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.24586194456964,34.62565357609172,,,2,1.0,12.0,56.0,67.50000000000625,,,0,0.2,30.0
2641,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.60153363503119,34.27423125380166,,,2,1.0,12.0,56.0,68.75000000000654,,,0,0.2,30.0
2642,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.95720532549274,33.9228089315116,,,2,1.0,12.0,56.0,70.00000000000682,,,0,0.2,30.0
2643,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.31287701595427,33.571386609221534,,,2,1.0,12.0,56.0,71.2500000000071,,,0,0.2,30.0
2644,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.66854870641582,33.21996428693147,,,2,1.0,12.0,56.0,72.0,,,0,0.2,30.0
2645,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.02422039687735,32.86854196464141,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2646,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.3798920873389,32.517119642351346,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2647,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.73556377780044,32.165697320061284,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2648,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.09123546826217,31.814274997771033,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2649,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.44690715872407,31.462852675480615,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2650,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,96.80257884918598,31.111430353190197,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2651,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.15825053964788,30.76000803089978,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2652,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.51392223010978,30.408585708609362,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2653,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,97.86959392057167,30.057163386318944,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2654,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.22526561103358,29.705741064028526,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2655,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.58093730149548,29.35431874173811,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2656,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,98.93660899195739,29.00289641944769,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2657,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.29228068241929,28.651474097157273,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2658,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,99.64795237288119,28.300051774866855,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2659,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.0036240633431,27.948629452576437,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2660,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.35929575380499,27.59720713028602,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2661,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,100.71496744426689,27.2457848079956,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2662,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.0706391347288,26.894362485705184,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2663,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.4263108251907,26.542940163414766,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2664,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,101.7819825156526,26.191517841124348,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2665,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.1376542061145,25.84009551883393,,,2,1.0,12.0,56.0,72.0,,tomato_salad,0,0.2,30.0
2666,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.49332589657641,25.488673196543512,,,2,1.0,12.0,57.250000000000284,72.0,,tomato_salad,0,0.2,30.0
2667,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,102.8489975870383,25.137250874253095,,,2,1.0,12.0,58.50000000000057,72.0,,tomato_salad,0,0.2,30.0
2668,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.2046692775002,24.785828551962677,,,2,1.0,12.0,59.75000000000085,72.0,,tomato_salad,0,0.2,30.0
2669,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,103.5603409679621,24.43440622967226,,,2,1.0,12.0,61.00000000000114,72.0,,tomato_salad,0,0.2,30.0
2670,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,,2,1.0,12.0,62.25000000000142,72.0,,tomato_salad,0,0.2,30.0
2671,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,63.500000000001705,72.0,,tomato_salad,0,0.2,30.0
2672,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,64.75000000000199,72.0,,tomato_salad,0,0.2,30.0
2673,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,66.00000000000227,72.0,,tomato_salad,0,0.2,30.0
2674,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,67.25000000000256,72.0,,tomato_salad,0,0.2,30.0
2675,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,68.50000000000284,72.0,,tomato_salad,0,0.2,30.0
2676,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,69.75000000000313,72.0,,tomato_salad,0,0.2,30.0
2677,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,71.00000000000341,72.0,,tomato_salad,0,0.2,30.0
2678,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,72.12016826116314,71.6837844334222,,tomato_salad,0,0.2,30.0
2679,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,73.0095245421619,70.805407859595,,tomato_salad,0,0.2,30.0
2680,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,73.89888082316065,69.92703128576852,,tomato_salad,0,0.2,30.0
2681,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,74.7882371041594,69.0486547119425,,tomato_salad,0,0.2,30.0
2682,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,75.67759338515816,68.1702781381165,,tomato_salad,0,0.2,30.0
2683,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,76.56694966615692,67.29190156429048,,tomato_salad,0,0.2,30.0
2684,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,77.45630594715567,66.41352499046448,,tomato_salad,0,0.2,30.0
2685,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,78.34566222815442,65.53514841663846,,tomato_salad,0,0.2,30.0
2686,0,1,,0,2,tomato,0.7166666666666666,0,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,104.0,24.0,,plate,2,1.0,12.0,79.23501850915318,64.65677184281246,,tomato_salad,0,0.2,30.0
