tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f3ca91610d131a3a_score,player_ddda1121_x,player_ddda1121_y,player_ddda1121_move_target,player_ddda1121_item,player_ddda1121_score,player_ddda1121_cut_speed,player_ddda1121_speed,player_08e8cab9_x,player_08e8cab9_y,player_08e8cab9_move_target,player_08e8cab9_item,player_08e8cab9_score,player_08e8cab9_cut_speed,player_08e8cab9_speed,228923cd0b6922d5_score,501df094647b88a6_message,7e887e6e80b06599_score
4596,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.74999999999517,24.0,,tomato,0,1.0,30.0,105.04727452397132,39.98731570136958,,plate,3,1.0,30.0,,,3.0
4597,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.49999999999488,24.0,,tomato,0,1.0,30.0,103.79733686634414,39.99766893490247,,plate,3,1.0,30.0,,,3.0
4598,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.2499999999946,24.0,,tomato,0,1.0,30.0,102.54733687995359,39.997853385697375,,plate,3,1.0,30.0,,,3.0
4599,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.999999999994316,24.0,,tomato,0,1.0,30.0,101.29733689356304,39.99803783649228,,plate,3,1.0,30.0,,,3.0
4600,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.74999999999403,24.0,,tomato,0,1.0,30.0,100.0473369071725,39.998222287287184,,plate,3,1.0,30.0,,,3.0
4601,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.49999999999375,24.0,,tomato,0,1.0,30.0,98.79733692078194,39.99840673808209,,plate,3,1.0,30.0,,,3.0
4602,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.24999999999346,24.0,,tomato,0,1.0,30.0,97.5473369343914,39.99859118887699,,plate,3,1.0,30.0,,,3.0
4603,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.99999999999318,24.0,,tomato,0,1.0,30.0,96.29733694800085,39.9987756396719,,plate,3,1.0,30.0,,,3.0
4604,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.749999999992895,24.0,,tomato,0,1.0,30.0,95.0473369616103,39.9989600904668,,plate,3,1.0,30.0,,,3.0
4605,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.49999999999261,24.0,,tomato,0,1.0,30.0,93.79733697521975,39.99914454126161,,plate,3,1.0,30.0,,,3.0
4606,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.249999999992326,24.0,,tomato,0,1.0,30.0,92.5473369888292,39.99932899205616,,plate,3,1.0,30.0,,,3.0
4607,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.99999999999204,24.0,,tomato,0,1.0,30.0,91.29733700243865,39.999513442850706,,plate,3,1.0,30.0,,,3.0
4608,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.74999999999176,24.0,,tomato,0,1.0,30.0,90.0473370160481,39.999697893645255,,plate,3,1.0,30.0,,,3.0
4609,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.49999999999147,24.0,,tomato,0,1.0,30.0,88.79733702965756,39.999882344439804,,plate,3,1.0,30.0,,,3.0
4610,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.24999999999119,24.0,,tomato,0,1.0,30.0,87.54733703619142,39.99997204937522,,plate,3,1.0,30.0,,,3.0
4611,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.999999999990905,24.0,,tomato,0,1.0,30.0,86.29733703619398,39.99997429659456,,plate,3,1.0,30.0,,,3.0
4612,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.74999999999062,24.0,,tomato,0,1.0,30.0,85.04733703619654,39.99997654381421,,plate,3,1.0,30.0,,,3.0
4613,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.49999999999034,24.0,,tomato,0,1.0,30.0,83.7973370361991,39.99997879103387,,plate,3,1.0,30.0,,,3.0
4614,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.24999999999005,24.0,,tomato,0,1.0,30.0,82.54733703620165,39.99998103825352,,plate,3,1.0,30.0,,,3.0
4615,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.99999999998977,24.0,,tomato,0,1.0,30.0,81.29733703620421,39.99998328547318,,plate,3,1.0,30.0,,,3.0
4616,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.749999999989484,24.0,,tomato,0,1.0,30.0,80.04733703620677,39.99998553269283,,plate,3,1.0,30.0,,,3.0
4617,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.4999999999892,24.0,,tomato,0,1.0,30.0,78.79733703620933,39.99998777991249,,plate,3,1.0,30.0,,,3.0
4618,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.249999999988916,24.0,,tomato,0,1.0,30.0,77.54733703621189,39.99999002713214,,plate,3,1.0,30.0,,,3.0
4619,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.99999999998863,24.0,,tomato,0,1.0,30.0,76.29733703621444,39.9999922743518,,plate,3,1.0,30.0,,,3.0
4620,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.74999999998835,24.0,,tomato,0,1.0,30.0,75.047337036217,39.99999452157145,,plate,3,1.0,30.0,,,3.0
4621,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.49999999998806,24.0,,tomato,0,1.0,30.0,73.79733703621956,39.99999676879111,,plate,3,1.0,30.0,,,3.0
4622,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.24999999998778,24.0,,tomato,0,1.0,30.0,72.54733703622212,39.99999901601076,,plate,3,1.0,30.0,,,3.0
4623,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.999999999987494,24.0,,tomato,0,1.0,30.0,71.55705250305924,40.632483413080365,,plate,3,1.0,30.0,,,3.0
4624,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.749999999987285,24.0,,tomato,0,1.0,30.0,70.66776842922091,41.51093309064717,,plate,3,1.0,30.0,,,3.0
4625,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.499999999987356,24.0,,tomato,0,1.0,30.0,69.77848435538259,42.38938276821398,,plate,3,1.0,30.0,,,3.0
4626,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.249999999987427,24.0,,tomato,0,1.0,30.0,68.88920028154426,43.26783244578078,,plate,3,1.0,30.0,,,3.0
4627,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.999999999987498,24.0,,tomato,0,1.0,30.0,67.99991620770594,44.14628212334759,,plate,3,1.0,30.0,,,3.0
4628,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.74999999998757,24.0,,tomato,0,1.0,30.0,67.11063213386761,45.024731800914395,,plate,3,1.0,30.0,,,3.0
4629,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.49999999998764,24.0,,tomato,0,1.0,30.0,66.22134806002929,45.9031814784812,,plate,3,1.0,30.0,,,3.0
4630,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.24999999998771,24.0,,tomato,0,1.0,30.0,65.33206398619096,46.78163115604774,,plate,3,1.0,30.0,,,3.0
4631,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato,0,1.0,30.0,64.44277991235263,47.66008083361383,,plate,3,1.0,30.0,,,3.0
4632,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,63.553495838513946,48.53853051117993,,plate,3,1.0,30.0,,,3.0
4633,test,True,0,1,tomato,0.041666666666666664,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,62.66421176467491,49.41698018874657,,plate,3,1.0,30.0,,,3.0
4634,test,True,0,1,tomato,0.08333333333333333,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,61.774927690835874,50.29542986631321,,plate,3,1.0,30.0,,,3.0
4635,test,True,0,1,tomato,0.125,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,60.88564361699684,51.17387954387986,,plate,3,1.0,30.0,,,3.0
4636,test,True,0,1,tomato,0.16666666666666666,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,59.9963595431578,52.05232922144651,,plate,3,1.0,30.0,,,3.0
4637,test,True,0,1,tomato,0.20833333333333331,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,59.107075469318765,52.93077889901316,,plate,3,1.0,30.0,,,3.0
4638,test,True,0,1,tomato,0.24999999999999997,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,58.21779139547973,53.809228576579805,,plate,3,1.0,30.0,,,3.0
4639,test,True,0,1,tomato,0.29166666666666663,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,57.32850732164069,54.687678254146455,,plate,3,1.0,30.0,,,3.0
4640,test,True,0,1,tomato,0.3333333333333333,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.43922324780166,55.5661279317131,,plate,3,1.0,30.0,,,3.0
4641,test,True,0,1,tomato,0.375,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.18789943411698,56.715740397590366,,plate,3,1.0,30.0,,,3.0
4642,test,True,0,1,tomato,0.4166666666666667,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.172533524872954,57.965645949555125,,plate,3,1.0,30.0,,,3.0
4643,test,True,0,1,tomato,0.45833333333333337,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.15716761562893,59.21555150151988,,plate,3,1.0,30.0,,,3.0
4644,test,True,0,1,tomato,0.5,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.1418017063849,60.46545705348464,,plate,3,1.0,30.0,,,3.0
4645,test,True,0,1,tomato,0.5416666666666666,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.12643579714088,61.7153626054494,,plate,3,1.0,30.0,,,3.0
4646,test,True,0,1,tomato,0.5833333333333333,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.11106988789685,62.96526815741416,,plate,3,1.0,30.0,,,3.0
4647,test,True,0,1,tomato,0.6249999999999999,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.09570397865283,64.21517370937904,,plate,3,1.0,30.0,,,3.0
4648,test,True,0,1,tomato,0.6666666666666665,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0803380694088,65.46507926134451,,plate,3,1.0,30.0,,,3.0
4649,test,True,0,1,tomato,0.7083333333333331,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.06497216016478,66.71498481330998,,plate,3,1.0,30.0,,,3.0
4650,test,True,0,1,tomato,0.7499999999999998,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.04960625092075,67.96489036527545,,plate,3,1.0,30.0,,,3.0
4651,test,True,0,1,tomato,0.7916666666666664,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.03424034167659,69.21479591724092,,plate,3,1.0,30.0,,,3.0
4652,test,True,0,1,tomato,0.833333333333333,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.018874432432206,70.46470146920639,,plate,3,1.0,30.0,,,3.0
4653,test,True,0,1,tomato,0.8749999999999997,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.00350852318782,71.71460702117186,,plate,3,1.0,30.0,,,3.0
4654,test,True,0,1,tomato,0.9166666666666663,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,72.0,,plate,3,1.0,30.0,,,3.0
4655,test,True,0,1,tomato,0.9583333333333329,0,0,2,None_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,56.0,72.0,,,3,1.0,30.0,,,3.0
