tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c4436f4dbfe0147a_score,player_d4e8877d_x,player_d4e8877d_y,player_d4e8877d_move_target,player_d4e8877d_item,player_d4e8877d_score,player_d4e8877d_cut_speed,player_d4e8877d_speed,player_e2ae8cf1_x,player_e2ae8cf1_y,player_e2ae8cf1_move_target,player_e2ae8cf1_item,player_e2ae8cf1_score,player_e2ae8cf1_cut_speed,player_e2ae8cf1_speed
3207,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3208,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3209,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3210,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3211,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3212,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3213,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3214,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3215,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3216,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3217,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3218,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3219,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3220,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3221,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,70.74999999999972,24.0,,tomato,0,0.2,30.0
3222,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,69.49999999999943,24.0,,tomato,0,0.2,30.0
3223,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,68.24999999999915,24.0,,tomato,0,0.2,30.0
3224,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,66.99999999999886,24.0,,tomato,0,0.2,30.0
3225,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,65.74999999999858,24.0,,tomato,0,0.2,30.0
3226,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,64.4999999999983,24.0,,tomato,0,0.2,30.0
3227,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,63.24999999999801,24.0,,tomato,0,0.2,30.0
3228,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,61.999999999997726,24.0,,tomato,0,0.2,30.0
3229,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,60.74999999999744,24.0,,tomato,0,0.2,30.0
3230,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,59.49999999999716,24.0,,tomato,0,0.2,30.0
3231,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,58.249999999996874,24.0,,tomato,0,0.2,30.0
3232,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,56.99999999999659,24.0,,tomato,0,0.2,30.0
3233,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,55.749999999996305,24.0,,tomato,0,0.2,30.0
3234,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,54.49999999999602,24.0,,tomato,0,0.2,30.0
3235,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,53.24999999999574,24.0,,tomato,0,0.2,30.0
3236,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,51.99999999999545,24.0,,tomato,0,0.2,30.0
3237,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,50.74999999999517,24.0,,tomato,0,0.2,30.0
3238,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,,3,1.0,12.0,49.499999999994884,24.0,,tomato,0,0.2,30.0
3239,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,55.499999999999744,,,3,1.0,12.0,48.2499999999946,24.0,,tomato,0,0.2,30.0
3240,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,54.99999999999949,,,3,1.0,12.0,46.999999999994316,24.0,,tomato,0,0.2,30.0
3241,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,54.49999999999923,,,3,1.0,12.0,45.74999999999403,24.0,,tomato,0,0.2,30.0
3242,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,53.99999999999898,,,3,1.0,12.0,44.49999999999375,24.0,,tomato,0,0.2,30.0
3243,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,53.49999999999872,,,3,1.0,12.0,43.24999999999346,24.0,,tomato,0,0.2,30.0
3244,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,52.999999999998465,,,3,1.0,12.0,41.99999999999318,24.0,,tomato,0,0.2,30.0
3245,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,52.49999999999821,,,3,1.0,12.0,40.749999999992895,24.0,,tomato,0,0.2,30.0
3246,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,51.999999999997954,,,3,1.0,12.0,39.70196048263347,24.49189088134284,,tomato,0,0.2,30.0
3247,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,51.4999999999977,,,3,1.0,12.0,38.81260420163471,25.37026745516934,,tomato,0,0.2,30.0
3248,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,50.99999999999744,,,3,1.0,12.0,37.92324792063596,26.24864402899584,,tomato,0,0.2,30.0
3249,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,50.499999999997186,,,3,1.0,12.0,37.033891639637005,27.12702060282234,,tomato,0,0.2,30.0
3250,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,49.99999999999693,,,3,1.0,12.0,36.14453535863804,28.00539717664884,,tomato,0,0.2,30.0
3251,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,49.499999999996675,,,3,1.0,12.0,35.25517907763907,28.883773750475342,,tomato,0,0.2,30.0
3252,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,48.99999999999642,,,3,1.0,12.0,34.36582279664011,29.762150324301842,,tomato,0,0.2,30.0
3253,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,48.49999999999616,,,3,1.0,12.0,33.47646651564114,30.640526898128343,,tomato,0,0.2,30.0
3254,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,47.99999999999591,,,3,1.0,12.0,32.587110234642175,31.518903471954843,,tomato,0,0.2,30.0
3255,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,47.49999999999565,,,3,1.0,12.0,31.697753953643165,32.39728004578134,,tomato,0,0.2,30.0
3256,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,46.999999999995396,,,3,1.0,12.0,30.808397672644055,33.275656619607844,,tomato,0,0.2,30.0
3257,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,46.49999999999514,,,3,1.0,12.0,29.919041391644946,34.154033193434344,,tomato,0,0.2,30.0
3258,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,45.999999999994884,,,3,1.0,12.0,29.029685110645836,35.032409767260845,,tomato,0,0.2,30.0
3259,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,45.49999999999463,,,3,1.0,12.0,28.140328829646727,35.910786341087345,,tomato,0,0.2,30.0
3260,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,44.99999999999437,,,3,1.0,12.0,27.250972548647617,36.789162914913845,,tomato,0,0.2,30.0
3261,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,44.49999999999412,,,3,1.0,12.0,26.361616267648508,37.667539488740346,,tomato,0,0.2,30.0
3262,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,43.99999999999386,,,3,1.0,12.0,25.472259986649725,38.54591606256688,,tomato,0,0.2,30.0
3263,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,43.499999999993605,,,3,1.0,12.0,24.58290370565097,39.424292636393595,,tomato,0,0.2,30.0
3264,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,42.99999999999335,,,3,1.0,12.0,24.1833035623608,40.51072931689117,,tomato,0,0.2,30.0
3265,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,42.49999999999309,,,3,1.0,12.0,24.168511812984512,41.76064179548729,,tomato,0,0.2,30.0
3266,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,41.99999999999284,,,3,1.0,12.0,24.153720063608226,43.010554274083404,,tomato,0,0.2,30.0
3267,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,41.49999999999258,,,3,1.0,12.0,24.13892831423194,44.26046675267952,,tomato,0,0.2,30.0
3268,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,40.999999999992326,,,3,1.0,12.0,24.124136564855654,45.510379231275635,,tomato,0,0.2,30.0
3269,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,40.49999999999207,,,3,1.0,12.0,24.109344815479368,46.76029170987175,,tomato,0,0.2,30.0
3270,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.14054025181224,40.05770299503217,,,3,1.0,12.0,24.09455306610308,48.01020418846787,,tomato,0,0.2,30.0
3271,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.49189088134284,39.70196048263281,,,3,1.0,12.0,24.079761316726795,49.26011666706398,,tomato,0,0.2,30.0
3272,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.84324151087344,39.346217970233454,,,3,1.0,12.0,24.06496956735051,50.5100291456601,,tomato,0,0.2,30.0
3273,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.19459214040404,38.990475457834094,,,3,1.0,12.0,24.050177817974223,51.759941624256214,,tomato,0,0.2,30.0
3274,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.54594276993464,38.634732945434735,,,3,1.0,12.0,24.035386068597937,53.00985410285233,,tomato,0,0.2,30.0
3275,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.89729339946524,38.278990433035375,,,3,1.0,12.0,24.02059431922165,54.259766581448446,,tomato,0,0.2,30.0
3276,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.24864402899584,37.923247920636015,,,3,1.0,12.0,24.00580256984539,55.50967906004456,,tomato,0,0.2,30.0
3277,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.391666666666663,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.59999465852644,37.567505408236656,,,3,1.0,12.0,24.0,56.0,,tomato,0,0.2,30.0
3278,0,1,,0,2,tomato,0.35000000000000026,0,0,3,tomato,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.95134528805704,37.211762895837296,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3279,0,1,,0,2,tomato,0.35000000000000026,0,0,3,tomato,0.008333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.30269591758764,36.85602038343794,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3280,0,1,,0,2,tomato,0.35000000000000026,0,0,3,tomato,0.016666666666666666,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.65404654711824,36.50027787103858,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3281,0,1,,0,2,tomato,0.35000000000000026,0,0,3,tomato,0.025,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.00539717664884,36.14453535863922,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3282,0,1,,0,2,tomato,0.35000000000000026,0,0,3,tomato,0.03333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.35674780617944,35.78879284623986,,,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
