tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,bde618a2d1243f93_score,player_b9b1c1c5_x,player_b9b1c1c5_y,player_b9b1c1c5_move_target,player_b9b1c1c5_item,player_b9b1c1c5_score,player_b9b1c1c5_cut_speed,player_b9b1c1c5_speed,player_d36e0109_x,player_d36e0109_y,player_d36e0109_move_target,player_d36e0109_item,player_d36e0109_score,player_d36e0109_cut_speed,player_d36e0109_speed
2203,0,1,,0,2,tomato,1.0249999999999988,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2204,0,1,,0,2,tomato,1.033333333333332,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2205,0,1,,0,2,tomato,1.0416666666666654,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2206,0,1,,0,2,tomato,1.0499999999999987,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2207,0,1,,0,2,tomato,1.058333333333332,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2208,0,1,,0,2,tomato,1.0666666666666653,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2209,0,1,,0,2,tomato,1.0749999999999986,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2210,0,1,,0,2,tomato,1.083333333333332,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2211,0,1,,0,2,tomato,1.0916666666666652,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2212,0,1,,0,2,tomato,1.0999999999999985,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2213,0,1,,0,2,tomato,1.1083333333333318,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2214,0,1,,0,2,tomato,1.1166666666666651,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2215,0,1,,0,2,tomato,1.1249999999999984,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2216,0,1,,0,2,tomato,1.1333333333333317,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2217,0,1,,0,2,tomato,1.141666666666665,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2218,0,1,,0,2,tomato,1.1499999999999984,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2219,0,1,,0,2,tomato,1.1583333333333317,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2220,0,1,,0,2,tomato,1.166666666666665,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2221,0,1,,0,2,tomato,1.1749999999999983,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2222,0,1,,0,2,tomato,1.1833333333333316,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2223,0,1,,0,2,tomato,1.1916666666666649,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2224,0,1,,0,2,tomato,1.1999999999999982,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2225,0,1,,0,2,tomato,1.2083333333333315,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2226,0,1,,0,2,tomato,1.2166666666666648,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2227,0,1,,0,2,tomato,1.224999999999998,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2228,0,1,,0,2,tomato,1.2333333333333314,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2229,0,1,,0,2,tomato,1.2416666666666647,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2230,0,1,,0,2,tomato,1.249999999999998,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2231,0,1,,0,2,tomato,1.2583333333333313,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2232,0,1,,0,2,tomato,1.2666666666666646,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2233,0,1,,0,2,tomato,1.274999999999998,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2234,0,1,,0,2,tomato,1.2833333333333312,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2235,0,1,,0,2,tomato,1.2916666666666645,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2236,0,1,,0,2,tomato,1.2999999999999978,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2237,0,1,,0,2,tomato,1.3083333333333311,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2238,0,1,,0,2,tomato,1.3166666666666644,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2239,0,1,,0,2,tomato,1.3249999999999977,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2240,0,1,,0,2,tomato,1.333333333333331,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2241,0,1,,0,2,tomato,1.3416666666666643,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2242,0,1,,0,2,tomato,1.3499999999999976,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2243,0,1,,0,2,tomato,1.358333333333331,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2244,0,1,,0,2,tomato,1.3666666666666643,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2245,0,1,,0,2,tomato,1.3749999999999976,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2246,0,1,,0,2,tomato,1.3833333333333309,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2247,0,1,,0,2,tomato,1.3916666666666642,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2248,0,1,,0,2,tomato,1.3999999999999975,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2249,0,1,,0,2,tomato,1.4083333333333308,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2250,0,1,,0,2,tomato,1.416666666666664,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2251,0,1,,0,2,tomato,1.4249999999999974,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2252,0,1,,0,2,tomato,1.4333333333333307,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2253,0,1,,0,2,tomato,1.441666666666664,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2254,0,1,,0,2,tomato,1.4499999999999973,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2255,0,1,,0,2,tomato,1.4583333333333306,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2256,0,1,,0,2,tomato,1.466666666666664,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2257,0,1,,0,2,tomato,1.4749999999999972,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2258,0,1,,0,2,tomato,1.4833333333333305,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.500000000000256,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2259,0,1,,0,2,tomato,1.4916666666666638,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.00000000000051,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2260,0,1,,0,2,tomato,1.4999999999999971,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.50000000000077,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2261,0,1,,0,2,tomato,1.5083333333333304,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.00000000000102,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2262,0,1,,0,2,tomato,1.5166666666666637,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.50000000000128,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2263,0,1,,0,2,tomato,1.524999999999997,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.000000000001535,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2264,0,1,,0,2,tomato,1.5333333333333303,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.50000000000179,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2265,0,1,,0,2,tomato,1.5416666666666636,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.000000000002046,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2266,0,1,,0,2,tomato,1.549999999999997,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.5000000000023,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2267,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.00000000000256,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2268,0,1,,0,2,tomato,1.5666666666666635,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.500000000002814,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2269,0,1,,0,2,tomato,1.5749999999999968,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.00000000000307,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2270,0,1,,0,2,tomato,1.5833333333333302,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.500000000003325,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2271,0,1,,0,2,tomato,1.5916666666666635,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.00000000000358,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2272,0,1,,0,2,tomato,1.5999999999999968,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.50000000000384,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2273,0,1,,0,2,tomato,1.60833333333333,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.00000000000409,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2274,0,1,,0,2,tomato,1.6166666666666634,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.50000000000364,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2275,0,1,,0,2,tomato,1.6249999999999967,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.00000000000318,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2276,0,1,,0,2,tomato,1.63333333333333,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.50000000000273,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2277,0,1,,0,2,tomato,1.6416666666666633,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.00000000000227,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2278,0,1,,0,2,tomato,1.6499999999999966,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.50000000000182,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2279,0,1,,0,2,tomato,1.6583333333333299,1,0,3,None_cut,3.4749999999999903,3,2,2,plate,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.00000000000136,56.0,,tomato_salad,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
