tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e113bed64c06e7dd_score,player_06737ef0_x,player_06737ef0_y,player_06737ef0_move_target,player_06737ef0_item,player_06737ef0_score,player_06737ef0_cut_speed,player_06737ef0_speed,player_9481588e_x,player_9481588e_y,player_9481588e_move_target,player_9481588e_item,player_9481588e_score,player_9481588e_cut_speed,player_9481588e_speed,f98420205e959499_score,fe67a236200c616d_message,bbcaa5290f8da7a4_score
4580,test,True,0,1,tomato,0.6249999999999999,0,0,2,tomato,1.5666666666666635,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4581,test,True,0,1,tomato,0.6666666666666665,0,0,2,tomato,1.5749999999999968,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4582,test,True,0,1,tomato,0.7083333333333331,0,0,2,tomato,1.5833333333333302,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4583,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.5916666666666635,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4584,test,True,0,1,tomato,0.7916666666666664,0,0,2,tomato,1.5999999999999968,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4585,test,True,0,1,tomato,0.833333333333333,0,0,2,tomato,1.60833333333333,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4586,test,True,0,1,tomato,0.8749999999999997,0,0,2,tomato,1.6166666666666634,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4587,test,True,0,1,tomato,0.9166666666666663,0,0,2,tomato,1.6249999999999967,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4588,test,True,0,1,tomato,0.9583333333333329,0,0,2,tomato,1.63333333333333,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4589,test,True,0,1,tomato,0.9999999999999996,0,0,2,tomato,1.6416666666666633,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4590,test,True,0,1,tomato,1.0416666666666663,1,0,2,tomato,1.6499999999999966,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4591,test,True,0,1,tomato,1.083333333333333,1,0,2,tomato,1.6583333333333299,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4592,test,True,0,1,tomato,1.1249999999999998,1,0,2,tomato,1.6666666666666632,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4593,test,True,0,1,tomato,1.1666666666666665,1,0,2,tomato,1.6749999999999965,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4594,test,True,0,1,tomato,1.2083333333333333,1,0,2,tomato,1.6833333333333298,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4595,test,True,0,1,tomato,1.25,1,0,2,tomato,1.691666666666663,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4596,test,True,0,1,tomato,1.2916666666666667,1,0,2,tomato,1.6999999999999964,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4597,test,True,0,1,tomato,1.3333333333333335,1,0,2,tomato,1.7083333333333297,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4598,test,True,0,1,tomato,1.3750000000000002,1,0,2,tomato,1.716666666666663,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4599,test,True,0,1,tomato,1.416666666666667,1,0,2,tomato,1.7249999999999963,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4600,test,True,0,1,tomato,1.4583333333333337,1,0,2,tomato,1.7333333333333296,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4601,test,True,0,1,tomato,1.5000000000000004,1,0,2,tomato,1.741666666666663,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4602,test,True,0,1,tomato,1.5416666666666672,1,0,2,tomato,1.7499999999999962,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4603,test,True,0,1,tomato,1.583333333333334,1,0,2,tomato,1.7583333333333295,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4604,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.7666666666666628,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4605,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.7749999999999961,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4606,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.7833333333333294,1,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4607,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.7916666666666627,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4608,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.799999999999996,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4609,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8083333333333294,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4610,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8166666666666627,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4611,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.824999999999996,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4612,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8333333333333293,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4613,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8416666666666626,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4614,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8499999999999959,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4615,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8583333333333292,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4616,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8666666666666625,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4617,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8749999999999958,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4618,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.883333333333329,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4619,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8916666666666624,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4620,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.8999999999999957,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4621,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.908333333333329,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4622,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9166666666666623,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4623,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9249999999999956,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4624,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.933333333333329,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4625,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9416666666666622,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4626,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9499999999999955,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4627,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9583333333333288,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4628,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9666666666666621,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4629,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9749999999999954,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4630,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9833333333333287,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4631,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.991666666666662,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4632,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,1.9999999999999953,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4633,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.008333333333329,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4634,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.016666666666662,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4635,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.0249999999999955,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4636,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.0333333333333288,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4637,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.041666666666662,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4638,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.0499999999999954,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4639,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.0583333333333287,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4640,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.066666666666662,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4641,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.0749999999999953,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4642,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,2.0833333333333286,2,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
